Geoid,Tract,Year,type,County,CRA Eligible
6055251901,2519.01,2009,mid,Solano County,not eligible
6055251902,2519.02,2009,mid,Solano County,not eligible
6055251903,2519.03,2009,mid,Solano County,not eligible
6055252000,2520.0,2009,high,Solano County,not eligible
6055252102,2521.02,2009,mid,Solano County,not eligible
6055252103,2521.03,2009,high,Solano County,not eligible
6055252104,2521.04,2009,high,Solano County,not eligible
6055252105,2521.05,2009,high,Solano County,not eligible
6055252106,2521.06,2009,mid,Solano County,not eligible
6055252107,2521.07,2009,high,Solano County,not eligible
6055252108,2521.08,2009,high,Solano County,not eligible
6055252201,2522.01,2009,high,Solano County,not eligible
6055252202,2522.02,2009,high,Solano County,not eligible
6055252305,2523.05,2009,high,Solano County,not eligible
6055252306,2523.06,2009,high,Solano County,not eligible
6055252307,2523.07,2009,high,Solano County,not eligible
6055252308,2523.08,2009,mid,Solano County,not eligible
6055252309,2523.09,2009,mid,Solano County,not eligible
6055252401,2524.01,2009,mod,Solano County,eligible
6055252402,2524.02,2009,mid,Solano County,not eligible
6055252501,2525.01,2009,mod,Solano County,eligible
6055252502,2525.02,2009,mod,Solano County,eligible
6055252604,2526.04,2009,mod,Solano County,eligible
6055252605,2526.05,2009,mod,Solano County,eligible
6055252606,2526.06,2009,mod,Solano County,eligible
6055252607,2526.07,2009,mod,Solano County,eligible
6055252608,2526.08,2009,mod,Solano County,eligible
6055252609,2526.09,2009,mod,Solano County,eligible
6055252702,2527.02,2009,mid,Solano County,not eligible
6055252703,2527.03,2009,mid,Solano County,not eligible
6055252704,2527.04,2009,mid,Solano County,not eligible
6055252705,2527.05,2009,mid,Solano County,not eligible
6055252706,2527.06,2009,mid,Solano County,not eligible
6055252707,2527.07,2009,mid,Solano County,not eligible
6055252800,2528.0,2009,mod,Solano County,eligible
6055252902,2529.02,2009,mid,Solano County,not eligible
6055252903,2529.03,2009,high,Solano County,not eligible
6055252904,2529.04,2009,mid,Solano County,not eligible
6055252907,2529.07,2009,high,Solano County,not eligible
6055252908,2529.08,2009,mid,Solano County,not eligible
6055252909,2529.09,2009,mid,Solano County,not eligible
6055252910,2529.1,2009,high,Solano County,not eligible
6055253101,2531.01,2009,mid,Solano County,not eligible
6055253105,2531.05,2009,mod,Solano County,eligible
6055253106,2531.06,2009,mid,Solano County,not eligible
6055253107,2531.07,2009,mid,Solano County,not eligible
6055253108,2531.08,2009,mid,Solano County,not eligible
6055253201,2532.01,2009,high,Solano County,not eligible
6055253202,2532.02,2009,mid,Solano County,not eligible
6055253203,2532.03,2009,mid,Solano County,not eligible
6055253300,2533.0,2009,mid,Solano County,not eligible
6055253401,2534.01,2009,mid,Solano County,not eligible
6055253402,2534.02,2009,mod,Solano County,eligible
6055253500,2535.0,2009,mid,Solano County,not eligible
6081500100,5001.0,2010,mod,Santa Clara County,eligible
6081500200,5002.0,2010,mod,Santa Clara County,eligible
6081500300,5003.0,2010,mod,Santa Clara County,eligible
6081500400,5004.0,2010,mid,Santa Clara County,not eligible
6081500500,5005.0,2010,mid,Santa Clara County,not eligible
6081500600,5006.0,2010,mid,Santa Clara County,not eligible
6081500800,5008.0,2010,mod,Santa Clara County,eligible
6081500901,5009.01,2010,mod,Santa Clara County,eligible
6081500902,5009.02,2010,low,Santa Clara County,eligible
6081501000,5010.0,2010,low,Santa Clara County,eligible
6081501100,5011.0,2010,mod,Santa Clara County,eligible
6081501200,5012.0,2010,mod,Santa Clara County,eligible
6081501300,5013.0,2010,mid,Santa Clara County,not eligible
6081501400,5014.0,2010,mod,Santa Clara County,eligible
6081501501,5015.01,2010,mod,Santa Clara County,eligible
6081501502,5015.02,2010,mod,Santa Clara County,eligible
6081501600,5016.0,2010,low,Santa Clara County,eligible
6081501700,5017.0,2010,low,Santa Clara County,eligible
6081501800,5018.0,2010,mod,Santa Clara County,eligible
6081501900,5019.0,2010,low,Santa Clara County,eligible
6081502001,5020.01,2010,mod,Santa Clara County,eligible
6081502002,5020.02,2010,low,Santa Clara County,eligible
6081502101,5021.01,2010,mid,Santa Clara County,not eligible
6081502102,5021.02,2010,mod,Santa Clara County,eligible
6081502201,5022.01,2010,mod,Santa Clara County,eligible
6081502202,5022.02,2010,mid,Santa Clara County,not eligible
6081502300,5023.0,2010,mid,Santa Clara County,not eligible
6081502400,5024.0,2010,mid,Santa Clara County,not eligible
6081502500,5025.0,2010,high,Santa Clara County,not eligible
6081502601,5026.01,2010,high,Santa Clara County,not eligible
6081502602,5026.02,2010,mid,Santa Clara County,not eligible
6081502701,5027.01,2010,mid,Santa Clara County,not eligible
6081502702,5027.02,2010,mid,Santa Clara County,not eligible
6081502800,5028.0,2010,mid,Santa Clara County,not eligible
6081502901,5029.01,2010,mid,Santa Clara County,not eligible
6081502902,5029.02,2010,mid,Santa Clara County,not eligible
6081502903,5029.03,2010,mid,Santa Clara County,not eligible
6081502906,5029.06,2010,mid,Santa Clara County,not eligible
6081502907,5029.07,2010,mid,Santa Clara County,not eligible
6081502908,5029.08,2010,mid,Santa Clara County,not eligible
6081502909,5029.09,2010,mid,Santa Clara County,not eligible
6081502910,5029.1,2010,mid,Santa Clara County,not eligible
6081503001,5030.01,2010,mid,Santa Clara County,not eligible
6081503002,5030.02,2010,mid,Santa Clara County,not eligible
6081503003,5030.03,2010,mid,Santa Clara County,not eligible
6081503103,5031.03,2010,mod,Santa Clara County,eligible
6081503105,5031.05,2010,low,Santa Clara County,eligible
6081503106,5031.06,2010,mod,Santa Clara County,eligible
6081503108,5031.08,2010,mod,Santa Clara County,eligible
6081503110,5031.1,2010,low,Santa Clara County,eligible
6081503110,5031.11,2010,mod,Santa Clara County,eligible
6081503112,5031.12,2010,mod,Santa Clara County,eligible
6081503113,5031.13,2010,mod,Santa Clara County,eligible
6081503114,5031.15,2010,mod,Santa Clara County,eligible
6081503116,5031.16,2010,mid,Santa Clara County,not eligible
6081503204,5032.04,2010,mod,Santa Clara County,eligible
6081503207,5032.07,2010,mid,Santa Clara County,not eligible
6081503208,5032.08,2010,mid,Santa Clara County,not eligible
6081503210,5032.1,2010,mod,Santa Clara County,eligible
6081503210,5032.11,2010,mid,Santa Clara County,not eligible
6081503212,5032.12,2010,mid,Santa Clara County,not eligible
6081503213,5032.13,2010,mod,Santa Clara County,eligible
6081503214,5032.14,2010,mod,Santa Clara County,eligible
6081503217,5032.17,2010,mod,Santa Clara County,eligible
6081503218,5032.18,2010,mod,Santa Clara County,eligible
6081503304,5033.04,2010,mod,Santa Clara County,eligible
6081503305,5033.05,2010,mid,Santa Clara County,not eligible
6081503306,5033.06,2010,mod,Santa Clara County,eligible
6081503312,5033.12,2010,high,Santa Clara County,not eligible
6081503313,5033.13,2010,high,Santa Clara County,not eligible
6081503314,5033.15,2010,mid,Santa Clara County,not eligible
6081503317,5033.17,2010,mid,Santa Clara County,not eligible
6081503318,5033.19,2010,high,Santa Clara County,not eligible
6081503320,5033.2,2010,high,Santa Clara County,not eligible
6081503321,5033.21,2010,high,Santa Clara County,not eligible
6081503322,5033.22,2010,mid,Santa Clara County,not eligible
6081503322,5033.23,2010,mid,Santa Clara County,not eligible
6081503324,5033.24,2010,mid,Santa Clara County,not eligible
6081503325,5033.25,2010,mid,Santa Clara County,not eligible
6081503326,5033.26,2010,high,Santa Clara County,not eligible
6081503327,5033.27,2010,mid,Santa Clara County,not eligible
6081503328,5033.28,2010,high,Santa Clara County,not eligible
6081503401,5034.01,2010,mod,Santa Clara County,eligible
6081503402,5034.02,2010,mod,Santa Clara County,eligible
6081503504,5035.04,2010,mod,Santa Clara County,eligible
6081503506,5035.06,2010,mod,Santa Clara County,eligible
6081503507,5035.07,2010,mid,Santa Clara County,not eligible
6081503508,5035.08,2010,mid,Santa Clara County,not eligible
6081503509,5035.09,2010,mid,Santa Clara County,not eligible
6081503510,5035.1,2010,mod,Santa Clara County,eligible
6081503510,5035.11,2010,mid,Santa Clara County,not eligible
6081503601,5036.01,2010,low,Santa Clara County,eligible
6081503602,5036.02,2010,mod,Santa Clara County,eligible
6081503702,5037.02,2010,mod,Santa Clara County,eligible
6081503703,5037.03,2010,mod,Santa Clara County,eligible
6081503706,5037.06,2010,low,Santa Clara County,eligible
6081503707,5037.07,2010,mod,Santa Clara County,eligible
6081503708,5037.08,2010,mod,Santa Clara County,eligible
6081503709,5037.09,2010,low,Santa Clara County,eligible
6081503802,5038.02,2010,mid,Santa Clara County,not eligible
6081503803,5038.03,2010,mid,Santa Clara County,not eligible
6081503804,5038.04,2010,mid,Santa Clara County,not eligible
6081503900,5039.0,2010,mod,Santa Clara County,eligible
6081504001,5040.01,2010,mod,Santa Clara County,eligible
6081504002,5040.02,2010,mod,Santa Clara County,eligible
6081504101,5041.01,2010,mod,Santa Clara County,eligible
6081504102,5041.02,2010,mod,Santa Clara County,eligible
6081504201,5042.01,2010,mid,Santa Clara County,not eligible
6081504202,5042.02,2010,high,Santa Clara County,not eligible
6081504307,5043.07,2010,mid,Santa Clara County,not eligible
6081504308,5043.08,2010,mid,Santa Clara County,not eligible
6081504310,5043.1,2010,mid,Santa Clara County,not eligible
6081504310,5043.11,2010,high,Santa Clara County,not eligible
6081504314,5043.14,2010,mid,Santa Clara County,not eligible
6081504314,5043.15,2010,mid,Santa Clara County,not eligible
6081504316,5043.16,2010,mid,Santa Clara County,not eligible
6081504317,5043.17,2010,mid,Santa Clara County,not eligible
6081504318,5043.18,2010,mod,Santa Clara County,eligible
6081504318,5043.19,2010,high,Santa Clara County,not eligible
6081504320,5043.2,2010,high,Santa Clara County,not eligible
6081504321,5043.21,2010,mid,Santa Clara County,not eligible
6081504410,5044.1,2010,mid,Santa Clara County,not eligible
6081504410,5044.11,2010,mid,Santa Clara County,not eligible
6081504412,5044.12,2010,mid,Santa Clara County,not eligible
6081504413,5044.13,2010,high,Santa Clara County,not eligible
6081504414,5044.14,2010,high,Santa Clara County,not eligible
6081504414,5044.15,2010,high,Santa Clara County,not eligible
6081504416,5044.16,2010,mid,Santa Clara County,not eligible
6081504417,5044.17,2010,mid,Santa Clara County,not eligible
6081504418,5044.18,2010,mod,Santa Clara County,eligible
6081504420,5044.2,2010,high,Santa Clara County,not eligible
6081504421,5044.21,2010,high,Santa Clara County,not eligible
6081504422,5044.22,2010,mid,Santa Clara County,not eligible
6081504504,5045.04,2010,mod,Santa Clara County,eligible
6081504505,5045.05,2010,mid,Santa Clara County,not eligible
6081504506,5045.06,2010,mid,Santa Clara County,not eligible
6081504507,5045.07,2010,mid,Santa Clara County,not eligible
6081504601,5046.01,2010,mod,Santa Clara County,eligible
6081504602,5046.02,2010,mod,Santa Clara County,eligible
6081504700,5047.0,2010,mod,Santa Clara County,eligible
6081504802,5048.02,2010,mid,Santa Clara County,not eligible
6081504803,5048.03,2010,mid,Santa Clara County,not eligible
6081504805,5048.05,2010,mid,Santa Clara County,not eligible
6081504806,5048.06,2010,mid,Santa Clara County,not eligible
6081504901,5049.01,2010,mid,Santa Clara County,not eligible
6081505001,5050.01,2010,high,Santa Clara County,not eligible
6081505005,5050.05,2010,mid,Santa Clara County,not eligible
6081505006,5050.06,2010,high,Santa Clara County,not eligible
6081505007,5050.07,2010,mid,Santa Clara County,not eligible
6081505100,5051.0,2010,mid,Santa Clara County,not eligible
6081505202,5052.02,2010,mod,Santa Clara County,eligible
6081505203,5052.03,2010,mid,Santa Clara County,not eligible
6081505301,5053.01,2010,mod,Santa Clara County,eligible
6081505302,5053.02,2010,mid,Santa Clara County,not eligible
6081505303,5053.03,2010,mod,Santa Clara County,eligible
6081505304,5053.04,2010,mid,Santa Clara County,not eligible
6081505305,5053.05,2010,mid,Santa Clara County,not eligible
6081505401,5054.01,2010,mid,Santa Clara County,not eligible
6081505402,5054.02,2010,mid,Santa Clara County,not eligible
6081505403,5054.03,2010,mid,Santa Clara County,not eligible
6081505500,5055.0,2010,mid,Santa Clara County,not eligible
6081505600,5056.0,2010,mod,Santa Clara County,eligible
6081505700,5057.0,2010,mod,Santa Clara County,eligible
6081505800,5058.0,2010,mid,Santa Clara County,not eligible
6081505900,5059.0,2010,mid,Santa Clara County,not eligible
6081506000,5060.0,2010,mid,Santa Clara County,not eligible
6081506101,5061.01,2010,mid,Santa Clara County,not eligible
6081506102,5061.02,2010,mid,Santa Clara County,not eligible
6081506103,5061.03,2010,mid,Santa Clara County,not eligible
6081506202,5062.02,2010,mid,Santa Clara County,not eligible
6081506203,5062.03,2010,mid,Santa Clara County,not eligible
6081506204,5062.04,2010,mid,Santa Clara County,not eligible
6081506301,5063.01,2010,mid,Santa Clara County,not eligible
6081506302,5063.02,2010,mid,Santa Clara County,not eligible
6081506304,5063.04,2010,mid,Santa Clara County,not eligible
6081506305,5063.05,2010,mod,Santa Clara County,eligible
6081506401,5064.01,2010,mod,Santa Clara County,eligible
6081506402,5064.02,2010,mod,Santa Clara County,eligible
6081506501,5065.01,2010,mod,Santa Clara County,eligible
6081506502,5065.02,2010,mid,Santa Clara County,not eligible
6081506503,5065.03,2010,mod,Santa Clara County,eligible
6081506601,5066.01,2010,mid,Santa Clara County,not eligible
6081506603,5066.03,2010,mid,Santa Clara County,not eligible
6081506604,5066.04,2010,mid,Santa Clara County,not eligible
6081506605,5066.05,2010,mid,Santa Clara County,not eligible
6081506606,5066.06,2010,mid,Santa Clara County,not eligible
6081506701,5067.01,2010,high,Santa Clara County,not eligible
6081506702,5067.02,2010,mid,Santa Clara County,not eligible
6081506703,5067.03,2010,mid,Santa Clara County,not eligible
6081506801,5068.01,2010,high,Santa Clara County,not eligible
6081506802,5068.02,2010,mid,Santa Clara County,not eligible
6081506803,5068.03,2010,mid,Santa Clara County,not eligible
6081506804,5068.04,2010,high,Santa Clara County,not eligible
6081506900,5069.0,2010,high,Santa Clara County,not eligible
6081507001,5070.01,2010,high,Santa Clara County,not eligible
6081507002,5070.02,2010,high,Santa Clara County,not eligible
6081507100,5071.0,2010,high,Santa Clara County,not eligible
6081507203,5072.03,2010,high,Santa Clara County,not eligible
6081507205,5072.05,2010,high,Santa Clara County,not eligible
6081507206,5072.06,2010,high,Santa Clara County,not eligible
6081507301,5073.01,2010,high,Santa Clara County,not eligible
6081507302,5073.02,2010,high,Santa Clara County,not eligible
6081507401,5074.01,2010,high,Santa Clara County,not eligible
6081507402,5074.02,2010,high,Santa Clara County,not eligible
6081507500,5075.0,2010,high,Santa Clara County,not eligible
6081507600,5076.0,2010,high,Santa Clara County,not eligible
6081507701,5077.01,2010,high,Santa Clara County,not eligible
6081507702,5077.02,2010,high,Santa Clara County,not eligible
6081507703,5077.03,2010,high,Santa Clara County,not eligible
6081507805,5078.05,2010,mid,Santa Clara County,not eligible
6081507806,5078.06,2010,mid,Santa Clara County,not eligible
6081507807,5078.07,2010,mid,Santa Clara County,not eligible
6081507808,5078.08,2010,high,Santa Clara County,not eligible
6081507903,5079.03,2010,high,Santa Clara County,not eligible
6081507904,5079.04,2010,high,Santa Clara County,not eligible
6081507905,5079.05,2010,mid,Santa Clara County,not eligible
6081507906,5079.06,2010,high,Santa Clara County,not eligible
6081508001,5080.01,2010,high,Santa Clara County,not eligible
6081508002,5080.02,2010,mid,Santa Clara County,not eligible
6081508101,5081.01,2010,high,Santa Clara County,not eligible
6081508102,5081.02,2010,high,Santa Clara County,not eligible
6081508202,5082.02,2010,mid,Santa Clara County,not eligible
6081508203,5082.03,2010,high,Santa Clara County,not eligible
6081508204,5082.04,2010,mid,Santa Clara County,not eligible
6081508301,5083.01,2010,high,Santa Clara County,not eligible
6081508303,5083.03,2010,high,Santa Clara County,not eligible
6081508304,5083.04,2010,mid,Santa Clara County,not eligible
6081508401,5084.01,2010,mid,Santa Clara County,not eligible
6081508403,5084.03,2010,high,Santa Clara County,not eligible
6081508404,5084.04,2010,high,Santa Clara County,not eligible
6081508503,5085.03,2010,mid,Santa Clara County,not eligible
6081508504,5085.04,2010,mid,Santa Clara County,not eligible
6081508505,5085.05,2010,mid,Santa Clara County,not eligible
6081508506,5085.06,2010,mid,Santa Clara County,not eligible
6081508601,5086.01,2010,mid,Santa Clara County,not eligible
6081508602,5086.02,2010,mid,Santa Clara County,not eligible
6081508703,5087.03,2010,mid,Santa Clara County,not eligible
6081508704,5087.04,2010,mid,Santa Clara County,not eligible
6081508800,5088.0,2010,mid,Santa Clara County,not eligible
6081508900,5089.0,2010,mod,Santa Clara County,eligible
6081509000,5090.0,2010,mod,Santa Clara County,eligible
6081509102,5091.02,2010,mid,Santa Clara County,not eligible
6081509105,5091.05,2010,mid,Santa Clara County,not eligible
6081509106,5091.06,2010,mid,Santa Clara County,not eligible
6081509107,5091.07,2010,mid,Santa Clara County,not eligible
6081509108,5091.08,2010,mid,Santa Clara County,not eligible
6081509109,5091.09,2010,high,Santa Clara County,not eligible
6081509201,5092.01,2010,mid,Santa Clara County,not eligible
6081509202,5092.02,2010,mid,Santa Clara County,not eligible
6081509302,5093.02,2010,mid,Santa Clara County,not eligible
6081509303,5093.03,2010,mid,Santa Clara County,not eligible
6081509304,5093.04,2010,mid,Santa Clara County,not eligible
6081509401,5094.01,2010,mid,Santa Clara County,not eligible
6081509403,5094.03,2010,mod,Santa Clara County,eligible
6081509404,5094.04,2010,mod,Santa Clara County,eligible
6081509500,5095.0,2010,mid,Santa Clara County,not eligible
6081509600,5096.0,2010,mid,Santa Clara County,not eligible
6081509700,5097.0,2010,mid,Santa Clara County,not eligible
6081509801,5098.01,2010,high,Santa Clara County,not eligible
6081509802,5098.02,2010,high,Santa Clara County,not eligible
6081509901,5099.01,2010,high,Santa Clara County,not eligible
6081509902,5099.02,2010,high,Santa Clara County,not eligible
6081510001,5100.01,2010,high,Santa Clara County,not eligible
6081510002,5100.02,2010,high,Santa Clara County,not eligible
6081510100,5101.0,2010,high,Santa Clara County,not eligible
6081510200,5102.0,2010,high,Santa Clara County,not eligible
6081510300,5103.0,2010,high,Santa Clara County,not eligible
6081510400,5104.0,2010,high,Santa Clara County,not eligible
6081510500,5105.0,2010,high,Santa Clara County,not eligible
6081510600,5106.0,2010,high,Santa Clara County,not eligible
6081510700,5107.0,2010,mid,Santa Clara County,not eligible
6081510801,5108.01,2010,high,Santa Clara County,not eligible
6081510802,5108.02,2010,high,Santa Clara County,not eligible
6081510803,5108.03,2010,mid,Santa Clara County,not eligible
6081510900,5109.0,2010,high,Santa Clara County,not eligible
6081511000,5110.0,2010,mid,Santa Clara County,not eligible
6081511100,5111.0,2010,high,Santa Clara County,not eligible
6081511200,5112.0,2010,high,Santa Clara County,not eligible
6081511300,5113.0,2010,high,Santa Clara County,not eligible
6081511400,5114.0,2010,high,Santa Clara County,not eligible
6081511500,5115.0,2010,high,Santa Clara County,not eligible
6081511604,5116.04,2010,mid,Santa Clara County,not eligible
6081511605,5116.05,2010,mod,Santa Clara County,eligible
6081511606,5116.06,2010,low,Santa Clara County,eligible
6081511701,5117.01,2010,high,Santa Clara County,not eligible
6081511702,5117.02,2010,high,Santa Clara County,not eligible
6081511703,5117.03,2010,high,Santa Clara County,not eligible
6081511800,5118.0,2010,high,Santa Clara County,not eligible
6081511901,5119.01,2010,mid,Santa Clara County,not eligible
6081511905,5119.05,2010,high,Santa Clara County,not eligible
6081511907,5119.07,2010,high,Santa Clara County,not eligible
6081511909,5119.09,2010,high,Santa Clara County,not eligible
6081511910,5119.1,2010,high,Santa Clara County,not eligible
6081511910,5119.11,2010,high,Santa Clara County,not eligible
6081511912,5119.12,2010,high,Santa Clara County,not eligible
6081511913,5119.13,2010,high,Santa Clara County,not eligible
6081511914,5119.14,2010,high,Santa Clara County,not eligible
6081512001,5120.01,2010,high,Santa Clara County,not eligible
6081512002,5120.02,2010,mid,Santa Clara County,not eligible
6081512005,5120.05,2010,mid,Santa Clara County,not eligible
6081512014,5120.14,2010,mid,Santa Clara County,not eligible
6081512014,5120.15,2010,mid,Santa Clara County,not eligible
6081512016,5120.16,2010,mid,Santa Clara County,not eligible
6081512017,5120.17,2010,mid,Santa Clara County,not eligible
6081512018,5120.18,2010,mod,Santa Clara County,eligible
6081512018,5120.19,2010,mid,Santa Clara County,not eligible
6081512020,5120.2,2010,mid,Santa Clara County,not eligible
6081512021,5120.21,2010,mid,Santa Clara County,not eligible
6081512022,5120.22,2010,mod,Santa Clara County,eligible
6081512022,5120.23,2010,mod,Santa Clara County,eligible
6081512024,5120.24,2010,mid,Santa Clara County,not eligible
6081512025,5120.25,2010,high,Santa Clara County,not eligible
6081512026,5120.26,2010,mid,Santa Clara County,not eligible
6081512027,5120.27,2010,mod,Santa Clara County,eligible
6081512028,5120.28,2010,mid,Santa Clara County,not eligible
6081512029,5120.29,2010,mid,Santa Clara County,not eligible
6081512030,5120.3,2010,high,Santa Clara County,not eligible
6081512031,5120.31,2010,mid,Santa Clara County,not eligible
6081512032,5120.32,2010,mid,Santa Clara County,not eligible
6081512033,5120.33,2010,mid,Santa Clara County,not eligible
6081512034,5120.34,2010,mid,Santa Clara County,not eligible
6081512035,5120.35,2010,high,Santa Clara County,not eligible
6081512100,5121.0,2010,mid,Santa Clara County,not eligible
6081512200,5122.0,2010,high,Santa Clara County,not eligible
6081512304,5123.04,2010,mid,Santa Clara County,not eligible
6081512305,5123.05,2010,high,Santa Clara County,not eligible
6081512306,5123.06,2010,mid,Santa Clara County,not eligible
6081512307,5123.07,2010,mid,Santa Clara County,not eligible
6081512308,5123.08,2010,high,Santa Clara County,not eligible
6081512309,5123.09,2010,high,Santa Clara County,not eligible
6081512401,5124.01,2010,mid,Santa Clara County,not eligible
6081512402,5124.02,2010,mid,Santa Clara County,not eligible
6081512503,5125.03,2010,high,Santa Clara County,not eligible
6081512505,5125.05,2010,mod,Santa Clara County,eligible
6081512506,5125.06,2010,mod,Santa Clara County,eligible
6081512507,5125.07,2010,mid,Santa Clara County,not eligible
6081512508,5125.08,2010,mod,Santa Clara County,eligible
6081512601,5126.01,2010,low,Santa Clara County,eligible
6081512602,5126.02,2010,mod,Santa Clara County,eligible
6081512700,5127.0,2010,mid,Santa Clara County,not eligible
6013301000,3010.0,2016,mid,Contra Costa County,not eligible
6013302005,3020.05,2016,mid,Contra Costa County,not eligible
6013302006,3020.06,2016,mid,Contra Costa County,not eligible
6013302007,3020.07,2016,mid,Contra Costa County,not eligible
6013302008,3020.08,2016,mid,Contra Costa County,not eligible
6013302009,3020.09,2016,mid,Contra Costa County,not eligible
6013302010,3020.1,2016,mid,Contra Costa County,not eligible
6013303102,3031.02,2016,mid,Contra Costa County,not eligible
6013303103,3031.03,2016,mid,Contra Costa County,not eligible
6013303201,3032.01,2016,mid,Contra Costa County,not eligible
6013303202,3032.02,2016,high,Contra Costa County,not eligible
6013303203,3032.03,2016,high,Contra Costa County,not eligible
6013303204,3032.04,2016,mid,Contra Costa County,not eligible
6013303205,3032.05,2016,mid,Contra Costa County,not eligible
6013304001,3040.01,2016,high,Contra Costa County,not eligible
6013304002,3040.02,2016,mod,Contra Costa County,eligible
6013304003,3040.03,2016,mid,Contra Costa County,not eligible
6013304004,3040.04,2016,high,Contra Costa County,not eligible
6013304005,3040.05,2016,mid,Contra Costa County,not eligible
6013305000,3050.0,2016,low,Contra Costa County,eligible
6013306002,3060.02,2016,mod,Contra Costa County,eligible
6013306003,3060.03,2016,mod,Contra Costa County,eligible
6013306004,3060.04,2016,mod,Contra Costa County,eligible
6013307101,3071.01,2016,mid,Contra Costa County,not eligible
6013307102,3071.02,2016,mod,Contra Costa County,eligible
6013307201,3072.01,2016,low,Contra Costa County,eligible
6013307202,3072.02,2016,low,Contra Costa County,eligible
6013307204,3072.04,2016,mod,Contra Costa County,eligible
6013307205,3072.05,2016,mod,Contra Costa County,eligible
6013308001,3080.01,2016,mod,Contra Costa County,eligible
6013308002,3080.02,2016,mid,Contra Costa County,not eligible
6013309000,3090.0,2016,mid,Contra Costa County,not eligible
6013310000,3100.0,2016,mod,Contra Costa County,eligible
6013311000,3110.0,2016,mod,Contra Costa County,eligible
6013312000,3120.0,2016,low,Contra Costa County,eligible
6013313101,3131.01,2016,mod,Contra Costa County,eligible
6013313102,3131.02,2016,mid,Contra Costa County,not eligible
6013313103,3131.03,2016,mid,Contra Costa County,not eligible
6013313203,3132.03,2016,mid,Contra Costa County,not eligible
6013313204,3132.04,2016,mid,Contra Costa County,not eligible
6013313205,3132.05,2016,mid,Contra Costa County,not eligible
6013313206,3132.06,2016,mod,Contra Costa County,eligible
6013314102,3141.02,2016,mod,Contra Costa County,eligible
6013314103,3141.03,2016,mod,Contra Costa County,eligible
6013314104,3141.04,2016,low,Contra Costa County,eligible
6013314200,3142.0,2016,low,Contra Costa County,eligible
6013315000,3150.0,2016,mid,Contra Costa County,not eligible
6013316000,3160.0,2016,low,Contra Costa County,eligible
6013317000,3170.0,2016,mod,Contra Costa County,eligible
6013318000,3180.0,2016,mid,Contra Costa County,not eligible
6013319000,3190.0,2016,mod,Contra Costa County,eligible
6013320001,3200.01,2016,mod,Contra Costa County,eligible
6013320003,3200.03,2016,high,Contra Costa County,not eligible
6013320004,3200.04,2016,mid,Contra Costa County,not eligible
6013321101,3211.01,2016,mid,Contra Costa County,not eligible
6013321102,3211.02,2016,high,Contra Costa County,not eligible
6013321103,3211.03,2016,mid,Contra Costa County,not eligible
6013321200,3212.0,2016,mid,Contra Costa County,not eligible
6013322000,3220.0,2016,high,Contra Costa County,not eligible
6013323000,3230.0,2016,high,Contra Costa County,not eligible
6013324001,3240.01,2016,mid,Contra Costa County,not eligible
6013324002,3240.02,2016,mid,Contra Costa County,not eligible
6013325000,3250.0,2016,mid,Contra Costa County,not eligible
6013326000,3260.0,2016,high,Contra Costa County,not eligible
6013327000,3270.0,2016,mod,Contra Costa County,eligible
6013328000,3280.0,2016,mod,Contra Costa County,eligible
6013329000,3290.0,2016,mod,Contra Costa County,eligible
6013330000,3300.0,2016,mid,Contra Costa County,not eligible
6013331000,3310.0,2016,mid,Contra Costa County,not eligible
6013332000,3320.0,2016,mid,Contra Costa County,not eligible
6013333101,3331.01,2016,mid,Contra Costa County,not eligible
6013333102,3331.02,2016,mid,Contra Costa County,not eligible
6013333200,3332.0,2016,mid,Contra Costa County,not eligible
6013334001,3340.01,2016,mid,Contra Costa County,not eligible
6013334004,3340.04,2016,mod,Contra Costa County,eligible
6013334006,3340.06,2016,high,Contra Costa County,not eligible
6013334200,3342.0,2016,high,Contra Costa County,not eligible
6013335000,3350.0,2016,mid,Contra Costa County,not eligible
6013336101,3361.01,2016,low,Contra Costa County,eligible
6013336102,3361.02,2016,low,Contra Costa County,eligible
6013336201,3362.01,2016,mid,Contra Costa County,not eligible
6013336202,3362.02,2016,low,Contra Costa County,eligible
6013337100,3371.0,2016,high,Contra Costa County,not eligible
6013337200,3372.0,2016,mod,Contra Costa County,eligible
6013337300,3373.0,2016,high,Contra Costa County,not eligible
6013338101,3381.01,2016,mod,Contra Costa County,eligible
6013338102,3381.02,2016,mid,Contra Costa County,not eligible
6013338201,3382.01,2016,high,Contra Costa County,not eligible
6013338203,3382.03,2016,mid,Contra Costa County,not eligible
6013338204,3382.04,2016,high,Contra Costa County,not eligible
6013338301,3383.01,2016,high,Contra Costa County,not eligible
6013338302,3383.02,2016,high,Contra Costa County,not eligible
6013339001,3390.01,2016,low,Contra Costa County,eligible
6013339002,3390.02,2016,mid,Contra Costa County,not eligible
6013340001,3400.01,2016,mid,Contra Costa County,not eligible
6013340002,3400.02,2016,high,Contra Costa County,not eligible
6013341000,3410.0,2016,high,Contra Costa County,not eligible
6013343001,3430.01,2016,high,Contra Costa County,not eligible
6013343002,3430.02,2016,high,Contra Costa County,not eligible
6013343003,3430.03,2016,high,Contra Costa County,not eligible
6013345101,3451.01,2016,high,Contra Costa County,not eligible
6013345102,3451.02,2016,high,Contra Costa County,not eligible
6013345103,3451.03,2016,high,Contra Costa County,not eligible
