,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
157,428.0,2009,San Francisco County,high,not eligible,0.0,0,0.9767441860465116,42,0.0,0,0.023255813953488372,1
158,451.0,2009,San Francisco County,mod,eligible,0.975609756097561,40,0.0,0,0.024390243902439025,1,0.0,0
159,452.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9512195121951219,39,0.0,0,0.04878048780487805,2
160,476.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9117647058823529,31,0.0,0,0.08823529411764706,3
161,477.01,2009,San Francisco County,mod,eligible,0.9545454545454546,21,0.0,0,0.045454545454545456,1,0.0,0
162,477.02,2009,San Francisco County,mid,not eligible,0.0,0,0.7894736842105263,30,0.0,0,0.21052631578947367,8
163,478.0,2009,San Francisco County,mid,not eligible,0.0,0,0.9245283018867925,49,0.0,0,0.07547169811320754,4
164,479.01,2009,San Francisco County,mid,not eligible,0.0,0,0.8870967741935484,55,0.0,0,0.11290322580645161,7
165,479.02,2009,San Francisco County,mid,not eligible,0.0,0,0.9142857142857143,32,0.0,0,0.08571428571428572,3
166,601.0,2009,San Francisco County,mid,not eligible,0.0,0,1.0,5,0.0,0,0.0,0
167,602.0,2009,San Francisco County,high,not eligible,0.0,0,1.0,6,0.0,0,0.0,0
168,603.0,2009,San Francisco County,low,eligible,0.8333333333333334,5,0.0,0,0.16666666666666666,1,0.0,0
169,604.0,2009,San Francisco County,mid,not eligible,0.0,0,0.7222222222222222,13,0.0,0,0.2777777777777778,5
170,605.01,2009,San Francisco County,mid,not eligible,0.0,0,0.75,3,0.0,0,0.25,1
171,605.02,2009,San Francisco County,low,eligible,0.2222222222222222,2,0.0,0,0.7777777777777778,7,0.0,0
172,606.0,2009,San Francisco County,mod,eligible,0.5833333333333334,7,0.0,0,0.4166666666666667,5,0.0,0
173,607.0,2009,San Francisco County,low,eligible,0.8778004073319755,431,0.0,0,0.12219959266802444,60,0.0,0
174,609.0,2009,San Francisco County,mod,eligible,0.5,5,0.0,0,0.5,5,0.0,0
175,610.0,2009,San Francisco County,mod,eligible,0.7375,59,0.0,0,0.2625,21,0.0,0
