,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
311,4445.0,2012,Alameda County,mid,not eligible,0.0,0,0.6808510638297872,64,0.0,0,0.3191489361702128,30
312,4446.01,2012,Alameda County,mid,not eligible,0.0,0,0.7604166666666666,73,0.0,0,0.23958333333333334,23
313,4446.02,2012,Alameda County,high,not eligible,0.0,0,0.7079646017699115,80,0.0,0,0.2920353982300885,33
314,4501.01,2012,Alameda County,high,not eligible,0.0,0,0.8513513513513513,63,0.0,0,0.14864864864864866,11
315,4501.02,2012,Alameda County,high,not eligible,0.0,0,0.9434389140271493,417,0.0,0,0.05656108597285068,25
316,4502.0,2012,Alameda County,mid,not eligible,0.0,0,0.8717948717948718,204,0.0,0,0.1282051282051282,30
317,4503.0,2012,Alameda County,mid,not eligible,0.0,0,0.8531073446327684,151,0.0,0,0.14689265536723164,26
318,4504.0,2012,Alameda County,mid,not eligible,0.0,0,0.8346456692913385,106,0.0,0,0.16535433070866143,21
319,4505.01,2012,Alameda County,high,not eligible,0.0,0,0.865546218487395,103,0.0,0,0.13445378151260504,16
320,4505.02,2012,Alameda County,high,not eligible,0.0,0,0.9487179487179487,148,0.0,0,0.05128205128205128,8
321,4506.01,2012,Alameda County,high,not eligible,0.0,0,0.9420289855072463,65,0.0,0,0.057971014492753624,4
322,4506.02,2012,Alameda County,high,not eligible,0.0,0,0.9151515151515152,151,0.0,0,0.08484848484848485,14
323,4506.03,2012,Alameda County,high,not eligible,0.0,0,0.9642857142857143,108,0.0,0,0.03571428571428571,4
324,4506.04,2012,Alameda County,high,not eligible,0.0,0,0.9680851063829787,91,0.0,0,0.031914893617021274,3
325,4506.05,2012,Alameda County,high,not eligible,0.0,0,0.9655172413793104,56,0.0,0,0.034482758620689655,2
326,4506.06,2012,Alameda County,high,not eligible,0.0,0,0.9789473684210527,93,0.0,0,0.021052631578947368,2
327,4506.07,2012,Alameda County,mid,not eligible,0.0,0,0.8833333333333333,53,0.0,0,0.11666666666666667,7
328,4507.01,2012,Alameda County,high,not eligible,0.0,0,0.9896907216494846,192,0.0,0,0.010309278350515464,2
329,4507.41,2012,Alameda County,high,not eligible,0.0,0,0.8860759493670886,70,0.0,0,0.11392405063291139,9
330,4507.42,2012,Alameda County,high,not eligible,0.0,0,0.7692307692307693,90,0.0,0,0.23076923076923078,27
331,4507.43,2012,Alameda County,mid,not eligible,0.0,0,0.9186046511627907,79,0.0,0,0.08139534883720931,7
332,4507.44,2012,Alameda County,high,not eligible,0.0,0,0.9247311827956989,86,0.0,0,0.07526881720430108,7
333,4507.45,2012,Alameda County,high,not eligible,0.0,0,0.954954954954955,106,0.0,0,0.04504504504504504,5
334,4507.46,2012,Alameda County,high,not eligible,0.0,0,0.8795180722891566,73,0.0,0,0.12048192771084337,10
335,4507.5,2012,Alameda County,mid,not eligible,0.0,0,0.772093023255814,166,0.0,0,0.22790697674418606,49
336,4507.51,2012,Alameda County,high,not eligible,0.0,0,0.9716312056737588,411,0.0,0,0.028368794326241134,12
337,4507.52,2012,Alameda County,high,not eligible,0.0,0,0.9565217391304348,198,0.0,0,0.043478260869565216,9
338,4511.01,2012,Alameda County,high,not eligible,0.0,0,0.8949771689497716,196,0.0,0,0.1050228310502283,23
339,4511.02,2012,Alameda County,high,not eligible,0.0,0,1.0,71,0.0,0,0.0,0
340,4512.01,2012,Alameda County,mid,not eligible,0.0,0,0.6171428571428571,108,0.0,0,0.38285714285714284,67
341,4512.02,2012,Alameda County,mid,not eligible,0.0,0,0.8577405857740585,205,0.0,0,0.14225941422594143,34
342,4513.0,2012,Alameda County,high,not eligible,0.0,0,0.7142857142857143,95,0.0,0,0.2857142857142857,38
343,4514.01,2012,Alameda County,high,not eligible,0.0,0,0.8243243243243243,122,0.0,0,0.17567567567567569,26
344,4514.03,2012,Alameda County,mid,not eligible,0.0,0,0.6842105263157895,39,0.0,0,0.3157894736842105,18
345,4514.04,2012,Alameda County,mod,eligible,0.5508474576271186,65,0.0,0,0.4491525423728814,53,0.0,0
346,4515.01,2012,Alameda County,high,not eligible,0.0,0,0.9130434782608695,126,0.0,0,0.08695652173913043,12
347,4515.03,2012,Alameda County,mid,not eligible,0.0,0,0.7886178861788617,97,0.0,0,0.21138211382113822,26
348,4515.04,2012,Alameda County,high,not eligible,0.0,0,0.803921568627451,41,0.0,0,0.19607843137254902,10
349,4515.05,2012,Alameda County,high,not eligible,0.0,0,0.9,90,0.0,0,0.1,10
350,4515.06,2012,Alameda County,mid,not eligible,0.0,0,0.8541666666666666,41,0.0,0,0.14583333333333334,7
351,4516.01,2012,Alameda County,high,not eligible,0.0,0,0.959349593495935,118,0.0,0,0.04065040650406504,5
352,4516.02,2012,Alameda County,high,not eligible,0.0,0,0.7962962962962963,86,0.0,0,0.2037037037037037,22
353,4517.01,2012,Alameda County,mid,not eligible,0.0,0,0.8767123287671232,64,0.0,0,0.1232876712328767,9
354,4517.03,2012,Alameda County,high,not eligible,0.0,0,0.9367088607594937,74,0.0,0,0.06329113924050633,5
355,4517.04,2012,Alameda County,high,not eligible,0.0,0,0.9340659340659341,85,0.0,0,0.06593406593406594,6
356,9832.0,2012,Alameda County,high,not eligible,0.0,0,0.8842975206611571,107,0.0,0,0.11570247933884298,14
