,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
68,2529.03,2012,Solano County,high,not eligible,0.0,0,0.9607843137254902,98,0.0,0,0.0392156862745098,4
69,2529.04,2012,Solano County,mid,not eligible,0.0,0,0.8085106382978723,190,0.0,0,0.19148936170212766,45
70,2529.08,2012,Solano County,mid,not eligible,0.0,0,0.40625,26,0.0,0,0.59375,38
71,2529.09,2012,Solano County,mid,not eligible,0.0,0,0.4778761061946903,54,0.0,0,0.5221238938053098,59
72,2529.1,2012,Solano County,high,not eligible,0.0,0,0.5398773006134969,88,0.0,0,0.4601226993865031,75
73,2529.11,2012,Solano County,mid,not eligible,0.0,0,0.5396825396825397,68,0.0,0,0.4603174603174603,58
74,2529.12,2012,Solano County,high,not eligible,0.0,0,0.7443609022556391,99,0.0,0,0.2556390977443609,34
75,2529.13,2012,Solano County,high,not eligible,0.0,0,0.552,69,0.0,0,0.448,56
76,2529.14,2012,Solano County,mid,not eligible,0.0,0,0.6122448979591837,90,0.0,0,0.3877551020408163,57
77,2529.15,2012,Solano County,high,not eligible,0.0,0,0.83,166,0.0,0,0.17,34
78,2531.01,2012,Solano County,mid,not eligible,0.0,0,0.6,42,0.0,0,0.4,28
79,2531.05,2012,Solano County,mod,eligible,0.4074074074074074,33,0.0,0,0.5925925925925926,48,0.0,0
80,2531.06,2012,Solano County,mid,not eligible,0.0,0,0.3787878787878788,25,0.0,0,0.6212121212121212,41
81,2531.07,2012,Solano County,mid,not eligible,0.0,0,0.3047619047619048,32,0.0,0,0.6952380952380952,73
82,2531.08,2012,Solano County,mod,eligible,0.4645161290322581,72,0.0,0,0.535483870967742,83,0.0,0
83,2532.01,2012,Solano County,high,not eligible,0.0,0,0.7211538461538461,75,0.0,0,0.27884615384615385,29
84,2532.03,2012,Solano County,mod,eligible,0.5445544554455446,55,0.0,0,0.45544554455445546,46,0.0,0
85,2532.04,2012,Solano County,mid,not eligible,0.0,0,0.75625,121,0.0,0,0.24375,39
86,2532.05,2012,Solano County,mid,not eligible,0.0,0,0.7027027027027027,52,0.0,0,0.2972972972972973,22
87,2532.06,2012,Solano County,high,not eligible,0.0,0,0.8823529411764706,90,0.0,0,0.11764705882352941,12
88,2533.0,2012,Solano County,mid,not eligible,0.0,0,0.8928571428571429,25,0.0,0,0.10714285714285714,3
89,2534.02,2012,Solano County,mid,not eligible,0.0,0,0.41353383458646614,55,0.0,0,0.5864661654135338,78
90,2534.03,2012,Solano County,mid,not eligible,0.0,0,0.5391304347826087,62,0.0,0,0.4608695652173913,53
91,2534.04,2012,Solano County,mid,not eligible,0.0,0,0.44761904761904764,47,0.0,0,0.5523809523809524,58
92,2535.0,2012,Solano County,mid,not eligible,0.0,0,0.48299319727891155,142,0.0,0,0.5170068027210885,152
