GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; 1, detached","Margin of Error; 1, detached","Estimate; 1, attached","Margin of Error; 1, attached",Estimate; 2,Margin of Error; 2,Estimate; 3 or 4,Margin of Error; 3 or 4,Estimate; 5 to 9,Margin of Error; 5 to 9,Estimate; 10 to 19,Margin of Error; 10 to 19,Estimate; 20 to 49,Margin of Error; 20 to 49,Estimate; 50 or more,Margin of Error; 50 or more,Estimate; Mobile home,Margin of Error; Mobile home,"Estimate; Boat, RV, van, etc.","Margin of Error; Boat, RV, van, etc."
1400000US06037125310,06037125310,"Census Tract 1253.10, Los Angeles County, California",1545,66,453,108,59,60,131,86,167,80,237,90,213,102,55,43,230,84,0,132,0,132
1400000US06037125320,06037125320,"Census Tract 1253.20, Los Angeles County, California",2116,69,84,52,22,26,76,64,100,78,499,136,338,120,206,85,791,148,0,132,0,132
1400000US06037125400,06037125400,"Census Tract 1254, Los Angeles County, California",4144,107,277,98,75,67,87,72,231,100,654,207,857,223,1441,223,522,151,0,132,0,132
1400000US06037125500,06037125500,"Census Tract 1255, Los Angeles County, California",3360,156,546,170,296,125,49,55,294,133,393,129,740,179,758,184,284,149,0,132,0,132
1400000US06037125600,06037125600,"Census Tract 1256, Los Angeles County, California",1264,27,588,92,6,13,72,55,51,70,41,37,196,57,286,75,11,19,13,22,0,132
1400000US06037127101,06037127101,"Census Tract 1271.01, Los Angeles County, California",2376,104,419,129,112,84,0,132,131,110,266,149,469,155,563,213,350,127,66,61,0,132
1400000US06037127102,06037127102,"Census Tract 1271.02, Los Angeles County, California",1505,47,373,78,132,64,15,24,6,11,9,17,101,51,299,104,526,114,44,65,0,132
1400000US06037127210,06037127210,"Census Tract 1272.10, Los Angeles County, California",1881,72,530,103,186,90,0,132,47,45,46,57,104,67,334,117,634,155,0,132,0,132
1400000US06037127220,06037127220,"Census Tract 1272.20, Los Angeles County, California",1710,25,398,95,45,20,0,132,0,132,123,63,251,92,216,82,669,121,8,14,0,132
1400000US06037127300,06037127300,"Census Tract 1273, Los Angeles County, California",1783,50,584,96,18,20,0,132,9,14,61,40,286,94,271,97,554,98,0,132,0,132
1400000US06037127400,06037127400,"Census Tract 1274, Los Angeles County, California",1288,58,399,97,30,23,31,50,38,34,156,83,161,75,356,111,110,79,7,13,0,132
1400000US06037127510,06037127510,"Census Tract 1275.10, Los Angeles County, California",1706,81,676,133,118,72,0,132,14,22,12,19,59,60,201,96,153,81,429,110,44,37
1400000US06037127520,06037127520,"Census Tract 1275.20, Los Angeles County, California",1004,50,5,15,114,95,22,23,10,16,0,132,11,16,491,147,351,105,0,132,0,132
1400000US06037127601,06037127601,"Census Tract 1276.01, Los Angeles County, California",2142,23,560,130,74,65,0,132,47,57,299,188,317,121,511,159,334,113,0,132,0,132
1400000US06037127602,06037127602,"Census Tract 1276.02, Los Angeles County, California",2121,62,754,140,15,25,0,132,9,14,48,53,325,132,874,166,96,61,0,132,0,132
1400000US06037127710,06037127710,"Census Tract 1277.10, Los Angeles County, California",2712,37,862,158,52,58,31,37,101,88,40,36,129,69,549,155,948,214,0,132,0,132
1400000US06037127801,06037127801,"Census Tract 1278.01, Los Angeles County, California",2825,86,774,110,116,70,13,21,74,52,112,65,315,125,542,165,866,166,0,132,13,22
1400000US06037127802,06037127802,"Census Tract 1278.02, Los Angeles County, California",2285,67,605,130,83,59,35,27,81,55,228,109,406,136,493,137,354,128,0,132,0,132
1400000US06037127910,06037127910,"Census Tract 1279.10, Los Angeles County, California",1556,36,344,91,70,76,0,132,13,20,162,79,355,88,345,99,267,94,0,132,0,132
1400000US06037127920,06037127920,"Census Tract 1279.20, Los Angeles County, California",1244,63,581,109,14,22,48,60,118,69,121,71,215,91,74,50,73,71,0,132,0,132
1400000US06037128100,06037128100,"Census Tract 1281, Los Angeles County, California",2759,58,777,137,175,98,63,59,99,67,494,175,346,134,460,142,345,118,0,132,0,132
1400000US06037128210,06037128210,"Census Tract 1282.10, Los Angeles County, California",1520,56,65,58,71,44,0,132,88,58,604,107,263,80,276,117,153,70,0,132,0,132
1400000US06037128220,06037128220,"Census Tract 1282.20, Los Angeles County, California",1181,33,516,99,30,44,16,25,41,34,145,87,86,55,317,87,30,35,0,132,0,132
1400000US06037128302,06037128302,"Census Tract 1283.02, Los Angeles County, California",1449,57,253,89,19,29,12,21,109,74,475,170,364,133,113,67,104,70,0,132,0,132
1400000US06037128303,06037128303,"Census Tract 1283.03, Los Angeles County, California",1144,34,39,30,17,24,29,23,121,70,374,101,172,73,339,97,53,38,0,132,0,132
1400000US06037128400,06037128400,"Census Tract 1284, Los Angeles County, California",1774,27,864,95,37,35,54,39,86,78,309,103,189,77,193,95,42,65,0,132,0,132
1400000US06037128500,06037128500,"Census Tract 1285, Los Angeles County, California",2507,107,778,168,174,91,13,20,153,98,228,90,256,119,542,156,363,163,0,132,0,132
1400000US06037128600,06037128600,"Census Tract 1286, Los Angeles County, California",2583,55,795,116,79,43,0,132,375,150,147,79,157,94,886,182,144,88,0,132,0,132
1400000US06037128702,06037128702,"Census Tract 1287.02, Los Angeles County, California",2846,36,912,120,73,45,0,132,0,132,177,129,313,178,726,185,645,148,0,132,0,132
1400000US06037128800,06037128800,"Census Tract 1288, Los Angeles County, California",3922,120,813,133,178,91,117,67,142,85,68,43,590,143,902,223,1112,186,0,132,0,132
1400000US06037128910,06037128910,"Census Tract 1289.10, Los Angeles County, California",1877,53,972,111,7,11,0,132,57,34,188,89,198,99,236,93,213,86,6,10,0,132
1400000US06037131010,06037131010,"Census Tract 1310.10, Los Angeles County, California",2031,36,585,98,47,39,8,13,0,132,10,17,134,77,488,115,759,125,0,132,0,132
1400000US06037131020,06037131020,"Census Tract 1310.20, Los Angeles County, California",1671,30,1106,115,27,29,9,16,14,20,14,23,123,85,378,137,0,132,0,132,0,132
1400000US06037131100,06037131100,"Census Tract 1311, Los Angeles County, California",1070,36,1064,39,6,11,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037131200,06037131200,"Census Tract 1312, Los Angeles County, California",1123,18,1086,39,0,132,0,132,0,132,0,132,23,25,0,132,0,132,14,23,0,132
1400000US06037131300,06037131300,"Census Tract 1313, Los Angeles County, California",1259,17,1233,27,21,21,0,132,0,132,0,132,5,8,0,132,0,132,0,132,0,132
1400000US06037131400,06037131400,"Census Tract 1314, Los Angeles County, California",1860,55,935,108,171,79,0,132,0,132,78,48,0,132,335,111,341,117,0,132,0,132
1400000US06037131600,06037131600,"Census Tract 1316, Los Angeles County, California",1396,59,1167,95,159,82,10,12,9,14,0,132,0,132,51,45,0,132,0,132,0,132
1400000US06037131700,06037131700,"Census Tract 1317, Los Angeles County, California",2819,86,997,154,402,121,15,25,0,132,14,23,243,111,510,168,638,159,0,132,0,132
1400000US06037131800,06037131800,"Census Tract 1318, Los Angeles County, California",1531,45,1012,112,10,17,0,132,0,132,175,105,149,78,106,67,79,69,0,132,0,132
1400000US06037131900,06037131900,"Census Tract 1319, Los Angeles County, California",1397,21,1356,52,0,132,0,132,0,132,0,132,15,23,26,41,0,132,0,132,0,132
1400000US06037132000,06037132000,"Census Tract 1320, Los Angeles County, California",2256,74,1756,130,156,68,0,132,0,132,58,45,145,74,77,78,56,46,8,17,0,132
1400000US06037132100,06037132100,"Census Tract 1321, Los Angeles County, California",2137,75,1006,143,106,44,50,56,102,84,70,41,69,74,397,121,337,121,0,132,0,132
1400000US06037132300,06037132300,"Census Tract 1323, Los Angeles County, California",2347,73,734,107,55,54,20,32,19,29,117,174,222,117,255,130,925,215,0,132,0,132
1400000US06037132500,06037132500,"Census Tract 1325, Los Angeles County, California",2512,29,915,132,316,94,11,20,136,108,143,87,221,132,147,81,468,117,155,58,0,132
1400000US06037132700,06037132700,"Census Tract 1327, Los Angeles County, California",1565,27,1003,94,11,18,0,132,0,132,0,132,91,46,336,105,114,60,10,16,0,132
1400000US06037132900,06037132900,"Census Tract 1329, Los Angeles County, California",1382,31,992,107,11,18,0,132,0,132,0,132,83,58,141,74,155,95,0,132,0,132
1400000US06037133000,06037133000,"Census Tract 1330, Los Angeles County, California",1266,28,1015,81,50,35,0,132,0,132,45,52,0,132,8,12,122,80,26,39,0,132
1400000US06037133100,06037133100,"Census Tract 1331, Los Angeles County, California",1827,55,1024,99,64,64,0,132,0,132,44,53,46,39,201,89,401,113,26,41,21,34
1400000US06037134000,06037134000,"Census Tract 1340, Los Angeles County, California",2003,34,1007,106,61,43,9,15,0,132,80,66,156,77,521,118,169,86,0,132,0,132
1400000US06037134101,06037134101,"Census Tract 1341.01, Los Angeles County, California",1457,26,1160,95,0,132,0,132,0,132,55,81,13,22,162,75,55,59,12,18,0,132
1400000US06037134103,06037134103,"Census Tract 1341.03, Los Angeles County, California",1337,45,922,82,53,46,0,132,9,14,18,22,7,11,179,90,149,69,0,132,0,132
1400000US06037134104,06037134104,"Census Tract 1341.04, Los Angeles County, California",1318,26,628,91,17,14,0,132,63,60,0,132,28,32,344,91,238,86,0,132,0,132
1400000US06037134201,06037134201,"Census Tract 1342.01, Los Angeles County, California",1159,57,895,83,10,17,0,132,12,19,0,132,34,54,199,72,9,14,0,132,0,132
1400000US06037134302,06037134302,"Census Tract 1343.02, Los Angeles County, California",1269,19,1253,28,16,21,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037134303,06037134303,"Census Tract 1343.03, Los Angeles County, California",1835,24,1299,115,143,68,0,132,39,51,93,44,146,69,47,52,68,55,0,132,0,132
1400000US06037134304,06037134304,"Census Tract 1343.04, Los Angeles County, California",859,20,674,75,75,53,0,132,0,132,0,132,0,132,30,24,80,43,0,132,0,132
1400000US06037134305,06037134305,"Census Tract 1343.05, Los Angeles County, California",1120,19,13,19,12,19,0,132,0,132,0,132,64,39,975,73,56,53,0,132,0,132
1400000US06037134306,06037134306,"Census Tract 1343.06, Los Angeles County, California",1228,63,293,80,47,40,6,12,11,19,31,34,21,30,378,111,441,112,0,132,0,132
1400000US06037134401,06037134401,"Census Tract 1344.01, Los Angeles County, California",2160,75,1992,100,14,23,0,132,0,132,0,132,0,132,14,23,122,84,18,28,0,132
1400000US06037134421,06037134421,"Census Tract 1344.21, Los Angeles County, California",1380,22,1352,48,28,43,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037134422,06037134422,"Census Tract 1344.22, Los Angeles County, California",1606,32,1567,44,0,132,0,132,0,132,39,29,0,132,0,132,0,132,0,132,0,132
1400000US06037134510,06037134510,"Census Tract 1345.10, Los Angeles County, California",1969,54,459,130,29,40,0,132,55,51,261,130,575,144,442,135,148,89,0,132,0,132
1400000US06037134520,06037134520,"Census Tract 1345.20, Los Angeles County, California",1877,49,251,84,86,43,0,132,0,132,51,47,451,126,641,127,385,104,12,21,0,132
1400000US06037134710,06037134710,"Census Tract 1347.10, Los Angeles County, California",1579,36,455,73,0,132,7,12,0,132,7,12,62,57,499,114,515,128,0,132,34,52
1400000US06037134720,06037134720,"Census Tract 1347.20, Los Angeles County, California",1657,27,599,95,358,113,14,20,9,15,37,40,215,98,143,69,282,96,0,132,0,132
1400000US06037134800,06037134800,"Census Tract 1348, Los Angeles County, California",1838,35,1735,61,39,25,0,132,0,132,35,26,9,14,11,17,9,15,0,132,0,132
1400000US06037134901,06037134901,"Census Tract 1349.01, Los Angeles County, California",1165,29,853,109,0,132,0,132,0,132,109,76,95,68,96,64,12,13,0,132,0,132
1400000US06037134902,06037134902,"Census Tract 1349.02, Los Angeles County, California",3728,70,1164,165,0,132,0,132,15,23,91,47,135,79,774,207,1549,208,0,132,0,132
1400000US06037135102,06037135102,"Census Tract 1351.02, Los Angeles County, California",1139,71,851,95,98,46,12,19,11,18,60,50,67,59,40,44,0,132,0,132,0,132
1400000US06037135111,06037135111,"Census Tract 1351.11, Los Angeles County, California",1180,19,869,81,19,17,0,132,28,36,0,132,7,11,46,43,211,70,0,132,0,132
1400000US06037135112,06037135112,"Census Tract 1351.12, Los Angeles County, California",4135,82,21,23,705,183,0,132,53,52,234,99,426,177,775,256,1921,262,0,132,0,132
1400000US06037135201,06037135201,"Census Tract 1352.01, Los Angeles County, California",821,22,771,53,0,132,0,132,19,21,0,132,31,43,0,132,0,132,0,132,0,132
1400000US06037135202,06037135202,"Census Tract 1352.02, Los Angeles County, California",1511,23,1453,55,25,20,0,132,0,132,0,132,0,132,0,132,0,132,33,45,0,132
1400000US06037135203,06037135203,"Census Tract 1352.03, Los Angeles County, California",2475,37,2335,73,113,62,0,132,0,132,0,132,17,28,0,132,0,132,10,16,0,132
1400000US06037137000,06037137000,"Census Tract 1370, Los Angeles County, California",1722,29,1651,48,24,26,0,132,0,132,11,18,28,18,8,12,0,132,0,132,0,132
1400000US06037137102,06037137102,"Census Tract 1371.02, Los Angeles County, California",3573,63,1083,175,540,140,0,132,43,39,68,70,32,43,197,90,1593,188,17,28,0,132
1400000US06037137201,06037137201,"Census Tract 1372.01, Los Angeles County, California",2271,162,1025,150,147,72,11,19,30,33,170,82,52,43,80,69,756,161,0,132,0,132
1400000US06037137301,06037137301,"Census Tract 1373.01, Los Angeles County, California",766,12,748,24,10,16,0,132,0,132,0,132,0,132,0,132,8,13,0,132,0,132
1400000US06037137302,06037137302,"Census Tract 1373.02, Los Angeles County, California",1620,23,1566,50,43,43,0,132,11,16,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037137401,06037137401,"Census Tract 1374.01, Los Angeles County, California",1915,48,1596,109,45,47,36,47,8,14,0,132,41,27,6,11,18,16,165,70,0,132
1400000US06037137402,06037137402,"Census Tract 1374.02, Los Angeles County, California",1992,75,1579,109,77,56,0,132,13,22,0,132,0,132,32,37,291,113,0,132,0,132
1400000US06037137501,06037137501,"Census Tract 1375.01, Los Angeles County, California",1744,52,759,78,9,15,9,13,12,20,0,132,62,45,371,126,522,118,0,132,0,132
1400000US06037137502,06037137502,"Census Tract 1375.02, Los Angeles County, California",1716,38,1464,72,115,68,39,37,0,132,26,41,35,42,0,132,29,39,8,14,0,132
1400000US06037137504,06037137504,"Census Tract 1375.04, Los Angeles County, California",667,42,667,42,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037138000,06037138000,"Census Tract 1380, Los Angeles County, California",1877,24,1868,28,9,14,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037139000,06037139000,"Census Tract 1390, Los Angeles County, California",2268,27,1276,137,66,51,0,132,0,132,0,132,122,71,320,124,484,145,0,132,0,132
1400000US06037139200,06037139200,"Census Tract 1392, Los Angeles County, California",2313,126,888,157,222,108,0,132,50,51,180,95,88,99,484,141,401,128,0,132,0,132
1400000US06037139301,06037139301,"Census Tract 1393.01, Los Angeles County, California",1578,67,1359,88,168,62,8,13,0,132,17,22,19,24,0,132,7,12,0,132,0,132
1400000US06037139302,06037139302,"Census Tract 1393.02, Los Angeles County, California",2018,29,45,71,185,72,7,12,88,86,32,36,32,28,620,137,1009,164,0,132,0,132
1400000US06037139303,06037139303,"Census Tract 1393.03, Los Angeles County, California",2069,34,92,93,297,94,0,132,83,60,81,62,126,92,454,117,936,157,0,132,0,132
1400000US06037139400,06037139400,"Census Tract 1394, Los Angeles County, California",2172,42,1310,167,58,81,0,132,22,36,0,132,142,78,517,179,123,83,0,132,0,132
1400000US06037139501,06037139501,"Census Tract 1395.01, Los Angeles County, California",4520,76,69,70,262,94,0,132,45,36,38,36,386,134,1472,226,2248,258,0,132,0,132
1400000US06037139502,06037139502,"Census Tract 1395.02, Los Angeles County, California",1268,42,856,91,84,36,0,132,0,132,11,19,36,45,270,88,11,17,0,132,0,132
1400000US06037139600,06037139600,"Census Tract 1396, Los Angeles County, California",2258,63,943,140,76,65,14,23,0,132,14,22,12,19,161,99,1038,168,0,132,0,132
1400000US06037139701,06037139701,"Census Tract 1397.01, Los Angeles County, California",1887,51,1709,63,11,16,0,132,0,132,59,42,81,36,19,15,8,14,0,132,0,132
1400000US06037139702,06037139702,"Census Tract 1397.02, Los Angeles County, California",2241,70,2146,93,44,35,0,132,40,61,0,132,11,18,0,132,0,132,0,132,0,132
1400000US06037139703,06037139703,"Census Tract 1397.03, Los Angeles County, California",1083,13,1064,24,9,15,0,132,0,132,0,132,0,132,0,132,0,132,10,15,0,132
1400000US06037139801,06037139801,"Census Tract 1398.01, Los Angeles County, California",1262,63,1255,65,7,13,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037139802,06037139802,"Census Tract 1398.02, Los Angeles County, California",1391,25,1391,25,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037141100,06037141100,"Census Tract 1411, Los Angeles County, California",3134,87,729,168,48,41,46,73,111,93,436,160,937,193,646,163,181,87,0,132,0,132
1400000US06037141200,06037141200,"Census Tract 1412, Los Angeles County, California",3488,93,703,142,28,32,9,15,92,78,273,111,644,166,1315,197,424,142,0,132,0,132
1400000US06037141301,06037141301,"Census Tract 1413.01, Los Angeles County, California",3248,101,332,112,33,33,0,132,79,68,405,141,581,167,1341,211,477,160,0,132,0,132
1400000US06037141302,06037141302,"Census Tract 1413.02, Los Angeles County, California",3139,106,713,135,21,25,21,35,19,23,304,148,617,181,961,181,483,129,0,132,0,132
1400000US06037141400,06037141400,"Census Tract 1414, Los Angeles County, California",1942,23,1073,130,87,69,0,132,0,132,28,26,269,81,255,89,221,90,9,15,0,132
1400000US06037141500,06037141500,"Census Tract 1415, Los Angeles County, California",1169,17,1157,24,12,18,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037141600,06037141600,"Census Tract 1416, Los Angeles County, California",1712,45,1703,46,9,14,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037141700,06037141700,"Census Tract 1417, Los Angeles County, California",1322,27,1302,38,9,15,0,132,0,132,11,19,0,132,0,132,0,132,0,132,0,132
1400000US06037143100,06037143100,"Census Tract 1431, Los Angeles County, California",2173,103,760,164,88,58,0,132,246,124,282,122,269,114,467,143,61,65,0,132,0,132
1400000US06037143200,06037143200,"Census Tract 1432, Los Angeles County, California",1977,139,340,106,47,40,48,75,107,82,172,104,472,150,499,150,292,134,0,132,0,132
1400000US06037143300,06037143300,"Census Tract 1433, Los Angeles County, California",3072,79,1104,159,104,67,46,41,203,94,332,130,427,141,521,130,335,113,0,132,0,132
1400000US06037143400,06037143400,"Census Tract 1434, Los Angeles County, California",2930,121,1184,178,68,62,0,132,121,85,355,138,596,179,445,154,161,91,0,132,0,132
1400000US06037143500,06037143500,"Census Tract 1435, Los Angeles County, California",2272,101,847,140,128,73,30,35,59,47,340,112,534,139,213,110,121,98,0,132,0,132
1400000US06037143601,06037143601,"Census Tract 1436.01, Los Angeles County, California",3510,105,242,74,13,22,0,132,31,37,119,74,614,180,995,230,1487,237,0,132,9,16
1400000US06037143602,06037143602,"Census Tract 1436.02, Los Angeles County, California",2065,103,528,140,263,91,0,132,114,90,260,110,424,152,426,133,50,45,0,132,0,132
1400000US06037143700,06037143700,"Census Tract 1437, Los Angeles County, California",2300,30,1915,127,117,95,0,132,55,56,32,30,36,35,132,70,13,22,0,132,0,132
1400000US06037143800,06037143800,"Census Tract 1438, Los Angeles County, California",2506,89,1340,144,89,105,37,40,85,84,293,140,245,133,355,107,62,52,0,132,0,132
1400000US06037143901,06037143901,"Census Tract 1439.01, Los Angeles County, California",1709,49,1682,62,0,132,0,132,0,132,0,132,0,132,27,43,0,132,0,132,0,132
1400000US06037143902,06037143902,"Census Tract 1439.02, Los Angeles County, California",1412,53,768,86,29,27,18,22,0,132,105,67,225,64,267,82,0,132,0,132,0,132
1400000US06037181000,06037181000,"Census Tract 1810, Los Angeles County, California",2273,62,1946,110,11,18,18,30,30,35,83,55,114,71,39,29,32,39,0,132,0,132
1400000US06037181300,06037181300,"Census Tract 1813, Los Angeles County, California",1404,27,1084,86,75,54,27,32,52,31,35,32,52,41,70,43,0,132,9,16,0,132
1400000US06037181400,06037181400,"Census Tract 1814, Los Angeles County, California",1627,37,819,103,93,65,24,36,68,45,156,100,140,86,252,63,33,27,42,45,0,132
1400000US06037181500,06037181500,"Census Tract 1815, Los Angeles County, California",1418,40,1163,108,86,65,121,67,12,16,25,44,11,17,0,132,0,132,0,132,0,132
1400000US06037181600,06037181600,"Census Tract 1816, Los Angeles County, California",1592,45,1059,140,152,134,65,49,88,50,88,57,107,58,10,16,23,33,0,132,0,132
1400000US06037183101,06037183101,"Census Tract 1831.01, Los Angeles County, California",1385,22,1090,82,78,59,37,34,27,36,24,39,91,62,38,47,0,132,0,132,0,132
1400000US06037183102,06037183102,"Census Tract 1831.02, Los Angeles County, California",2267,47,945,154,118,88,71,61,142,79,287,102,239,109,329,131,136,72,0,132,0,132
1400000US06037183210,06037183210,"Census Tract 1832.10, Los Angeles County, California",1979,50,1097,126,141,89,16,25,236,113,150,72,60,46,69,49,210,69,0,132,0,132
1400000US06037183220,06037183220,"Census Tract 1832.20, Los Angeles County, California",1238,20,739,92,85,50,28,32,44,41,58,40,167,66,109,43,0,132,8,13,0,132
1400000US06037183300,06037183300,"Census Tract 1833, Los Angeles County, California",1433,51,1171,97,135,70,19,21,45,44,22,26,41,41,0,132,0,132,0,132,0,132
1400000US06037183400,06037183400,"Census Tract 1834, Los Angeles County, California",1294,53,729,160,265,157,39,33,78,48,38,31,98,65,47,48,0,132,0,132,0,132
1400000US06037183510,06037183510,"Census Tract 1835.10, Los Angeles County, California",807,13,671,75,115,68,11,18,10,18,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037183520,06037183520,"Census Tract 1835.20, Los Angeles County, California",1185,16,448,99,157,83,51,46,40,45,76,47,92,52,248,98,52,48,0,132,21,34
1400000US06037183610,06037183610,"Census Tract 1836.10, Los Angeles County, California",1031,42,405,92,77,57,45,39,86,46,48,44,135,65,209,74,26,29,0,132,0,132
1400000US06037183620,06037183620,"Census Tract 1836.20, Los Angeles County, California",1068,22,428,93,280,101,43,53,96,80,59,57,144,75,8,13,10,16,0,132,0,132
1400000US06037183700,06037183700,"Census Tract 1837, Los Angeles County, California",2432,75,842,160,99,68,9,15,162,96,288,101,358,157,440,147,221,82,13,20,0,132
1400000US06037183810,06037183810,"Census Tract 1838.10, Los Angeles County, California",1318,61,269,97,127,72,41,32,152,84,195,81,197,71,272,77,65,49,0,132,0,132
1400000US06037183820,06037183820,"Census Tract 1838.20, Los Angeles County, California",1135,39,259,103,132,92,19,22,73,60,234,91,176,75,177,69,65,61,0,132,0,132
1400000US06037185100,06037185100,"Census Tract 1851, Los Angeles County, California",2375,63,1756,178,47,47,60,49,213,106,85,74,72,53,120,166,0,132,22,37,0,132
1400000US06037185201,06037185201,"Census Tract 1852.01, Los Angeles County, California",1679,60,1227,120,245,111,46,47,80,57,12,17,46,36,23,38,0,132,0,132,0,132
1400000US06037185202,06037185202,"Census Tract 1852.02, Los Angeles County, California",1478,29,753,123,142,67,67,45,16,19,20,26,69,46,139,67,272,128,0,132,0,132
1400000US06037185310,06037185310,"Census Tract 1853.10, Los Angeles County, California",899,15,547,93,104,72,43,50,114,79,68,64,0,132,0,132,23,36,0,132,0,132
1400000US06037185320,06037185320,"Census Tract 1853.20, Los Angeles County, California",930,18,538,102,77,68,25,26,31,28,0,132,0,132,195,91,0,132,64,56,0,132
1400000US06037186100,06037186100,"Census Tract 1861, Los Angeles County, California",1847,40,1186,144,171,85,82,57,255,108,109,80,10,15,0,132,34,36,0,132,0,132
1400000US06037186200,06037186200,"Census Tract 1862, Los Angeles County, California",3028,81,2020,173,161,114,50,41,27,31,40,37,124,106,417,148,189,81,0,132,0,132
1400000US06037186300,06037186300,"Census Tract 1863, Los Angeles County, California",2082,53,1592,146,54,56,62,54,182,100,86,62,0,132,50,59,56,56,0,132,0,132
1400000US06037186401,06037186401,"Census Tract 1864.01, Los Angeles County, California",1646,56,399,107,127,79,102,55,44,47,198,81,529,118,170,65,68,45,9,15,0,132
1400000US06037186402,06037186402,"Census Tract 1864.02, Los Angeles County, California",1564,26,841,113,130,66,108,63,186,87,66,43,171,75,23,29,39,43,0,132,0,132
1400000US06037187100,06037187100,"Census Tract 1871, Los Angeles County, California",2519,36,1291,168,383,126,157,114,240,121,344,141,93,72,11,17,0,132,0,132,0,132
1400000US06037187200,06037187200,"Census Tract 1872, Los Angeles County, California",884,35,605,98,65,49,88,59,63,45,9,15,54,53,0,132,0,132,0,132,0,132
1400000US06037187300,06037187300,"Census Tract 1873, Los Angeles County, California",1626,55,846,128,134,71,224,78,93,48,70,35,39,38,48,41,130,49,42,50,0,132
1400000US06037188100,06037188100,"Census Tract 1881, Los Angeles County, California",1850,55,667,115,327,132,57,56,113,58,112,51,74,61,160,67,340,80,0,132,0,132
1400000US06037188200,06037188200,"Census Tract 1882, Los Angeles County, California",3343,40,1068,165,80,67,72,52,376,159,280,101,459,170,614,170,394,112,0,132,0,132
1400000US06037188300,06037188300,"Census Tract 1883, Los Angeles County, California",1477,24,1062,99,303,95,22,24,68,52,13,21,9,16,0,132,0,132,0,132,0,132
1400000US06037189100,06037189100,"Census Tract 1891, Los Angeles County, California",3594,46,535,197,212,132,86,47,554,200,594,207,380,138,733,155,464,134,36,42,0,132
1400000US06037189200,06037189200,"Census Tract 1892, Los Angeles County, California",3513,37,833,162,71,66,0,132,369,149,723,187,570,179,468,141,479,162,0,132,0,132
1400000US06037189300,06037189300,"Census Tract 1893, Los Angeles County, California",1399,26,1190,134,0,132,0,132,5,11,29,30,8,14,141,130,0,132,26,43,0,132
1400000US06037189400,06037189400,"Census Tract 1894, Los Angeles County, California",1847,23,1002,130,93,70,157,88,134,81,278,102,174,81,9,15,0,132,0,132,0,132
1400000US06037189500,06037189500,"Census Tract 1895, Los Angeles County, California",2943,77,378,130,150,85,78,63,220,128,292,98,691,152,612,147,481,118,0,132,41,65
1400000US06037189600,06037189600,"Census Tract 1896, Los Angeles County, California",2274,64,603,98,17,28,56,66,124,96,142,85,414,143,596,141,322,132,0,132,0,132
1400000US06037189701,06037189701,"Census Tract 1897.01, Los Angeles County, California",2600,42,999,144,27,42,45,53,7,12,105,77,136,96,629,205,652,157,0,132,0,132
1400000US06037189702,06037189702,"Census Tract 1897.02, Los Angeles County, California",1321,56,347,73,57,47,82,51,40,39,43,34,343,99,62,48,347,87,0,132,0,132
1400000US06037189800,06037189800,"Census Tract 1898, Los Angeles County, California",1578,58,390,91,15,25,33,25,0,132,181,79,344,74,371,109,244,77,0,132,0,132
1400000US06037189901,06037189901,"Census Tract 1899.01, Los Angeles County, California",4647,70,248,117,17,28,25,20,19,31,110,84,262,125,1275,198,2691,214,0,132,0,132
1400000US06037189902,06037189902,"Census Tract 1899.02, Los Angeles County, California",3111,98,147,108,20,35,29,37,161,106,608,169,637,177,868,176,641,185,0,132,0,132
1400000US06037190100,06037190100,"Census Tract 1901, Los Angeles County, California",3452,41,231,104,99,70,44,39,179,89,94,74,525,141,1540,210,740,162,0,132,0,132
1400000US06037190200,06037190200,"Census Tract 1902, Los Angeles County, California",3703,114,62,79,37,48,0,132,111,82,32,35,265,124,1143,239,2053,266,0,132,0,132
1400000US06037190301,06037190301,"Census Tract 1903.01, Los Angeles County, California",2755,97,14,25,0,132,15,24,206,103,261,143,643,172,1166,201,450,132,0,132,0,132
