GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06059001402,06059001402,"Census Tract 14.02, Orange County, California",5095,330
1400000US06059001403,06059001403,"Census Tract 14.03, Orange County, California",3632,300
1400000US06059001404,06059001404,"Census Tract 14.04, Orange County, California",3796,388
1400000US06059001501,06059001501,"Census Tract 15.01, Orange County, California",5948,295
1400000US06059001503,06059001503,"Census Tract 15.03, Orange County, California",4695,390
1400000US06059001504,06059001504,"Census Tract 15.04, Orange County, California",4531,323
1400000US06059001505,06059001505,"Census Tract 15.05, Orange County, California",6654,320
1400000US06059001506,06059001506,"Census Tract 15.06, Orange County, California",3965,257
1400000US06059001507,06059001507,"Census Tract 15.07, Orange County, California",4181,361
1400000US06059001601,06059001601,"Census Tract 16.01, Orange County, California",7539,606
1400000US06059001602,06059001602,"Census Tract 16.02, Orange County, California",4677,219
1400000US06059001704,06059001704,"Census Tract 17.04, Orange County, California",6904,321
1400000US06059001705,06059001705,"Census Tract 17.05, Orange County, California",4404,408
1400000US06059001706,06059001706,"Census Tract 17.06, Orange County, California",3125,342
1400000US06059001707,06059001707,"Census Tract 17.07, Orange County, California",7390,420
1400000US06059001708,06059001708,"Census Tract 17.08, Orange County, California",3639,175
1400000US06059001801,06059001801,"Census Tract 18.01, Orange County, California",5326,492
1400000US06059001802,06059001802,"Census Tract 18.02, Orange County, California",7155,577
1400000US06059001901,06059001901,"Census Tract 19.01, Orange County, California",3157,501
1400000US06059001902,06059001902,"Census Tract 19.02, Orange County, California",3061,292
1400000US06059001903,06059001903,"Census Tract 19.03, Orange County, California",3475,257
1400000US06059011000,06059011000,"Census Tract 110, Orange County, California",6544,358
1400000US06059011101,06059011101,"Census Tract 111.01, Orange County, California",3992,355
1400000US06059011102,06059011102,"Census Tract 111.02, Orange County, California",4711,470
1400000US06059011200,06059011200,"Census Tract 112, Orange County, California",3700,353
1400000US06059011300,06059011300,"Census Tract 113, Orange County, California",4120,444
1400000US06059011401,06059011401,"Census Tract 114.01, Orange County, California",1835,180
1400000US06059011402,06059011402,"Census Tract 114.02, Orange County, California",2265,141
1400000US06059011403,06059011403,"Census Tract 114.03, Orange County, California",5378,479
1400000US06059011502,06059011502,"Census Tract 115.02, Orange County, California",3977,273
1400000US06059011503,06059011503,"Census Tract 115.03, Orange County, California",1596,191
1400000US06059011504,06059011504,"Census Tract 115.04, Orange County, California",5038,517
1400000US06059011601,06059011601,"Census Tract 116.01, Orange County, California",7725,723
1400000US06059011602,06059011602,"Census Tract 116.02, Orange County, California",5751,531
1400000US06059011707,06059011707,"Census Tract 117.07, Orange County, California",5908,458
1400000US06059011708,06059011708,"Census Tract 117.08, Orange County, California",4264,385
1400000US06059011709,06059011709,"Census Tract 117.09, Orange County, California",4088,187
1400000US06059011710,06059011710,"Census Tract 117.10, Orange County, California",3511,187
1400000US06059011711,06059011711,"Census Tract 117.11, Orange County, California",6656,591
1400000US06059011712,06059011712,"Census Tract 117.12, Orange County, California",4681,473
1400000US06059011714,06059011714,"Census Tract 117.14, Orange County, California",312,323
1400000US06059011715,06059011715,"Census Tract 117.15, Orange County, California",7199,617
1400000US06059011716,06059011716,"Census Tract 117.16, Orange County, California",5277,326
1400000US06059011717,06059011717,"Census Tract 117.17, Orange County, California",2782,167
1400000US06059011718,06059011718,"Census Tract 117.18, Orange County, California",3483,212
1400000US06059011720,06059011720,"Census Tract 117.20, Orange County, California",7802,652
1400000US06059011721,06059011721,"Census Tract 117.21, Orange County, California",4499,444
1400000US06059011722,06059011722,"Census Tract 117.22, Orange County, California",2541,241
1400000US06059021802,06059021802,"Census Tract 218.02, Orange County, California",7359,521
1400000US06059021807,06059021807,"Census Tract 218.07, Orange County, California",4006,360
1400000US06059021809,06059021809,"Census Tract 218.09, Orange County, California",2929,182
1400000US06059021810,06059021810,"Census Tract 218.10, Orange County, California",3660,189
1400000US06059021812,06059021812,"Census Tract 218.12, Orange County, California",5684,394
1400000US06059021813,06059021813,"Census Tract 218.13, Orange County, California",0,132
1400000US06059021814,06059021814,"Census Tract 218.14, Orange County, California",6579,324
1400000US06059021815,06059021815,"Census Tract 218.15, Orange County, California",7322,299
1400000US06059021816,06059021816,"Census Tract 218.16, Orange County, California",5152,382
1400000US06059021817,06059021817,"Census Tract 218.17, Orange County, California",3884,262
1400000US06059021820,06059021820,"Census Tract 218.20, Orange County, California",4505,300
1400000US06059021821,06059021821,"Census Tract 218.21, Orange County, California",5827,479
1400000US06059021822,06059021822,"Census Tract 218.22, Orange County, California",6041,404
1400000US06059021823,06059021823,"Census Tract 218.23, Orange County, California",3228,285
1400000US06059021824,06059021824,"Census Tract 218.24, Orange County, California",2799,184
1400000US06059021825,06059021825,"Census Tract 218.25, Orange County, California",3374,172
1400000US06059021826,06059021826,"Census Tract 218.26, Orange County, California",2540,226
1400000US06059021827,06059021827,"Census Tract 218.27, Orange County, California",3406,249
1400000US06059021828,06059021828,"Census Tract 218.28, Orange County, California",4648,274
1400000US06059021829,06059021829,"Census Tract 218.29, Orange County, California",5455,286
1400000US06059021830,06059021830,"Census Tract 218.30, Orange County, California",6003,290
1400000US06059021903,06059021903,"Census Tract 219.03, Orange County, California",3636,284
1400000US06059021905,06059021905,"Census Tract 219.05, Orange County, California",5289,260
1400000US06059021912,06059021912,"Census Tract 219.12, Orange County, California",5203,255
1400000US06059021913,06059021913,"Census Tract 219.13, Orange County, California",10180,1053
1400000US06059021914,06059021914,"Census Tract 219.14, Orange County, California",4897,802
1400000US06059021915,06059021915,"Census Tract 219.15, Orange County, California",3597,280
1400000US06059021916,06059021916,"Census Tract 219.16, Orange County, California",3437,211
1400000US06059021917,06059021917,"Census Tract 219.17, Orange County, California",3717,305
1400000US06059021918,06059021918,"Census Tract 219.18, Orange County, California",5245,377
1400000US06059021919,06059021919,"Census Tract 219.19, Orange County, California",2561,177
1400000US06059021920,06059021920,"Census Tract 219.20, Orange County, California",6623,416
1400000US06059021921,06059021921,"Census Tract 219.21, Orange County, California",4613,294
1400000US06059021922,06059021922,"Census Tract 219.22, Orange County, California",4866,361
1400000US06059021923,06059021923,"Census Tract 219.23, Orange County, California",6603,450
1400000US06059021924,06059021924,"Census Tract 219.24, Orange County, California",4450,302
1400000US06059032002,06059032002,"Census Tract 320.02, Orange County, California",5654,479
1400000US06059032003,06059032003,"Census Tract 320.03, Orange County, California",5045,262
1400000US06059032011,06059032011,"Census Tract 320.11, Orange County, California",2125,378
1400000US06059032012,06059032012,"Census Tract 320.12, Orange County, California",3801,255
1400000US06059032013,06059032013,"Census Tract 320.13, Orange County, California",4806,316
1400000US06059032014,06059032014,"Census Tract 320.14, Orange County, California",6667,1166
1400000US06059032015,06059032015,"Census Tract 320.15, Orange County, California",6508,491
1400000US06059032020,06059032020,"Census Tract 320.20, Orange County, California",6242,314
1400000US06059032022,06059032022,"Census Tract 320.22, Orange County, California",6238,549
1400000US06059032023,06059032023,"Census Tract 320.23, Orange County, California",10531,543
1400000US06059032027,06059032027,"Census Tract 320.27, Orange County, California",5874,608
1400000US06059032028,06059032028,"Census Tract 320.28, Orange County, California",2952,240
1400000US06059032029,06059032029,"Census Tract 320.29, Orange County, California",4263,211
1400000US06059032030,06059032030,"Census Tract 320.30, Orange County, California",3629,306
1400000US06059032031,06059032031,"Census Tract 320.31, Orange County, California",3420,237
1400000US06059032032,06059032032,"Census Tract 320.32, Orange County, California",3143,151
1400000US06059032033,06059032033,"Census Tract 320.33, Orange County, California",3354,256
1400000US06059032034,06059032034,"Census Tract 320.34, Orange County, California",6401,273
1400000US06059032035,06059032035,"Census Tract 320.35, Orange County, California",2347,345
1400000US06059032036,06059032036,"Census Tract 320.36, Orange County, California",3516,190
1400000US06059032037,06059032037,"Census Tract 320.37, Orange County, California",4742,263
1400000US06059032038,06059032038,"Census Tract 320.38, Orange County, California",7087,424
1400000US06059032039,06059032039,"Census Tract 320.39, Orange County, California",6346,453
1400000US06059032040,06059032040,"Census Tract 320.40, Orange County, California",2657,121
1400000US06059032041,06059032041,"Census Tract 320.41, Orange County, California",1171,271
1400000US06059032042,06059032042,"Census Tract 320.42, Orange County, California",6129,280
1400000US06059032043,06059032043,"Census Tract 320.43, Orange County, California",4140,160
1400000US06059032044,06059032044,"Census Tract 320.44, Orange County, California",6712,437
1400000US06059032045,06059032045,"Census Tract 320.45, Orange County, California",3606,218
1400000US06059032046,06059032046,"Census Tract 320.46, Orange County, California",7573,466
1400000US06059032047,06059032047,"Census Tract 320.47, Orange County, California",3838,260
1400000US06059032048,06059032048,"Census Tract 320.48, Orange County, California",5679,303
1400000US06059032049,06059032049,"Census Tract 320.49, Orange County, California",9783,369
1400000US06059032050,06059032050,"Census Tract 320.50, Orange County, California",5121,301
1400000US06059032051,06059032051,"Census Tract 320.51, Orange County, California",4441,375
1400000US06059032052,06059032052,"Census Tract 320.52, Orange County, California",21527,986
1400000US06059032053,06059032053,"Census Tract 320.53, Orange County, California",8355,549
1400000US06059032054,06059032054,"Census Tract 320.54, Orange County, California",5516,424
1400000US06059032055,06059032055,"Census Tract 320.55, Orange County, California",4359,327
1400000US06059032056,06059032056,"Census Tract 320.56, Orange County, California",7708,316
1400000US06059042103,06059042103,"Census Tract 421.03, Orange County, California",6841,655
1400000US06059042106,06059042106,"Census Tract 421.06, Orange County, California",1459,303
1400000US06059042107,06059042107,"Census Tract 421.07, Orange County, California",3170,341
1400000US06059042108,06059042108,"Census Tract 421.08, Orange County, California",5475,435
1400000US06059042109,06059042109,"Census Tract 421.09, Orange County, California",5006,421
1400000US06059042111,06059042111,"Census Tract 421.11, Orange County, California",6446,356
1400000US06059042112,06059042112,"Census Tract 421.12, Orange County, California",6450,321
1400000US06059042113,06059042113,"Census Tract 421.13, Orange County, California",5621,402
1400000US06059042114,06059042114,"Census Tract 421.14, Orange County, California",4274,334
1400000US06059042201,06059042201,"Census Tract 422.01, Orange County, California",5878,501
1400000US06059042203,06059042203,"Census Tract 422.03, Orange County, California",5515,458
1400000US06059042205,06059042205,"Census Tract 422.05, Orange County, California",6626,420
1400000US06059042206,06059042206,"Census Tract 422.06, Orange County, California",2951,267
1400000US06059042305,06059042305,"Census Tract 423.05, Orange County, California",3472,372
1400000US06059042307,06059042307,"Census Tract 423.07, Orange County, California",7013,447
1400000US06059042310,06059042310,"Census Tract 423.10, Orange County, California",7112,572
1400000US06059042311,06059042311,"Census Tract 423.11, Orange County, California",5738,401
1400000US06059042312,06059042312,"Census Tract 423.12, Orange County, California",6358,698
1400000US06059042313,06059042313,"Census Tract 423.13, Orange County, California",7198,551
1400000US06059042315,06059042315,"Census Tract 423.15, Orange County, California",6161,567
1400000US06059042317,06059042317,"Census Tract 423.17, Orange County, California",3334,245
1400000US06059042319,06059042319,"Census Tract 423.19, Orange County, California",3434,245
1400000US06059042320,06059042320,"Census Tract 423.20, Orange County, California",4969,486
1400000US06059042323,06059042323,"Census Tract 423.23, Orange County, California",4948,445
1400000US06059042324,06059042324,"Census Tract 423.24, Orange County, California",4487,432
1400000US06059042325,06059042325,"Census Tract 423.25, Orange County, California",3425,315
1400000US06059042326,06059042326,"Census Tract 423.26, Orange County, California",5013,359
1400000US06059042327,06059042327,"Census Tract 423.27, Orange County, California",5265,591
1400000US06059042328,06059042328,"Census Tract 423.28, Orange County, California",2473,258
1400000US06059042329,06059042329,"Census Tract 423.29, Orange County, California",4280,290
1400000US06059042330,06059042330,"Census Tract 423.30, Orange County, California",6375,527
1400000US06059042331,06059042331,"Census Tract 423.31, Orange County, California",5359,602
1400000US06059042332,06059042332,"Census Tract 423.32, Orange County, California",5458,496
1400000US06059042333,06059042333,"Census Tract 423.33, Orange County, California",4107,329
1400000US06059042334,06059042334,"Census Tract 423.34, Orange County, California",5250,645
1400000US06059042335,06059042335,"Census Tract 423.35, Orange County, California",4963,346
1400000US06059042336,06059042336,"Census Tract 423.36, Orange County, California",4504,230
1400000US06059042337,06059042337,"Census Tract 423.37, Orange County, California",3896,251
1400000US06059042338,06059042338,"Census Tract 423.38, Orange County, California",5108,405
1400000US06059042339,06059042339,"Census Tract 423.39, Orange County, California",3147,286
1400000US06059052404,06059052404,"Census Tract 524.04, Orange County, California",822,249
1400000US06059052408,06059052408,"Census Tract 524.08, Orange County, California",6588,355
1400000US06059052410,06059052410,"Census Tract 524.10, Orange County, California",5224,398
1400000US06059052411,06059052411,"Census Tract 524.11, Orange County, California",4550,293
1400000US06059052415,06059052415,"Census Tract 524.15, Orange County, California",4157,300
1400000US06059052416,06059052416,"Census Tract 524.16, Orange County, California",4148,379
1400000US06059052417,06059052417,"Census Tract 524.17, Orange County, California",6824,423
1400000US06059052418,06059052418,"Census Tract 524.18, Orange County, California",7685,431
1400000US06059052419,06059052419,"Census Tract 524.19, Orange County, California",3436,168
1400000US06059052420,06059052420,"Census Tract 524.20, Orange County, California",20324,682
1400000US06059052421,06059052421,"Census Tract 524.21, Orange County, California",5122,249
1400000US06059052422,06059052422,"Census Tract 524.22, Orange County, California",4212,351
1400000US06059052423,06059052423,"Census Tract 524.23, Orange County, California",4743,411
1400000US06059052424,06059052424,"Census Tract 524.24, Orange County, California",4881,343
1400000US06059052425,06059052425,"Census Tract 524.25, Orange County, California",5377,509
1400000US06059052426,06059052426,"Census Tract 524.26, Orange County, California",5255,302
1400000US06059052427,06059052427,"Census Tract 524.27, Orange County, California",5331,279
1400000US06059052428,06059052428,"Census Tract 524.28, Orange County, California",6197,352
1400000US06059052502,06059052502,"Census Tract 525.02, Orange County, California",6091,460
1400000US06059052505,06059052505,"Census Tract 525.05, Orange County, California",4651,399
1400000US06059052506,06059052506,"Census Tract 525.06, Orange County, California",2701,180
1400000US06059052511,06059052511,"Census Tract 525.11, Orange County, California",5366,433
1400000US06059052513,06059052513,"Census Tract 525.13, Orange County, California",6475,398
1400000US06059052514,06059052514,"Census Tract 525.14, Orange County, California",5300,344
1400000US06059052515,06059052515,"Census Tract 525.15, Orange County, California",7374,625
1400000US06059052517,06059052517,"Census Tract 525.17, Orange County, California",9955,624
1400000US06059052518,06059052518,"Census Tract 525.18, Orange County, California",1106,198
1400000US06059052519,06059052519,"Census Tract 525.19, Orange County, California",4191,360
1400000US06059052520,06059052520,"Census Tract 525.20, Orange County, California",3832,240
1400000US06059052521,06059052521,"Census Tract 525.21, Orange County, California",4599,496
1400000US06059052522,06059052522,"Census Tract 525.22, Orange County, California",4020,286
1400000US06059052523,06059052523,"Census Tract 525.23, Orange County, California",4576,491
1400000US06059052524,06059052524,"Census Tract 525.24, Orange County, California",7469,497
1400000US06059052525,06059052525,"Census Tract 525.25, Orange County, California",14259,591
1400000US06059052526,06059052526,"Census Tract 525.26, Orange County, California",4460,387
1400000US06059052527,06059052527,"Census Tract 525.27, Orange County, California",8534,553
1400000US06059052528,06059052528,"Census Tract 525.28, Orange County, California",3344,220
1400000US06059062604,06059062604,"Census Tract 626.04, Orange County, California",14174,776
1400000US06059062605,06059062605,"Census Tract 626.05, Orange County, California",3223,339
1400000US06059062610,06059062610,"Census Tract 626.10, Orange County, California",5630,535
1400000US06059062611,06059062611,"Census Tract 626.11, Orange County, California",3094,295
1400000US06059062612,06059062612,"Census Tract 626.12, Orange County, California",7214,445
1400000US06059062614,06059062614,"Census Tract 626.14, Orange County, California",18118,2793
1400000US06059062619,06059062619,"Census Tract 626.19, Orange County, California",4177,322
1400000US06059062620,06059062620,"Census Tract 626.20, Orange County, California",4881,509
1400000US06059062621,06059062621,"Census Tract 626.21, Orange County, California",5234,476
1400000US06059062622,06059062622,"Census Tract 626.22, Orange County, California",4491,402
1400000US06059062623,06059062623,"Census Tract 626.23, Orange County, California",6769,363
1400000US06059062625,06059062625,"Census Tract 626.25, Orange County, California",4203,561
1400000US06059062626,06059062626,"Census Tract 626.26, Orange County, California",2200,325
1400000US06059062627,06059062627,"Census Tract 626.27, Orange County, California",3186,374
1400000US06059062628,06059062628,"Census Tract 626.28, Orange County, California",3683,518
1400000US06059062629,06059062629,"Census Tract 626.29, Orange County, California",3097,349
1400000US06059062630,06059062630,"Census Tract 626.30, Orange County, California",1708,224
1400000US06059062631,06059062631,"Census Tract 626.31, Orange County, California",3240,194
1400000US06059062632,06059062632,"Census Tract 626.32, Orange County, California",4486,376
1400000US06059062633,06059062633,"Census Tract 626.33, Orange County, California",4354,239
1400000US06059062634,06059062634,"Census Tract 626.34, Orange County, California",4805,217
1400000US06059062635,06059062635,"Census Tract 626.35, Orange County, California",3800,241
1400000US06059062636,06059062636,"Census Tract 626.36, Orange County, California",3727,221
1400000US06059062637,06059062637,"Census Tract 626.37, Orange County, California",3866,401
1400000US06059062638,06059062638,"Census Tract 626.38, Orange County, California",5994,434
1400000US06059062639,06059062639,"Census Tract 626.39, Orange County, California",6192,352
1400000US06059062640,06059062640,"Census Tract 626.40, Orange County, California",2806,250
1400000US06059062641,06059062641,"Census Tract 626.41, Orange County, California",3769,366
1400000US06059062642,06059062642,"Census Tract 626.42, Orange County, California",2908,247
1400000US06059062643,06059062643,"Census Tract 626.43, Orange County, California",5510,453
1400000US06059062644,06059062644,"Census Tract 626.44, Orange County, California",7242,447
1400000US06059062645,06059062645,"Census Tract 626.45, Orange County, California",6286,471
1400000US06059062646,06059062646,"Census Tract 626.46, Orange County, California",3756,253
1400000US06059062647,06059062647,"Census Tract 626.47, Orange County, California",4525,470
1400000US06059062701,06059062701,"Census Tract 627.01, Orange County, California",2675,262
1400000US06059062702,06059062702,"Census Tract 627.02, Orange County, California",4420,385
1400000US06059062800,06059062800,"Census Tract 628, Orange County, California",4698,678
1400000US06059062900,06059062900,"Census Tract 629, Orange County, California",1682,199
1400000US06059063004,06059063004,"Census Tract 630.04, Orange County, California",5339,398
1400000US06059063005,06059063005,"Census Tract 630.05, Orange County, California",1380,243
1400000US06059063006,06059063006,"Census Tract 630.06, Orange County, California",2879,292
1400000US06059063007,06059063007,"Census Tract 630.07, Orange County, California",6315,452
1400000US06059063008,06059063008,"Census Tract 630.08, Orange County, California",824,117
1400000US06059063009,06059063009,"Census Tract 630.09, Orange County, California",1570,254
1400000US06059063010,06059063010,"Census Tract 630.10, Orange County, California",6279,469
1400000US06059063101,06059063101,"Census Tract 631.01, Orange County, California",2473,326
1400000US06059063102,06059063102,"Census Tract 631.02, Orange County, California",6774,1245
1400000US06059063103,06059063103,"Census Tract 631.03, Orange County, California",2660,142
1400000US06059063201,06059063201,"Census Tract 632.01, Orange County, California",3562,344
1400000US06059063202,06059063202,"Census Tract 632.02, Orange County, California",3362,294
1400000US06059063301,06059063301,"Census Tract 633.01, Orange County, California",2805,337
1400000US06059063302,06059063302,"Census Tract 633.02, Orange County, California",3859,299
1400000US06059063400,06059063400,"Census Tract 634, Orange County, California",4060,303
1400000US06059063500,06059063500,"Census Tract 635, Orange County, California",5816,717
1400000US06059063601,06059063601,"Census Tract 636.01, Orange County, California",3792,312
1400000US06059063603,06059063603,"Census Tract 636.03, Orange County, California",6091,606
1400000US06059063604,06059063604,"Census Tract 636.04, Orange County, California",3837,510
1400000US06059063605,06059063605,"Census Tract 636.05, Orange County, California",5145,599
1400000US06059063701,06059063701,"Census Tract 637.01, Orange County, California",6838,528
1400000US06059063702,06059063702,"Census Tract 637.02, Orange County, California",5465,821
1400000US06059063802,06059063802,"Census Tract 638.02, Orange County, California",2960,209
1400000US06059063803,06059063803,"Census Tract 638.03, Orange County, California",5044,475
1400000US06059063805,06059063805,"Census Tract 638.05, Orange County, California",2656,252
1400000US06059063806,06059063806,"Census Tract 638.06, Orange County, California",3507,374
1400000US06059063807,06059063807,"Census Tract 638.07, Orange County, California",4897,635
1400000US06059063808,06059063808,"Census Tract 638.08, Orange County, California",6642,929
1400000US06059063902,06059063902,"Census Tract 639.02, Orange County, California",6111,658
1400000US06059063903,06059063903,"Census Tract 639.03, Orange County, California",4206,441
1400000US06059063904,06059063904,"Census Tract 639.04, Orange County, California",4238,413
1400000US06059063905,06059063905,"Census Tract 639.05, Orange County, California",4253,342
1400000US06059063906,06059063906,"Census Tract 639.06, Orange County, California",6523,778
1400000US06059063907,06059063907,"Census Tract 639.07, Orange County, California",5415,421
1400000US06059063908,06059063908,"Census Tract 639.08, Orange County, California",6403,683
1400000US06059074003,06059074003,"Census Tract 740.03, Orange County, California",2908,390
1400000US06059074004,06059074004,"Census Tract 740.04, Orange County, California",7711,639
1400000US06059074005,06059074005,"Census Tract 740.05, Orange County, California",8119,747
1400000US06059074006,06059074006,"Census Tract 740.06, Orange County, California",5405,609
1400000US06059074102,06059074102,"Census Tract 741.02, Orange County, California",7698,1166
1400000US06059074103,06059074103,"Census Tract 741.03, Orange County, California",5131,589
1400000US06059074106,06059074106,"Census Tract 741.06, Orange County, California",5745,407
1400000US06059074107,06059074107,"Census Tract 741.07, Orange County, California",5928,584
1400000US06059074108,06059074108,"Census Tract 741.08, Orange County, California",5690,731
1400000US06059074109,06059074109,"Census Tract 741.09, Orange County, California",3269,611
1400000US06059074110,06059074110,"Census Tract 741.10, Orange County, California",4474,566
1400000US06059074111,06059074111,"Census Tract 741.11, Orange County, California",5822,459
1400000US06059074200,06059074200,"Census Tract 742, Orange County, California",9325,825
1400000US06059074300,06059074300,"Census Tract 743, Orange County, California",4141,677
1400000US06059074403,06059074403,"Census Tract 744.03, Orange County, California",5677,535
1400000US06059074405,06059074405,"Census Tract 744.05, Orange County, California",6598,644
1400000US06059074406,06059074406,"Census Tract 744.06, Orange County, California",4369,544
1400000US06059074407,06059074407,"Census Tract 744.07, Orange County, California",6378,466
1400000US06059074408,06059074408,"Census Tract 744.08, Orange County, California",4816,624
1400000US06059074501,06059074501,"Census Tract 745.01, Orange County, California",7317,694
1400000US06059074502,06059074502,"Census Tract 745.02, Orange County, California",5916,738
1400000US06059074601,06059074601,"Census Tract 746.01, Orange County, California",8019,893
1400000US06059074602,06059074602,"Census Tract 746.02, Orange County, California",9486,844
1400000US06059074701,06059074701,"Census Tract 747.01, Orange County, California",9014,780
1400000US06059074702,06059074702,"Census Tract 747.02, Orange County, California",6892,642
1400000US06059074801,06059074801,"Census Tract 748.01, Orange County, California",6471,682
1400000US06059074802,06059074802,"Census Tract 748.02, Orange County, California",7298,888
1400000US06059074803,06059074803,"Census Tract 748.03, Orange County, California",9478,874
1400000US06059074805,06059074805,"Census Tract 748.05, Orange County, California",5724,567
1400000US06059074806,06059074806,"Census Tract 748.06, Orange County, California",5117,473
1400000US06059074901,06059074901,"Census Tract 749.01, Orange County, California",8276,808
1400000US06059074902,06059074902,"Census Tract 749.02, Orange County, California",6720,672
1400000US06059075002,06059075002,"Census Tract 750.02, Orange County, California",8936,757
1400000US06059075003,06059075003,"Census Tract 750.03, Orange County, California",7746,599
1400000US06059075004,06059075004,"Census Tract 750.04, Orange County, California",6455,893
1400000US06059075100,06059075100,"Census Tract 751, Orange County, California",10841,983
1400000US06059075201,06059075201,"Census Tract 752.01, Orange County, California",6099,484
1400000US06059075202,06059075202,"Census Tract 752.02, Orange County, California",5230,573
1400000US06059075301,06059075301,"Census Tract 753.01, Orange County, California",5773,529
1400000US06059075302,06059075302,"Census Tract 753.02, Orange County, California",4524,431
1400000US06059075303,06059075303,"Census Tract 753.03, Orange County, California",3926,427
1400000US06059075401,06059075401,"Census Tract 754.01, Orange County, California",3644,355
1400000US06059075403,06059075403,"Census Tract 754.03, Orange County, California",7192,682
1400000US06059075404,06059075404,"Census Tract 754.04, Orange County, California",6477,603
1400000US06059075405,06059075405,"Census Tract 754.05, Orange County, California",3317,371
1400000US06059075504,06059075504,"Census Tract 755.04, Orange County, California",3920,402
1400000US06059075505,06059075505,"Census Tract 755.05, Orange County, California",3185,271
1400000US06059075506,06059075506,"Census Tract 755.06, Orange County, California",3911,365
1400000US06059075507,06059075507,"Census Tract 755.07, Orange County, California",5305,522
1400000US06059075512,06059075512,"Census Tract 755.12, Orange County, California",2932,665
1400000US06059075513,06059075513,"Census Tract 755.13, Orange County, California",4938,559
1400000US06059075514,06059075514,"Census Tract 755.14, Orange County, California",3571,468
1400000US06059075515,06059075515,"Census Tract 755.15, Orange County, California",9919,1048
1400000US06059075603,06059075603,"Census Tract 756.03, Orange County, California",5139,408
1400000US06059075604,06059075604,"Census Tract 756.04, Orange County, California",8371,410
1400000US06059075605,06059075605,"Census Tract 756.05, Orange County, California",6286,306
1400000US06059075606,06059075606,"Census Tract 756.06, Orange County, California",7470,497
1400000US06059075607,06059075607,"Census Tract 756.07, Orange County, California",5825,512
1400000US06059075701,06059075701,"Census Tract 757.01, Orange County, California",7085,668
1400000US06059075702,06059075702,"Census Tract 757.02, Orange County, California",4152,434
1400000US06059075703,06059075703,"Census Tract 757.03, Orange County, California",4694,291
1400000US06059075805,06059075805,"Census Tract 758.05, Orange County, California",3983,393
1400000US06059075806,06059075806,"Census Tract 758.06, Orange County, California",5585,455
1400000US06059075807,06059075807,"Census Tract 758.07, Orange County, California",4336,398
1400000US06059075808,06059075808,"Census Tract 758.08, Orange County, California",3626,341
1400000US06059075809,06059075809,"Census Tract 758.09, Orange County, California",3213,229
1400000US06059075810,06059075810,"Census Tract 758.10, Orange County, California",3367,337
1400000US06059075811,06059075811,"Census Tract 758.11, Orange County, California",3220,551
1400000US06059075812,06059075812,"Census Tract 758.12, Orange County, California",7001,559
1400000US06059075813,06059075813,"Census Tract 758.13, Orange County, California",5218,423
1400000US06059075814,06059075814,"Census Tract 758.14, Orange County, California",3458,177
1400000US06059075815,06059075815,"Census Tract 758.15, Orange County, California",5190,774
1400000US06059075816,06059075816,"Census Tract 758.16, Orange County, California",3768,447
1400000US06059075901,06059075901,"Census Tract 759.01, Orange County, California",4068,438
1400000US06059075902,06059075902,"Census Tract 759.02, Orange County, California",6693,494
1400000US06059076000,06059076000,"Census Tract 760, Orange County, California",8831,808
1400000US06059076101,06059076101,"Census Tract 761.01, Orange County, California",6438,638
1400000US06059076102,06059076102,"Census Tract 761.02, Orange County, California",6101,666
1400000US06059076103,06059076103,"Census Tract 761.03, Orange County, California",9565,990
1400000US06059076201,06059076201,"Census Tract 762.01, Orange County, California",5759,325
1400000US06059076202,06059076202,"Census Tract 762.02, Orange County, California",5877,440
1400000US06059076204,06059076204,"Census Tract 762.04, Orange County, California",3586,537
1400000US06059076205,06059076205,"Census Tract 762.05, Orange County, California",6701,566
1400000US06059076206,06059076206,"Census Tract 762.06, Orange County, California",4269,383
1400000US06059076208,06059076208,"Census Tract 762.08, Orange County, California",4904,639
1400000US06059086301,06059086301,"Census Tract 863.01, Orange County, California",7424,703
1400000US06059086303,06059086303,"Census Tract 863.03, Orange County, California",4910,314
1400000US06059086304,06059086304,"Census Tract 863.04, Orange County, California",4748,463
1400000US06059086305,06059086305,"Census Tract 863.05, Orange County, California",3957,308
1400000US06059086306,06059086306,"Census Tract 863.06, Orange County, California",3953,385
1400000US06059086402,06059086402,"Census Tract 864.02, Orange County, California",5051,574
1400000US06059086404,06059086404,"Census Tract 864.04, Orange County, California",5806,624
1400000US06059086405,06059086405,"Census Tract 864.05, Orange County, California",7238,563
1400000US06059086406,06059086406,"Census Tract 864.06, Orange County, California",4721,572
1400000US06059086407,06059086407,"Census Tract 864.07, Orange County, California",6652,888
1400000US06059086501,06059086501,"Census Tract 865.01, Orange County, California",4628,646
1400000US06059086502,06059086502,"Census Tract 865.02, Orange County, California",6324,697
1400000US06059086601,06059086601,"Census Tract 866.01, Orange County, California",10641,1284
1400000US06059086602,06059086602,"Census Tract 866.02, Orange County, California",6296,684
1400000US06059086701,06059086701,"Census Tract 867.01, Orange County, California",9907,1028
1400000US06059086702,06059086702,"Census Tract 867.02, Orange County, California",6600,554
1400000US06059086801,06059086801,"Census Tract 868.01, Orange County, California",3256,247
1400000US06059086802,06059086802,"Census Tract 868.02, Orange County, California",5534,515
