GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
1400000US06037553902,06037553902,"Census Tract 5539.02, Los Angeles County, California",5629,423,1252,282,4377,479
1400000US06037554001,06037554001,"Census Tract 5540.01, Los Angeles County, California",3728,423,1625,316,2103,300
1400000US06037554002,06037554002,"Census Tract 5540.02, Los Angeles County, California",5701,565,2246,275,3455,528
1400000US06037554101,06037554101,"Census Tract 5541.01, Los Angeles County, California",3824,430,927,248,2897,511
1400000US06037554103,06037554103,"Census Tract 5541.03, Los Angeles County, California",1628,160,747,139,881,105
1400000US06037554104,06037554104,"Census Tract 5541.04, Los Angeles County, California",2547,207,1096,173,1451,218
1400000US06037554105,06037554105,"Census Tract 5541.05, Los Angeles County, California",4376,416,2108,446,2268,505
1400000US06037554201,06037554201,"Census Tract 5542.01, Los Angeles County, California",4583,427,1881,357,2702,567
1400000US06037554203,06037554203,"Census Tract 5542.03, Los Angeles County, California",3932,401,1694,344,2238,407
1400000US06037554204,06037554204,"Census Tract 5542.04, Los Angeles County, California",4418,448,1770,409,2648,390
1400000US06037554301,06037554301,"Census Tract 5543.01, Los Angeles County, California",3676,347,1315,322,2361,357
1400000US06037554302,06037554302,"Census Tract 5543.02, Los Angeles County, California",4314,372,2178,489,2136,591
1400000US06037554403,06037554403,"Census Tract 5544.03, Los Angeles County, California",5502,534,2854,378,2648,439
1400000US06037554404,06037554404,"Census Tract 5544.04, Los Angeles County, California",4046,349,2101,326,1945,305
1400000US06037554405,06037554405,"Census Tract 5544.05, Los Angeles County, California",3037,372,1633,255,1404,376
1400000US06037554406,06037554406,"Census Tract 5544.06, Los Angeles County, California",4801,449,3445,372,1356,307
1400000US06037554511,06037554511,"Census Tract 5545.11, Los Angeles County, California",4039,289,3611,292,428,121
1400000US06037554512,06037554512,"Census Tract 5545.12, Los Angeles County, California",6141,363,5728,349,413,114
1400000US06037554513,06037554513,"Census Tract 5545.13, Los Angeles County, California",2766,158,2508,162,258,119
1400000US06037554514,06037554514,"Census Tract 5545.14, Los Angeles County, California",4892,429,4262,435,630,143
1400000US06037554515,06037554515,"Census Tract 5545.15, Los Angeles County, California",3784,306,3422,324,362,196
1400000US06037554516,06037554516,"Census Tract 5545.16, Los Angeles County, California",3850,329,3309,336,541,102
1400000US06037554517,06037554517,"Census Tract 5545.17, Los Angeles County, California",4427,346,4043,377,384,96
1400000US06037554518,06037554518,"Census Tract 5545.18, Los Angeles County, California",5417,354,4681,355,736,142
1400000US06037554519,06037554519,"Census Tract 5545.19, Los Angeles County, California",3597,252,3226,250,371,63
1400000US06037554521,06037554521,"Census Tract 5545.21, Los Angeles County, California",6144,355,4746,356,1398,348
1400000US06037554522,06037554522,"Census Tract 5545.22, Los Angeles County, California",5088,272,4189,273,899,232
1400000US06037554600,06037554600,"Census Tract 5546, Los Angeles County, California",4441,418,2140,283,2301,460
1400000US06037554700,06037554700,"Census Tract 5547, Los Angeles County, California",4528,407,982,198,3546,424
1400000US06037554801,06037554801,"Census Tract 5548.01, Los Angeles County, California",3206,337,684,149,2522,299
1400000US06037554802,06037554802,"Census Tract 5548.02, Los Angeles County, California",6275,416,4602,420,1673,429
1400000US06037554900,06037554900,"Census Tract 5549, Los Angeles County, California",7372,481,5288,646,2084,660
1400000US06037555001,06037555001,"Census Tract 5550.01, Los Angeles County, California",5578,437,2789,364,2789,415
1400000US06037555002,06037555002,"Census Tract 5550.02, Los Angeles County, California",3226,254,1678,240,1548,218
1400000US06037555102,06037555102,"Census Tract 5551.02, Los Angeles County, California",6417,485,3401,457,3016,475
1400000US06037555103,06037555103,"Census Tract 5551.03, Los Angeles County, California",5012,347,3522,352,1490,209
1400000US06037555104,06037555104,"Census Tract 5551.04, Los Angeles County, California",4117,375,2194,448,1923,469
1400000US06037555202,06037555202,"Census Tract 5552.02, Los Angeles County, California",3336,245,2792,361,544,247
1400000US06037555211,06037555211,"Census Tract 5552.11, Los Angeles County, California",5894,377,564,88,5330,368
1400000US06037555212,06037555212,"Census Tract 5552.12, Los Angeles County, California",4649,432,1302,286,3347,359
1400000US06037570001,06037570001,"Census Tract 5700.01, Los Angeles County, California",4995,363,3504,332,1491,264
1400000US06037570002,06037570002,"Census Tract 5700.02, Los Angeles County, California",3110,183,1942,140,1168,192
1400000US06037570003,06037570003,"Census Tract 5700.03, Los Angeles County, California",4401,405,3026,440,1375,310
1400000US06037570100,06037570100,"Census Tract 5701, Los Angeles County, California",3182,395,2150,298,1032,294
1400000US06037570202,06037570202,"Census Tract 5702.02, Los Angeles County, California",5943,551,2404,319,3539,489
1400000US06037570203,06037570203,"Census Tract 5702.03, Los Angeles County, California",3856,462,1408,287,2448,474
1400000US06037570204,06037570204,"Census Tract 5702.04, Los Angeles County, California",4214,368,1738,276,2476,429
1400000US06037570301,06037570301,"Census Tract 5703.01, Los Angeles County, California",7567,630,2653,388,4914,724
1400000US06037570303,06037570303,"Census Tract 5703.03, Los Angeles County, California",4372,458,1533,249,2839,462
1400000US06037570304,06037570304,"Census Tract 5703.04, Los Angeles County, California",4886,509,1821,414,3065,409
1400000US06037570402,06037570402,"Census Tract 5704.02, Los Angeles County, California",3599,290,1889,201,1710,263
1400000US06037570403,06037570403,"Census Tract 5704.03, Los Angeles County, California",5186,382,866,229,4320,469
1400000US06037570404,06037570404,"Census Tract 5704.04, Los Angeles County, California",3487,245,1093,189,2394,262
1400000US06037570501,06037570501,"Census Tract 5705.01, Los Angeles County, California",7282,581,3025,596,4257,438
1400000US06037570502,06037570502,"Census Tract 5705.02, Los Angeles County, California",6356,559,2753,422,3603,453
1400000US06037570601,06037570601,"Census Tract 5706.01, Los Angeles County, California",5882,399,2489,399,3393,454
1400000US06037570602,06037570602,"Census Tract 5706.02, Los Angeles County, California",6700,515,2901,369,3799,580
1400000US06037570603,06037570603,"Census Tract 5706.03, Los Angeles County, California",4938,400,2996,410,1942,411
1400000US06037570701,06037570701,"Census Tract 5707.01, Los Angeles County, California",6941,727,4488,748,2453,454
1400000US06037570702,06037570702,"Census Tract 5707.02, Los Angeles County, California",2344,173,1496,122,848,126
1400000US06037570800,06037570800,"Census Tract 5708, Los Angeles County, California",5582,410,3814,516,1768,394
1400000US06037570901,06037570901,"Census Tract 5709.01, Los Angeles County, California",5789,349,4185,273,1604,364
1400000US06037570902,06037570902,"Census Tract 5709.02, Los Angeles County, California",3773,336,2610,288,1163,278
1400000US06037571000,06037571000,"Census Tract 5710, Los Angeles County, California",5835,378,4161,430,1674,234
1400000US06037571101,06037571101,"Census Tract 5711.01, Los Angeles County, California",4483,304,3247,275,1236,362
1400000US06037571102,06037571102,"Census Tract 5711.02, Los Angeles County, California",4052,360,3047,322,1005,238
1400000US06037571200,06037571200,"Census Tract 5712, Los Angeles County, California",7774,484,5389,590,2385,472
1400000US06037571300,06037571300,"Census Tract 5713, Los Angeles County, California",4194,300,3149,266,1045,163
1400000US06037571400,06037571400,"Census Tract 5714, Los Angeles County, California",4502,293,3037,224,1465,232
1400000US06037571502,06037571502,"Census Tract 5715.02, Los Angeles County, California",4507,494,2817,333,1690,411
1400000US06037571503,06037571503,"Census Tract 5715.03, Los Angeles County, California",3835,409,2348,385,1487,312
1400000US06037571504,06037571504,"Census Tract 5715.04, Los Angeles County, California",4804,394,3027,379,1777,273
1400000US06037571600,06037571600,"Census Tract 5716, Los Angeles County, California",2199,152,1498,150,701,126
1400000US06037571701,06037571701,"Census Tract 5717.01, Los Angeles County, California",6284,568,2200,278,4084,566
1400000US06037571703,06037571703,"Census Tract 5717.03, Los Angeles County, California",3721,521,1700,574,2021,512
1400000US06037571704,06037571704,"Census Tract 5717.04, Los Angeles County, California",4320,415,1557,360,2763,430
1400000US06037571800,06037571800,"Census Tract 5718, Los Angeles County, California",3032,211,2402,199,630,120
1400000US06037571900,06037571900,"Census Tract 5719, Los Angeles County, California",5724,348,4126,387,1598,311
1400000US06037572001,06037572001,"Census Tract 5720.01, Los Angeles County, California",5449,390,4106,373,1343,216
1400000US06037572002,06037572002,"Census Tract 5720.02, Los Angeles County, California",5304,468,4254,468,1050,374
1400000US06037572100,06037572100,"Census Tract 5721, Los Angeles County, California",1035,116,703,101,332,117
1400000US06037572201,06037572201,"Census Tract 5722.01, Los Angeles County, California",6417,408,4442,455,1975,336
1400000US06037572202,06037572202,"Census Tract 5722.02, Los Angeles County, California",3747,287,2434,266,1313,254
1400000US06037572301,06037572301,"Census Tract 5723.01, Los Angeles County, California",4216,313,1529,338,2687,331
1400000US06037572302,06037572302,"Census Tract 5723.02, Los Angeles County, California",3467,265,1636,215,1831,197
1400000US06037572400,06037572400,"Census Tract 5724, Los Angeles County, California",1240,362,788,305,452,218
1400000US06037572500,06037572500,"Census Tract 5725, Los Angeles County, California",3804,540,2314,386,1490,401
1400000US06037572600,06037572600,"Census Tract 5726, Los Angeles County, California",5479,412,3275,664,2204,607
1400000US06037572700,06037572700,"Census Tract 5727, Los Angeles County, California",5601,551,3508,396,2093,432
1400000US06037572800,06037572800,"Census Tract 5728, Los Angeles County, California",1024,305,827,223,197,151
1400000US06037572900,06037572900,"Census Tract 5729, Los Angeles County, California",5687,385,1790,266,3897,375
1400000US06037573002,06037573002,"Census Tract 5730.02, Los Angeles County, California",3977,407,1079,304,2898,400
1400000US06037573003,06037573003,"Census Tract 5730.03, Los Angeles County, California",1854,207,999,167,855,134
1400000US06037573004,06037573004,"Census Tract 5730.04, Los Angeles County, California",4694,382,2055,269,2639,431
1400000US06037573100,06037573100,"Census Tract 5731, Los Angeles County, California",7598,618,3391,477,4207,653
1400000US06037573201,06037573201,"Census Tract 5732.01, Los Angeles County, California",4877,464,1975,397,2902,410
1400000US06037573202,06037573202,"Census Tract 5732.02, Los Angeles County, California",6435,470,2440,376,3995,382
1400000US06037573300,06037573300,"Census Tract 5733, Los Angeles County, California",4185,353,2375,313,1810,343
1400000US06037573401,06037573401,"Census Tract 5734.01, Los Angeles County, California",1329,150,834,154,495,87
1400000US06037573402,06037573402,"Census Tract 5734.02, Los Angeles County, California",6765,383,4631,464,2134,408
1400000US06037573403,06037573403,"Census Tract 5734.03, Los Angeles County, California",3487,383,2797,309,690,329
1400000US06037573601,06037573601,"Census Tract 5736.01, Los Angeles County, California",6074,501,4174,625,1900,430
1400000US06037573700,06037573700,"Census Tract 5737, Los Angeles County, California",4802,229,3722,259,1080,211
1400000US06037573800,06037573800,"Census Tract 5738, Los Angeles County, California",4386,316,3685,333,701,260
1400000US06037573902,06037573902,"Census Tract 5739.02, Los Angeles County, California",1978,97,1629,129,349,111
1400000US06037574000,06037574000,"Census Tract 5740, Los Angeles County, California",5336,271,4095,206,1241,233
1400000US06037574100,06037574100,"Census Tract 5741, Los Angeles County, California",5135,265,4058,293,1077,221
1400000US06037574201,06037574201,"Census Tract 5742.01, Los Angeles County, California",3079,174,2215,178,864,151
1400000US06037574202,06037574202,"Census Tract 5742.02, Los Angeles County, California",2159,170,1405,177,754,134
1400000US06037574300,06037574300,"Census Tract 5743, Los Angeles County, California",5796,363,4966,388,830,318
1400000US06037574400,06037574400,"Census Tract 5744, Los Angeles County, California",5088,252,4218,232,870,145
1400000US06037574500,06037574500,"Census Tract 5745, Los Angeles County, California",6472,369,5528,359,944,296
1400000US06037574601,06037574601,"Census Tract 5746.01, Los Angeles County, California",2225,247,1673,181,552,125
1400000US06037574602,06037574602,"Census Tract 5746.02, Los Angeles County, California",1214,86,1047,94,167,82
1400000US06037574700,06037574700,"Census Tract 5747, Los Angeles County, California",143,123,129,127,14,19
1400000US06037574800,06037574800,"Census Tract 5748, Los Angeles County, California",2918,211,2633,187,285,126
1400000US06037574901,06037574901,"Census Tract 5749.01, Los Angeles County, California",3674,176,2990,186,684,123
1400000US06037574902,06037574902,"Census Tract 5749.02, Los Angeles County, California",5353,493,4237,441,1116,299
1400000US06037575001,06037575001,"Census Tract 5750.01, Los Angeles County, California",3737,358,2705,285,1032,287
1400000US06037575002,06037575002,"Census Tract 5750.02, Los Angeles County, California",4799,308,3469,301,1330,234
1400000US06037575101,06037575101,"Census Tract 5751.01, Los Angeles County, California",4627,400,2163,245,2464,395
1400000US06037575102,06037575102,"Census Tract 5751.02, Los Angeles County, California",4142,368,1647,265,2495,335
1400000US06037575103,06037575103,"Census Tract 5751.03, Los Angeles County, California",5268,252,2918,341,2350,315
1400000US06037575201,06037575201,"Census Tract 5752.01, Los Angeles County, California",4793,383,2202,320,2591,402
1400000US06037575202,06037575202,"Census Tract 5752.02, Los Angeles County, California",4722,409,1655,270,3067,369
1400000US06037575300,06037575300,"Census Tract 5753, Los Angeles County, California",5051,510,1650,498,3401,359
1400000US06037575401,06037575401,"Census Tract 5754.01, Los Angeles County, California",5118,452,973,325,4145,502
1400000US06037575402,06037575402,"Census Tract 5754.02, Los Angeles County, California",4256,314,701,153,3555,307
1400000US06037575500,06037575500,"Census Tract 5755, Los Angeles County, California",44,36,13,14,31,36
1400000US06037575801,06037575801,"Census Tract 5758.01, Los Angeles County, California",2395,331,462,136,1933,375
1400000US06037575802,06037575802,"Census Tract 5758.02, Los Angeles County, California",5684,536,1664,391,4020,486
1400000US06037575803,06037575803,"Census Tract 5758.03, Los Angeles County, California",3004,386,1132,256,1872,494
1400000US06037575901,06037575901,"Census Tract 5759.01, Los Angeles County, California",3562,369,1610,219,1952,385
1400000US06037575902,06037575902,"Census Tract 5759.02, Los Angeles County, California",5338,592,3323,395,2015,528
1400000US06037576001,06037576001,"Census Tract 5760.01, Los Angeles County, California",5456,620,4663,568,793,283
1400000US06037576200,06037576200,"Census Tract 5762, Los Angeles County, California",5493,468,2853,357,2640,506
1400000US06037576301,06037576301,"Census Tract 5763.01, Los Angeles County, California",4003,325,1982,269,2021,235
1400000US06037576302,06037576302,"Census Tract 5763.02, Los Angeles County, California",4895,616,2394,563,2501,342
1400000US06037576401,06037576401,"Census Tract 5764.01, Los Angeles County, California",5370,520,1717,356,3653,580
1400000US06037576402,06037576402,"Census Tract 5764.02, Los Angeles County, California",5101,453,1612,295,3489,459
1400000US06037576403,06037576403,"Census Tract 5764.03, Los Angeles County, California",5344,539,2284,390,3060,505
1400000US06037576501,06037576501,"Census Tract 5765.01, Los Angeles County, California",2992,392,1397,235,1595,443
1400000US06037576502,06037576502,"Census Tract 5765.02, Los Angeles County, California",4668,475,2963,401,1705,478
1400000US06037576503,06037576503,"Census Tract 5765.03, Los Angeles County, California",4457,374,2804,340,1653,289
1400000US06037576601,06037576601,"Census Tract 5766.01, Los Angeles County, California",4679,493,3194,418,1485,524
1400000US06037576602,06037576602,"Census Tract 5766.02, Los Angeles County, California",4332,383,3356,319,976,304
1400000US06037576700,06037576700,"Census Tract 5767, Los Angeles County, California",3920,322,3035,375,885,246
1400000US06037576801,06037576801,"Census Tract 5768.01, Los Angeles County, California",3917,425,2609,381,1308,257
1400000US06037576802,06037576802,"Census Tract 5768.02, Los Angeles County, California",3681,292,2728,299,953,262
1400000US06037576901,06037576901,"Census Tract 5769.01, Los Angeles County, California",6096,445,1985,300,4111,553
1400000US06037576903,06037576903,"Census Tract 5769.03, Los Angeles County, California",3542,402,1479,239,2063,380
1400000US06037576904,06037576904,"Census Tract 5769.04, Los Angeles County, California",3192,300,1751,274,1441,290
1400000US06037577000,06037577000,"Census Tract 5770, Los Angeles County, California",7211,634,5234,584,1977,509
1400000US06037577100,06037577100,"Census Tract 5771, Los Angeles County, California",7231,480,5436,499,1795,421
1400000US06037577200,06037577200,"Census Tract 5772, Los Angeles County, California",5557,361,4430,379,1127,278
1400000US06037577300,06037577300,"Census Tract 5773, Los Angeles County, California",5478,417,4519,386,959,269
1400000US06037577400,06037577400,"Census Tract 5774, Los Angeles County, California",3072,258,2529,249,543,157
1400000US06037577501,06037577501,"Census Tract 5775.01, Los Angeles County, California",3506,235,3123,259,383,142
1400000US06037577504,06037577504,"Census Tract 5775.04, Los Angeles County, California",1388,160,1262,154,126,61
1400000US06037577602,06037577602,"Census Tract 5776.02, Los Angeles County, California",3239,215,2943,214,296,121
1400000US06037577603,06037577603,"Census Tract 5776.03, Los Angeles County, California",7818,496,6734,456,1084,210
1400000US06037577604,06037577604,"Census Tract 5776.04, Los Angeles County, California",1373,115,1159,121,214,105
1400000US06037599000,06037599000,"Census Tract 5990, Los Angeles County, California",3675,101,1154,288,2521,306
1400000US06037599100,06037599100,"Census Tract 5991, Los Angeles County, California",393,184,285,161,108,90
1400000US06037600100,06037600100,"Census Tract 6001, Los Angeles County, California",7411,564,2937,532,4474,637
1400000US06037600201,06037600201,"Census Tract 6002.01, Los Angeles County, California",4673,582,1826,350,2847,502
1400000US06037600202,06037600202,"Census Tract 6002.02, Los Angeles County, California",6601,645,3036,515,3565,488
1400000US06037600302,06037600302,"Census Tract 6003.02, Los Angeles County, California",2859,273,2089,262,770,155
1400000US06037600303,06037600303,"Census Tract 6003.03, Los Angeles County, California",4101,379,1688,356,2413,315
1400000US06037600304,06037600304,"Census Tract 6003.04, Los Angeles County, California",3640,377,1277,213,2363,348
1400000US06037600400,06037600400,"Census Tract 6004, Los Angeles County, California",4247,521,3468,478,779,349
1400000US06037600501,06037600501,"Census Tract 6005.01, Los Angeles County, California",2602,255,1857,223,745,176
1400000US06037600502,06037600502,"Census Tract 6005.02, Los Angeles County, California",2203,217,1240,175,963,198
1400000US06037600601,06037600601,"Census Tract 6006.01, Los Angeles County, California",2620,239,2432,216,188,130
1400000US06037600602,06037600602,"Census Tract 6006.02, Los Angeles County, California",2683,237,1099,188,1584,254
1400000US06037600702,06037600702,"Census Tract 6007.02, Los Angeles County, California",4764,973,3772,458,992,779
1400000US06037600703,06037600703,"Census Tract 6007.03, Los Angeles County, California",1855,200,1795,200,60,46
1400000US06037600704,06037600704,"Census Tract 6007.04, Los Angeles County, California",3048,366,2471,371,577,226
1400000US06037600801,06037600801,"Census Tract 6008.01, Los Angeles County, California",3494,392,2657,493,837,438
1400000US06037600802,06037600802,"Census Tract 6008.02, Los Angeles County, California",2498,295,2163,263,335,187
1400000US06037600902,06037600902,"Census Tract 6009.02, Los Angeles County, California",6870,596,3123,548,3747,711
1400000US06037600911,06037600911,"Census Tract 6009.11, Los Angeles County, California",3345,360,1345,208,2000,366
1400000US06037600912,06037600912,"Census Tract 6009.12, Los Angeles County, California",5655,552,1282,319,4373,581
1400000US06037601001,06037601001,"Census Tract 6010.01, Los Angeles County, California",2219,306,1759,325,460,232
1400000US06037601002,06037601002,"Census Tract 6010.02, Los Angeles County, California",4840,570,2719,580,2121,511
1400000US06037601100,06037601100,"Census Tract 6011, Los Angeles County, California",6432,695,2621,406,3811,723
1400000US06037601202,06037601202,"Census Tract 6012.02, Los Angeles County, California",3956,354,509,110,3447,378
1400000US06037601211,06037601211,"Census Tract 6012.11, Los Angeles County, California",3047,250,1470,215,1577,284
1400000US06037601212,06037601212,"Census Tract 6012.12, Los Angeles County, California",7036,565,2425,645,4611,795
1400000US06037601301,06037601301,"Census Tract 6013.01, Los Angeles County, California",1960,196,1612,197,348,78
1400000US06037601302,06037601302,"Census Tract 6013.02, Los Angeles County, California",7534,629,5554,683,1980,450
1400000US06037601303,06037601303,"Census Tract 6013.03, Los Angeles County, California",4944,321,3377,340,1567,234
1400000US06037601401,06037601401,"Census Tract 6014.01, Los Angeles County, California",5486,633,2537,538,2949,385
1400000US06037601402,06037601402,"Census Tract 6014.02, Los Angeles County, California",5234,462,377,97,4857,466
1400000US06037601501,06037601501,"Census Tract 6015.01, Los Angeles County, California",3999,432,529,374,3470,407
1400000US06037601502,06037601502,"Census Tract 6015.02, Los Angeles County, California",3920,389,244,150,3676,404
1400000US06037601600,06037601600,"Census Tract 6016, Los Angeles County, California",4035,395,240,164,3795,401
1400000US06037601700,06037601700,"Census Tract 6017, Los Angeles County, California",5330,546,433,147,4897,562
1400000US06037601801,06037601801,"Census Tract 6018.01, Los Angeles County, California",3395,328,137,78,3258,331
1400000US06037601802,06037601802,"Census Tract 6018.02, Los Angeles County, California",4018,386,90,65,3928,392
1400000US06037601900,06037601900,"Census Tract 6019, Los Angeles County, California",5124,503,1174,296,3950,530
1400000US06037602002,06037602002,"Census Tract 6020.02, Los Angeles County, California",3101,253,676,111,2425,259
1400000US06037602003,06037602003,"Census Tract 6020.03, Los Angeles County, California",4483,402,713,199,3770,442
1400000US06037602004,06037602004,"Census Tract 6020.04, Los Angeles County, California",3661,370,995,182,2666,391
1400000US06037602103,06037602103,"Census Tract 6021.03, Los Angeles County, California",6748,621,2137,477,4611,732
1400000US06037602104,06037602104,"Census Tract 6021.04, Los Angeles County, California",5831,487,1875,346,3956,542
1400000US06037602105,06037602105,"Census Tract 6021.05, Los Angeles County, California",4418,386,1166,211,3252,411
1400000US06037602106,06037602106,"Census Tract 6021.06, Los Angeles County, California",5321,490,2027,473,3294,564
1400000US06037602200,06037602200,"Census Tract 6022, Los Angeles County, California",7829,652,4307,605,3522,737
1400000US06037602301,06037602301,"Census Tract 6023.01, Los Angeles County, California",6620,675,2624,320,3996,693
1400000US06037602302,06037602302,"Census Tract 6023.02, Los Angeles County, California",3592,311,2974,300,618,119
1400000US06037602402,06037602402,"Census Tract 6024.02, Los Angeles County, California",6344,488,2483,365,3861,498
1400000US06037602403,06037602403,"Census Tract 6024.03, Los Angeles County, California",5455,445,2327,469,3128,487
1400000US06037602404,06037602404,"Census Tract 6024.04, Los Angeles County, California",6381,501,2701,297,3680,463
1400000US06037602504,06037602504,"Census Tract 6025.04, Los Angeles County, California",4775,357,2738,384,2037,409
1400000US06037602505,06037602505,"Census Tract 6025.05, Los Angeles County, California",4439,271,2077,293,2362,293
1400000US06037602506,06037602506,"Census Tract 6025.06, Los Angeles County, California",3959,355,2059,263,1900,346
1400000US06037602507,06037602507,"Census Tract 6025.07, Los Angeles County, California",4607,376,2892,392,1715,386
1400000US06037602508,06037602508,"Census Tract 6025.08, Los Angeles County, California",7251,639,3791,586,3460,635
1400000US06037602509,06037602509,"Census Tract 6025.09, Los Angeles County, California",4259,309,1509,239,2750,282
1400000US06037602600,06037602600,"Census Tract 6026, Los Angeles County, California",8663,705,7035,749,1628,444
1400000US06037602700,06037602700,"Census Tract 6027, Los Angeles County, California",3737,326,2604,391,1133,344
1400000US06037602801,06037602801,"Census Tract 6028.01, Los Angeles County, California",3572,376,1313,399,2259,415
1400000US06037602802,06037602802,"Census Tract 6028.02, Los Angeles County, California",4514,594,3134,649,1380,494
1400000US06037602900,06037602900,"Census Tract 6029, Los Angeles County, California",4282,290,1015,150,3267,287
1400000US06037603001,06037603001,"Census Tract 6030.01, Los Angeles County, California",7519,475,3895,390,3624,502
1400000US06037603004,06037603004,"Census Tract 6030.04, Los Angeles County, California",1532,174,1133,189,399,169
1400000US06037603005,06037603005,"Census Tract 6030.05, Los Angeles County, California",5706,475,3270,324,2436,515
1400000US06037603006,06037603006,"Census Tract 6030.06, Los Angeles County, California",1932,219,1448,158,484,172
1400000US06037603101,06037603101,"Census Tract 6031.01, Los Angeles County, California",4073,361,2701,297,1372,315
1400000US06037603102,06037603102,"Census Tract 6031.02, Los Angeles County, California",3675,343,2096,288,1579,323
1400000US06037603200,06037603200,"Census Tract 6032, Los Angeles County, California",3232,259,2321,212,911,320
1400000US06037603301,06037603301,"Census Tract 6033.01, Los Angeles County, California",3696,350,2793,312,903,199
1400000US06037603302,06037603302,"Census Tract 6033.02, Los Angeles County, California",3852,347,2463,330,1389,389
1400000US06037603400,06037603400,"Census Tract 6034, Los Angeles County, California",4640,503,2753,538,1887,424
1400000US06037603500,06037603500,"Census Tract 6035, Los Angeles County, California",3000,204,1559,170,1441,148
1400000US06037603600,06037603600,"Census Tract 6036, Los Angeles County, California",4294,352,2907,331,1387,219
1400000US06037603702,06037603702,"Census Tract 6037.02, Los Angeles County, California",4857,483,3195,379,1662,383
1400000US06037603703,06037603703,"Census Tract 6037.03, Los Angeles County, California",2654,192,1375,142,1279,199
1400000US06037603704,06037603704,"Census Tract 6037.04, Los Angeles County, California",6369,595,3047,560,3322,630
1400000US06037603801,06037603801,"Census Tract 6038.01, Los Angeles County, California",4994,515,1968,300,3026,516
1400000US06037603802,06037603802,"Census Tract 6038.02, Los Angeles County, California",3837,390,1487,326,2350,397
1400000US06037603900,06037603900,"Census Tract 6039, Los Angeles County, California",7739,560,2627,395,5112,664
1400000US06037604001,06037604001,"Census Tract 6040.01, Los Angeles County, California",4614,469,1706,245,2908,440
1400000US06037604002,06037604002,"Census Tract 6040.02, Los Angeles County, California",4968,378,1984,374,2984,351
1400000US06037604100,06037604100,"Census Tract 6041, Los Angeles County, California",7039,654,3016,687,4023,534
1400000US06037609900,06037609900,"Census Tract 6099, Los Angeles County, California",2090,236,867,123,1223,177
1400000US06037620001,06037620001,"Census Tract 6200.01, Los Angeles County, California",4196,272,3400,334,796,274
1400000US06037620002,06037620002,"Census Tract 6200.02, Los Angeles County, California",3563,293,2822,292,741,240
1400000US06037620101,06037620101,"Census Tract 6201.01, Los Angeles County, California",5442,270,4646,304,796,189
1400000US06037620102,06037620102,"Census Tract 6201.02, Los Angeles County, California",3728,231,3037,225,691,257
1400000US06037620201,06037620201,"Census Tract 6202.01, Los Angeles County, California",1566,133,1412,133,154,95
1400000US06037620301,06037620301,"Census Tract 6203.01, Los Angeles County, California",4984,270,4400,259,584,239
1400000US06037620303,06037620303,"Census Tract 6203.03, Los Angeles County, California",4442,277,4172,303,270,150
1400000US06037620305,06037620305,"Census Tract 6203.05, Los Angeles County, California",5768,545,5369,546,399,173
1400000US06037620400,06037620400,"Census Tract 6204, Los Angeles County, California",5220,249,4874,244,346,99
1400000US06037620501,06037620501,"Census Tract 6205.01, Los Angeles County, California",6394,509,5250,627,1144,434
1400000US06037620521,06037620521,"Census Tract 6205.21, Los Angeles County, California",4132,330,3430,378,702,247
1400000US06037620522,06037620522,"Census Tract 6205.22, Los Angeles County, California",4816,348,4061,362,755,180
1400000US06037620601,06037620601,"Census Tract 6206.01, Los Angeles County, California",5291,389,3755,334,1536,397
1400000US06037620602,06037620602,"Census Tract 6206.02, Los Angeles County, California",5407,391,4246,283,1161,275
1400000US06037620701,06037620701,"Census Tract 6207.01, Los Angeles County, California",6654,315,5757,276,897,207
1400000US06037620702,06037620702,"Census Tract 6207.02, Los Angeles County, California",7261,488,6069,449,1192,406
1400000US06037620800,06037620800,"Census Tract 6208, Los Angeles County, California",7914,436,7025,508,889,331
1400000US06037620901,06037620901,"Census Tract 6209.01, Los Angeles County, California",2982,184,2656,190,326,172
1400000US06037620904,06037620904,"Census Tract 6209.04, Los Angeles County, California",2822,288,2736,289,86,51
1400000US06037621001,06037621001,"Census Tract 6210.01, Los Angeles County, California",4533,280,3960,287,573,214
1400000US06037621002,06037621002,"Census Tract 6210.02, Los Angeles County, California",935,127,918,125,17,12
1400000US06037621004,06037621004,"Census Tract 6210.04, Los Angeles County, California",4365,371,4079,407,286,135
1400000US06037621102,06037621102,"Census Tract 6211.02, Los Angeles County, California",3033,215,2780,239,253,103
1400000US06037621104,06037621104,"Census Tract 6211.04, Los Angeles County, California",6884,383,6232,405,652,212
1400000US06037621201,06037621201,"Census Tract 6212.01, Los Angeles County, California",6288,398,4894,364,1394,388
1400000US06037621204,06037621204,"Census Tract 6212.04, Los Angeles County, California",3160,294,2778,273,382,215
1400000US06037621301,06037621301,"Census Tract 6213.01, Los Angeles County, California",6978,442,6167,513,811,301
1400000US06037621324,06037621324,"Census Tract 6213.24, Los Angeles County, California",3856,446,3130,454,726,221
