Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid,STATEFP00,COUNTYFP00,TRACTCE00,CTIDFP00,NAME00,NAMELSAD00,MTFCC00,FUNCSTAT00,geometry
2506.04,2015,Solano County,high,not eligible,0.0,0,0.9449541284403671,103,0.0,0,0.0,0,6055250604,,,,,,,,,
2506.05,2015,Solano County,high,not eligible,0.0,0,0.921875,59,0.0,0,0.0,0,6055250605,,,,,,,,,
2507.01,2015,Solano County,mod,eligible,0.5344827586206896,31,0.0,0,0.0,0,0.0,0,6055250701,06,095,250701,06095250701,2507.01,Census Tract 2507.01,G5020,S,"POLYGON ((-122.25068 38.08392, -122.254226 38.087827, -122.254925 38.088597, -122.255825 38.089588, -122.25658 38.09042, -122.259208 38.093703, -122.259781 38.09441899999999, -122.260456 38.095073, -122.262981 38.097519, -122.262677 38.09751, -122.260838 38.097456, -122.259706 38.097466, -122.259536 38.097467, -122.259367 38.097469, -122.259308 38.097444, -122.259183 38.0974, -122.258953 38.097347, -122.258753 38.097322, -122.258345 38.097295, -122.25822 38.097264, -122.258188 38.097224, -122.257794 38.09719, -122.257341 38.097171, -122.256714 38.097156, -122.255252 38.097122, -122.255006 38.097106, -122.254778 38.097111, -122.254689 38.097157, -122.254516 38.097172, -122.253958 38.097175, -122.253383 38.097164, -122.251949 38.097126, -122.251752 38.097076, -122.250794 38.097061, -122.250016 38.097052, -122.248968 38.097085, -122.24839 38.097028, -122.247818 38.097018, -122.247067 38.096961, -122.246875 38.096961, -122.246731 38.097044, -122.246092 38.097408, -122.246053 38.097379, -122.246034 38.097352, -122.246056 38.096945, -122.246061 38.096843, -122.245994 38.096819, -122.245786 38.096736, -122.245503 38.096581, -122.245333 38.096461, -122.244944 38.096092, -122.244717 38.095853, -122.244467 38.095606, -122.244264 38.095456, -122.243933 38.095254, -122.243853 38.095206, -122.24365 38.09513099999999, -122.243383 38.095047, -122.242333 38.094872, -122.241958 38.094783, -122.241717 38.094699, -122.241547 38.094639, -122.240439 38.094122, -122.240028 38.093967, -122.239962 38.093952, -122.237544 38.0934, -122.236181 38.093081, -122.235119 38.092789, -122.234875 38.092703, -122.234237 38.092473, -122.233974 38.092391, -122.233869 38.092358, -122.23305 38.092122, -122.230872 38.091522, -122.230747 38.091489, -122.230823 38.091274, -122.230928 38.090925, -122.2313 38.090044, -122.231437 38.089718, -122.231492 38.089586, -122.231536 38.089481, -122.231753 38.088828, -122.232075 38.087803, -122.231418 38.088831, -122.231533 38.088561, -122.232039 38.087414, -122.232353 38.086639, -122.232647 38.085858, -122.232831 38.085231, -122.232873 38.08508399999999, -122.232931 38.084889, -122.233028 38.084425, -122.233142 38.083761, -122.233211 38.083258, -122.233243 38.082878, -122.233264 38.082428, -122.233264 38.081864, -122.233244 38.08135, -122.2332 38.08076399999999, -122.233114 38.080147, -122.233028 38.079642, -122.232772 38.078606, -122.232588 38.078047, -122.232572 38.077997, -122.2324 38.077525, -122.232183 38.077044, -122.231969 38.076618, -122.231858 38.076397, -122.231828 38.076333, -122.231483 38.075739, -122.231342 38.075539, -122.230842 38.074512, -122.231403 38.075269, -122.231599 38.075563, -122.231711 38.075731, -122.232039 38.076292, -122.232136 38.076481, -122.232394 38.076561, -122.232656 38.076631, -122.232811 38.076697, -122.233061 38.076858, -122.233581 38.077314, -122.233707 38.077441, -122.234668 38.07847, -122.234839 38.078653, -122.23605 38.079878, -122.238511 38.082503, -122.239399 38.083451, -122.240394 38.084514, -122.240661 38.084756, -122.241033 38.085136, -122.24125 38.085361, -122.242244 38.086475, -122.243092 38.087419, -122.243475 38.087819, -122.244344 38.087319, -122.245175 38.086831, -122.245239 38.086806, -122.246022 38.086358, -122.246578 38.086039, -122.246914 38.085867, -122.247067 38.085756, -122.247078 38.08570599999999, -122.247053 38.085573, -122.24714 38.085538, -122.247488 38.085499, -122.2504 38.084058, -122.25068 38.08392))"
2508.01,2015,Solano County,mod,eligible,0.8048780487804879,66,0.0,0,0.0,0,0.0,0,6055250801,,,,,,,,,
2509.0,2015,Solano County,low,eligible,0.6153846153846154,16,0.0,0,0.0,0,0.0,0,6055250900,06,095,250900,06095250900,2509.0,Census Tract 2509,G5020,S,"POLYGON ((-122.253361 38.098111, -122.253373 38.097617, -122.253383 38.097164, -122.253958 38.097175, -122.254516 38.097172, -122.254689 38.097157, -122.254778 38.097111, -122.255006 38.097106, -122.255252 38.097122, -122.256714 38.097156, -122.257341 38.097171, -122.257794 38.09719, -122.258188 38.097224, -122.25822 38.097264, -122.258345 38.097295, -122.258753 38.097322, -122.258953 38.097347, -122.259183 38.0974, -122.259308 38.097444, -122.259367 38.097469, -122.259536 38.097467, -122.259706 38.097466, -122.260838 38.097456, -122.262677 38.09751, -122.262981 38.097519, -122.269101 38.104631, -122.266649 38.105053, -122.266217 38.105129, -122.265935 38.105103, -122.26575 38.105086, -122.265511 38.105156, -122.265264 38.105189, -122.264883 38.105189, -122.263228 38.105161, -122.262633 38.10514999999999, -122.261544 38.10514999999999, -122.261036 38.105153, -122.259864 38.105136, -122.2582 38.105103, -122.257494 38.105086, -122.256542 38.105078, -122.254847 38.105058, -122.253206 38.105031, -122.253212 38.104788, -122.253217 38.104544, -122.253215 38.104033, -122.253293 38.103805, -122.253319 38.103536, -122.253328 38.103214, -122.253314 38.103061, -122.253306 38.103017, -122.253254 38.102914, -122.253256 38.10255799999999, -122.253264 38.102075, -122.25327 38.10182, -122.253275 38.101564, -122.253289 38.101067, -122.253297 38.100578, -122.253306 38.100078, -122.253319 38.099581, -122.253328 38.099338, -122.253336 38.099094, -122.25335 38.098611, -122.253361 38.098111))"
2510.0,2015,Solano County,low,eligible,0.7916666666666666,19,0.0,0,0.0,0,0.0,0,6055251000,06,095,251000,06095251000,2510.0,Census Tract 2510,G5020,S,"POLYGON ((-122.253383 38.097164, -122.253373 38.097617, -122.253361 38.098111, -122.25335 38.098611, -122.253336 38.099094, -122.253328 38.099338, -122.253319 38.099581, -122.253306 38.100078, -122.253297 38.100578, -122.253289 38.101067, -122.253275 38.101564, -122.25327 38.10182, -122.253264 38.102075, -122.253256 38.10255799999999, -122.253254 38.102914, -122.253306 38.103017, -122.253314 38.103061, -122.253328 38.103214, -122.253319 38.103536, -122.253293 38.103805, -122.253215 38.104033, -122.253217 38.104544, -122.253212 38.104788, -122.253206 38.105031, -122.252061 38.105011, -122.251531 38.105014, -122.249883 38.104992, -122.248222 38.104958, -122.246544 38.104936, -122.244997 38.104911, -122.243481 38.104897, -122.243528 38.104197, -122.243567 38.102942, -122.243575 38.101929, -122.243581 38.101728, -122.243558 38.101558, -122.243525 38.101412, -122.243456 38.101156, -122.243406 38.100928, -122.243325 38.100553, -122.243311 38.100347, -122.243322 38.099942, -122.243333 38.099478, -122.243325 38.099214, -122.2433 38.099033, -122.243282 38.098995, -122.244093 38.098533, -122.24495 38.098044, -122.245786 38.097581, -122.245971 38.097476, -122.246092 38.097408, -122.246731 38.097044, -122.246875 38.096961, -122.247067 38.096961, -122.247818 38.097018, -122.24839 38.097028, -122.248968 38.097085, -122.250016 38.097052, -122.250794 38.097061, -122.251752 38.097076, -122.251949 38.097126, -122.253383 38.097164))"
2511.0,2015,Solano County,mod,eligible,0.5454545454545454,42,0.0,0,0.0,0,0.0,0,6055251100,06,095,251100,06095251100,2511.0,Census Tract 2511,G5020,S,"POLYGON ((-122.246061 38.096843, -122.246056 38.096945, -122.246034 38.097352, -122.246053 38.097379, -122.246092 38.097408, -122.245971 38.097476, -122.245786 38.097581, -122.24495 38.098044, -122.244093 38.098533, -122.243282 38.098995, -122.2433 38.099033, -122.243325 38.099214, -122.243333 38.099478, -122.243322 38.099942, -122.243311 38.100347, -122.243325 38.100553, -122.243406 38.100928, -122.24255 38.100917, -122.241647 38.100903, -122.241519 38.1009, -122.240536 38.10090599999999, -122.239931 38.100911, -122.239381 38.100917, -122.238686 38.100903, -122.238064 38.100889, -122.2372 38.100869, -122.236319 38.100853, -122.23545 38.100839, -122.234569 38.100825, -122.233725 38.100814, -122.232858 38.1008, -122.231981 38.100783, -122.231094 38.100769, -122.230367 38.100761, -122.229997 38.100758, -122.229861 38.100758, -122.229667 38.100756, -122.229684 38.09948199999999, -122.229731 38.096249, -122.229733 38.096133, -122.229761 38.095167, -122.229783 38.094894, -122.2298 38.094683, -122.229836 38.094422, -122.229844 38.094368, -122.230117 38.092433, -122.230167 38.092175, -122.230205 38.09202399999999, -122.230226 38.091937, -122.230267 38.091772, -122.230325 38.091581, -122.230381 38.091389, -122.230578 38.091442, -122.230747 38.091489, -122.230872 38.091522, -122.23305 38.092122, -122.233869 38.092358, -122.233974 38.092391, -122.234237 38.092473, -122.234875 38.092703, -122.235119 38.092789, -122.236181 38.093081, -122.237544 38.0934, -122.239962 38.093952, -122.240028 38.093967, -122.240439 38.094122, -122.241547 38.094639, -122.241717 38.094699, -122.241958 38.094783, -122.242333 38.094872, -122.243383 38.095047, -122.24365 38.09513099999999, -122.243853 38.095206, -122.243933 38.095254, -122.244264 38.095456, -122.244467 38.095606, -122.244717 38.095853, -122.244944 38.096092, -122.245333 38.096461, -122.245503 38.096581, -122.245786 38.096736, -122.245994 38.096819, -122.246061 38.096843))"
2512.0,2015,Solano County,mod,eligible,0.5769230769230769,30,0.0,0,0.0,0,0.0,0,6055251200,06,095,251200,06095251200,2512.0,Census Tract 2512,G5020,S,"POLYGON ((-122.229861 38.100758, -122.229997 38.100758, -122.230367 38.100761, -122.231094 38.100769, -122.231981 38.100783, -122.232858 38.1008, -122.233725 38.100814, -122.234569 38.100825, -122.23545 38.100839, -122.236319 38.100853, -122.2372 38.100869, -122.238064 38.100889, -122.238686 38.100903, -122.239381 38.100917, -122.239931 38.100911, -122.240536 38.10090599999999, -122.241519 38.1009, -122.241647 38.100903, -122.24255 38.100917, -122.243406 38.100928, -122.243456 38.101156, -122.243525 38.101412, -122.243558 38.101558, -122.243581 38.101728, -122.243575 38.101929, -122.243567 38.102942, -122.243528 38.104197, -122.243481 38.104897, -122.2434 38.106244, -122.243392 38.106367, -122.243389 38.106903, -122.243389 38.107019, -122.243378 38.107833, -122.243358 38.108349, -122.243356 38.108433, -122.243342 38.108853, -122.243339 38.109122, -122.243328 38.109839, -122.242367 38.109828, -122.241353 38.109814, -122.240736 38.109806, -122.24032 38.109799, -122.239283 38.109783, -122.238177 38.10977, -122.236411 38.10975, -122.234739 38.109725, -122.233078 38.1097, -122.231408 38.109672, -122.231243 38.109633, -122.231089 38.109617, -122.230464 38.109611, -122.230195 38.109633, -122.229908 38.109626, -122.229747 38.109621, -122.229547 38.109615, -122.229586 38.106252, -122.229579 38.105871, -122.229608 38.10525, -122.229614 38.10481, -122.229636 38.10309, -122.22964 38.102884, -122.229667 38.100756, -122.229861 38.100758))"
2513.0,2015,Solano County,mid,not eligible,0.0,0,0.8169014084507042,58,0.0,0,0.0,0,6055251300,06,095,251300,06095251300,2513.0,Census Tract 2513,G5020,S,"POLYGON ((-122.230241 38.119431, -122.230233 38.119294, -122.230147 38.118353, -122.230081 38.117372, -122.230046 38.116936, -122.230006 38.116444, -122.229756 38.113346, -122.229547 38.110567, -122.229547 38.109703, -122.229547 38.109615, -122.229747 38.109621, -122.229908 38.109626, -122.230195 38.109633, -122.230464 38.109611, -122.231089 38.109617, -122.231243 38.109633, -122.231408 38.109672, -122.233078 38.1097, -122.234739 38.109725, -122.236411 38.10975, -122.238177 38.10977, -122.239283 38.109783, -122.24032 38.109799, -122.240736 38.109806, -122.241353 38.109814, -122.242367 38.109828, -122.243328 38.109839, -122.243322 38.110331, -122.243319 38.110833, -122.243306 38.111811, -122.243258 38.113611, -122.243238 38.115027, -122.243219 38.11583299999999, -122.243192 38.11672799999999, -122.243128 38.11692499999999, -122.243075 38.117039, -122.243028 38.117108, -122.242661 38.117031, -122.242461 38.117022, -122.242286 38.117031, -122.242247 38.117039, -122.242036 38.117086, -122.241731 38.117181, -122.241067 38.117442, -122.240792 38.117519, -122.240614 38.117553, -122.240122 38.117578, -122.240008 38.117567, -122.239722 38.117536, -122.239378 38.117447, -122.239097 38.117392, -122.238992 38.117383, -122.238886 38.117372, -122.238575 38.117381, -122.237986 38.117439, -122.238036 38.117814, -122.23804 38.117829, -122.237897 38.117808, -122.237909 38.117948, -122.237832 38.11839, -122.237614 38.118769, -122.2375 38.118933, -122.237197 38.119269, -122.236786 38.119592, -122.236731 38.119625, -122.236636 38.11968299999999, -122.236492 38.119769, -122.23625 38.119875, -122.235503 38.120158, -122.234858 38.120403, -122.233706 38.120817, -122.232842 38.121144, -122.232581 38.121244, -122.231978 38.121492, -122.231528 38.12168399999999, -122.230792 38.12248, -122.230717 38.122319, -122.230647 38.122128, -122.230608 38.121958, -122.230575 38.121681, -122.230572 38.121297, -122.23055 38.12085, -122.230481 38.120253, -122.230279 38.120084, -122.230241 38.119431))"
2514.0,2015,Solano County,mid,not eligible,0.0,0,0.6865671641791045,92,0.0,0,0.0,0,6055251400,06,095,251400,06095251400,2514.0,Census Tract 2514,G5020,S,"POLYGON ((-122.229479 38.13432299999999, -122.229395 38.133462, -122.229395 38.133358, -122.229374 38.133237, -122.229255 38.131979, -122.229213 38.131446, -122.229199 38.131386, -122.229157 38.130897, -122.229136 38.130754, -122.229123 38.130721, -122.229102 38.130704, -122.228983 38.130699, -122.228677 38.130699, -122.228622 38.130699, -122.227578 38.130721, -122.227015 38.130749, -122.22682 38.130771, -122.226765 38.130799, -122.226195 38.131381, -122.226028 38.131535, -122.225534 38.132074, -122.225423 38.132172, -122.225187 38.132431, -122.225041 38.132568, -122.225013 38.132612, -122.224916 38.1327, -122.224867 38.132771, -122.224839 38.132782, -122.224783 38.132843, -122.224756 38.132909, -122.224721 38.133046, -122.223595 38.134574, -122.223491 38.134695, -122.223456 38.134783, -122.223115 38.135387, -122.22299 38.135656, -122.222622 38.136173, -122.222792 38.135098, -122.222854 38.134699, -122.223705 38.133182, -122.223781 38.13306, -122.224144 38.132481, -122.224876 38.13135, -122.2256 38.13023099999999, -122.225783 38.129925, -122.225972 38.129608, -122.226032 38.129517, -122.226353 38.129028, -122.227378 38.127467, -122.22763 38.127047, -122.227989 38.12645, -122.228528 38.125601, -122.229331 38.12434, -122.229589 38.12377, -122.229706 38.123494, -122.229789 38.123253, -122.229825 38.12315, -122.230064 38.122381, -122.230164 38.121814, -122.230225 38.121408, -122.230258 38.121033, -122.230283 38.120556, -122.230279 38.120084, -122.230481 38.120253, -122.23055 38.12085, -122.230572 38.121297, -122.230575 38.121681, -122.230608 38.121958, -122.230647 38.122128, -122.230717 38.122319, -122.230792 38.12248, -122.231528 38.12168399999999, -122.231978 38.121492, -122.232581 38.121244, -122.232842 38.121144, -122.233706 38.120817, -122.234858 38.120403, -122.235503 38.120158, -122.23625 38.119875, -122.236492 38.119769, -122.236636 38.11968299999999, -122.236731 38.119625, -122.236786 38.119592, -122.237197 38.119269, -122.2375 38.118933, -122.237614 38.118769, -122.237832 38.11839, -122.237909 38.117948, -122.237897 38.117808, -122.23804 38.117829, -122.238036 38.117814, -122.237986 38.117439, -122.238575 38.117381, -122.238886 38.117372, -122.238992 38.117383, -122.239097 38.117392, -122.239378 38.117447, -122.239722 38.117536, -122.240008 38.117567, -122.240122 38.117578, -122.240614 38.117553, -122.240792 38.117519, -122.241067 38.117442, -122.241731 38.117181, -122.242036 38.117086, -122.242247 38.117039, -122.242286 38.117031, -122.242461 38.117022, -122.242661 38.117031, -122.243028 38.117108, -122.243075 38.117039, -122.243128 38.11692499999999, -122.243192 38.11672799999999, -122.243219 38.11583299999999, -122.243238 38.115027, -122.243258 38.113611, -122.246364 38.113664, -122.247108 38.113667, -122.247861 38.116733, -122.248181 38.118075, -122.248564 38.119775, -122.249181 38.12247199999999, -122.249415 38.123499, -122.249519 38.124417, -122.249526 38.124584, -122.249544 38.124983, -122.249655 38.12589, -122.249792 38.126997, -122.24991 38.12803, -122.249253 38.12815, -122.248953 38.128189, -122.248144 38.128322, -122.247383 38.128475, -122.246453 38.128631, -122.245156 38.128853, -122.244942 38.128881, -122.244644 38.128922, -122.244374 38.128942, -122.244215 38.12892799999999, -122.244157 38.12891, -122.244003 38.128836, -122.243842 38.12873, -122.243777 38.12867, -122.243364 38.128722, -122.243101 38.128751, -122.242147 38.128856, -122.241228 38.128953, -122.240236 38.129092, -122.239331 38.129192, -122.238125 38.129325, -122.237747 38.129369, -122.237197 38.129469, -122.236806 38.129539, -122.2363 38.129603, -122.235703 38.129647, -122.235194 38.129708, -122.235053 38.129714, -122.234969 38.129681, -122.234672 38.12954999999999, -122.234492 38.129486, -122.234203 38.129447, -122.233803 38.129458, -122.2333 38.12945, -122.233031 38.129406, -122.2328 38.129303, -122.232747 38.129269, -122.232347 38.129028, -122.231972 38.128789, -122.231919 38.128753, -122.231722 38.128656, -122.231594 38.128625, -122.231 38.128614, -122.2308 38.128583, -122.2306 38.12850299999999, -122.230414 38.1284, -122.230325 38.128353, -122.230172 38.128308, -122.230069 38.12830599999999, -122.229886 38.128297, -122.229356 38.1283, -122.229306 38.129536, -122.229291 38.130617, -122.229367 38.131556, -122.229518 38.133177, -122.229585 38.133906, -122.229623 38.13431, -122.229638 38.134454, -122.229528 38.134468, -122.229493 38.134462, -122.229479 38.13432299999999))"
2515.0,2015,Solano County,mod,eligible,0.5277777777777778,38,0.0,0,0.0,0,0.0,0,6055251500,06,095,251500,06095251500,2515.0,Census Tract 2515,G5020,S,"POLYGON ((-122.248681 38.119778, -122.248564 38.119775, -122.248181 38.118075, -122.247861 38.116733, -122.247108 38.113667, -122.246364 38.113664, -122.243258 38.113611, -122.243306 38.111811, -122.243319 38.110833, -122.243322 38.110331, -122.243328 38.109839, -122.243339 38.109122, -122.243342 38.108853, -122.243356 38.108433, -122.243358 38.108349, -122.243378 38.107833, -122.243389 38.107019, -122.243389 38.106903, -122.243392 38.106367, -122.2434 38.106244, -122.243481 38.104897, -122.244997 38.104911, -122.246544 38.104936, -122.248222 38.104958, -122.249883 38.104992, -122.251531 38.105014, -122.252061 38.105011, -122.253206 38.105031, -122.254847 38.105058, -122.254839 38.105539, -122.254831 38.106039, -122.254823 38.106533, -122.254814 38.107033, -122.254808 38.107525, -122.254806 38.107774, -122.254803 38.108022, -122.2548 38.108511, -122.254792 38.10876, -122.254783 38.109008, -122.254763 38.109506, -122.254744 38.109994, -122.254725 38.110489, -122.254714 38.110992, -122.2547 38.111478, -122.254689 38.111975, -122.254675 38.112475, -122.254661 38.112939, -122.254631 38.113911, -122.254619 38.114025, -122.254569 38.114253, -122.254447 38.114588, -122.254422 38.114656, -122.254387 38.114822, -122.254378 38.115007, -122.254375 38.115147, -122.254386 38.115386, -122.254439 38.115681, -122.25451 38.11598499999999, -122.254571 38.116172, -122.254722 38.116544, -122.2548 38.116778, -122.254883 38.117331, -122.254989 38.118269, -122.255114 38.119847, -122.254976 38.119846, -122.254839 38.119844, -122.252606 38.119814, -122.251892 38.119793, -122.251777 38.119791, -122.250947 38.119789, -122.250003 38.11980000000001, -122.249164 38.119797, -122.248806 38.119783, -122.248681 38.119778))"
2516.0,2015,Solano County,mod,eligible,0.8571428571428571,24,0.0,0,0.0,0,0.0,0,6055251600,06,095,251600,06095251600,2516.0,Census Tract 2516,G5020,S,"POLYGON ((-122.261443 38.110705, -122.260202 38.111188, -122.260044 38.11125, -122.259932 38.11128799999999, -122.259111 38.111569, -122.258281 38.111942, -122.258164 38.111995, -122.258036 38.112064, -122.257813 38.112189, -122.257329 38.11251, -122.256961 38.112761, -122.256608 38.113011, -122.256526 38.113077, -122.255969 38.113578, -122.255906 38.113647, -122.255683 38.113931, -122.255232 38.11452, -122.255203 38.114558, -122.254914 38.114964, -122.254617 38.115392, -122.254439 38.115681, -122.254386 38.115386, -122.254375 38.115147, -122.254378 38.115007, -122.254387 38.114822, -122.254422 38.114656, -122.254447 38.114588, -122.254569 38.114253, -122.254619 38.114025, -122.254631 38.113911, -122.254661 38.112939, -122.254675 38.112475, -122.254689 38.111975, -122.2547 38.111478, -122.254714 38.110992, -122.254725 38.110489, -122.254744 38.109994, -122.254763 38.109506, -122.254783 38.109008, -122.254792 38.10876, -122.2548 38.108511, -122.254803 38.108022, -122.254806 38.107774, -122.254808 38.107525, -122.254814 38.107033, -122.254823 38.106533, -122.254831 38.106039, -122.254839 38.105539, -122.254847 38.105058, -122.256542 38.105078, -122.257494 38.105086, -122.2582 38.105103, -122.259864 38.105136, -122.261036 38.105153, -122.261544 38.10514999999999, -122.262633 38.10514999999999, -122.263228 38.105161, -122.264883 38.105189, -122.265264 38.105189, -122.265511 38.105156, -122.26575 38.105086, -122.265935 38.105103, -122.266217 38.105129, -122.266649 38.105053, -122.269101 38.104631, -122.273197 38.109667, -122.27385 38.11047, -122.273798 38.110497, -122.271809 38.11154, -122.271045 38.111555, -122.271075 38.111584, -122.271555 38.111628, -122.27175 38.111677, -122.271847 38.111716, -122.271896 38.111749, -122.27191 38.111809, -122.271914 38.111935, -122.271915 38.11196, -122.27175 38.111983, -122.271647 38.111986, -122.271042 38.112, -122.270608 38.111972, -122.270442 38.11195, -122.270192 38.111897, -122.269533 38.111695, -122.269469 38.111675, -122.269234 38.111609, -122.26875 38.111473, -122.268383 38.111353, -122.267653 38.111147, -122.266753 38.110844, -122.266593 38.110772, -122.266322 38.110753, -122.266213 38.110731, -122.265477 38.110487, -122.265221 38.110352, -122.265138 38.110318, -122.265056 38.110283, -122.264455 38.110154, -122.264239 38.110108, -122.264075 38.110084, -122.263889 38.110056, -122.263589 38.11004399999999, -122.263112 38.11005, -122.263117 38.110122, -122.263131 38.110244, -122.262879 38.110257, -122.262557 38.11031, -122.261556 38.110661, -122.261443 38.110705))"
2517.01,2015,Solano County,mod,eligible,0.75,54,0.0,0,0.0,0,0.0,0,6055251701,06,095,251701,06095251701,2517.01,Census Tract 2517.01,G5020,S,"POLYGON ((-122.260202 38.111188, -122.261443 38.110705, -122.261556 38.110661, -122.262557 38.11031, -122.262879 38.110257, -122.263131 38.110244, -122.263117 38.110122, -122.263112 38.11005, -122.263589 38.11004399999999, -122.263889 38.110056, -122.264075 38.110084, -122.264239 38.110108, -122.264455 38.110154, -122.265056 38.110283, -122.265138 38.110318, -122.265221 38.110352, -122.265477 38.110487, -122.266213 38.110731, -122.266322 38.110753, -122.266593 38.110772, -122.266753 38.110844, -122.267653 38.111147, -122.268383 38.111353, -122.26875 38.111473, -122.269234 38.111609, -122.269469 38.111675, -122.269533 38.111695, -122.270192 38.111897, -122.270442 38.11195, -122.270608 38.111972, -122.271042 38.112, -122.271647 38.111986, -122.27175 38.111983, -122.271915 38.11196, -122.271911 38.11202, -122.271902 38.112133, -122.271998 38.112093, -122.274343 38.11125, -122.274368 38.11124, -122.276081 38.113419, -122.279318 38.11769, -122.281021 38.11952, -122.281398 38.119996, -122.280459 38.12034, -122.276914 38.12165299999999, -122.276553 38.121736, -122.276216 38.12183, -122.276156 38.121847, -122.275697 38.121953, -122.275682 38.121768, -122.275587 38.121288, -122.275542 38.121115, -122.275397 38.120614, -122.275336 38.120461, -122.275261 38.120322, -122.275006 38.119917, -122.274772 38.119633, -122.274603 38.119458, -122.274364 38.119233, -122.274189 38.119097, -122.273817 38.118853, -122.273565 38.118702, -122.273461 38.118643, -122.273384 38.118614, -122.273239 38.118567, -122.272772 38.118494, -122.272653 38.118461, -122.272456 38.118375, -122.272067 38.118317, -122.271806 38.118294, -122.271651 38.118292, -122.271533 38.118308, -122.271389 38.118344, -122.271269 38.118394, -122.270964 38.118558, -122.270794 38.11869, -122.270494 38.119469, -122.270436 38.119628, -122.270333 38.120064, -122.270258 38.120236, -122.270156 38.120367, -122.27005 38.120489, -122.269164 38.121269, -122.268944 38.121481, -122.26885 38.121558, -122.268133 38.121158, -122.267469 38.120831, -122.266344 38.1203, -122.266264 38.120253, -122.266042 38.120125, -122.26597 38.120071, -122.264856 38.119233, -122.264669 38.1191, -122.264514 38.119028, -122.264367 38.119019, -122.264345 38.119024, -122.264186 38.11906099999999, -122.26405 38.119158, -122.263 38.120225, -122.262297 38.120944, -122.262161 38.121072, -122.261753 38.12145599999999, -122.261633 38.121558, -122.261294 38.121064, -122.260967 38.120603, -122.260833 38.120433, -122.260022 38.119508, -122.259508 38.119753, -122.259407 38.119786, -122.259289 38.119825, -122.259117 38.119867, -122.258922 38.119881, -122.258714 38.119881, -122.257894 38.119906, -122.257195 38.119891, -122.256191 38.119865, -122.255114 38.119847, -122.254989 38.118269, -122.254883 38.117331, -122.2548 38.116778, -122.254722 38.116544, -122.254571 38.116172, -122.25451 38.11598499999999, -122.254439 38.115681, -122.254617 38.115392, -122.254914 38.114964, -122.255203 38.114558, -122.255232 38.11452, -122.255683 38.113931, -122.255906 38.113647, -122.255969 38.113578, -122.256526 38.113077, -122.256608 38.113011, -122.256961 38.112761, -122.257329 38.11251, -122.257813 38.112189, -122.258036 38.112064, -122.258164 38.111995, -122.258281 38.111942, -122.259111 38.111569, -122.259932 38.11128799999999, -122.260044 38.11125, -122.260202 38.111188))"
2517.02,2015,Solano County,mid,not eligible,0.0,0,0.6025641025641025,47,0.0,0,0.0,0,6055251702,06,095,251702,06095251702,2517.02,Census Tract 2517.02,G5020,S,"POLYGON ((-122.272622 38.123208, -122.272131 38.123483, -122.271667 38.123772, -122.271131 38.124158, -122.270392 38.124753, -122.270339 38.124799, -122.270092 38.125014, -122.269538 38.125521, -122.269181 38.125847, -122.269012 38.126057, -122.268988 38.126027, -122.268866 38.126003, -122.268641 38.126003, -122.268066 38.125981, -122.267856 38.125968, -122.267718 38.125951, -122.267068 38.125822, -122.266919 38.125782, -122.266573 38.125647, -122.266353 38.125538, -122.265342 38.125011, -122.264986 38.124778, -122.264906 38.124708, -122.2644 38.124289, -122.264369 38.124265, -122.264017 38.123989, -122.263972 38.123956, -122.2637 38.123706, -122.263108 38.123036, -122.262397 38.122314, -122.26215 38.12207799999999, -122.261786 38.121731, -122.261633 38.121558, -122.261753 38.12145599999999, -122.262161 38.121072, -122.262297 38.120944, -122.263 38.120225, -122.26405 38.119158, -122.264186 38.11906099999999, -122.264345 38.119024, -122.264367 38.119019, -122.264514 38.119028, -122.264669 38.1191, -122.264856 38.119233, -122.26597 38.120071, -122.266042 38.120125, -122.266264 38.120253, -122.266344 38.1203, -122.267469 38.120831, -122.268133 38.121158, -122.26885 38.121558, -122.268944 38.121481, -122.269164 38.121269, -122.27005 38.120489, -122.270156 38.120367, -122.270258 38.120236, -122.270333 38.120064, -122.270436 38.119628, -122.270494 38.119469, -122.270794 38.11869, -122.270964 38.118558, -122.271269 38.118394, -122.271389 38.118344, -122.271533 38.118308, -122.271651 38.118292, -122.271806 38.118294, -122.272067 38.118317, -122.272456 38.118375, -122.272653 38.118461, -122.272772 38.118494, -122.273239 38.118567, -122.273384 38.118614, -122.273461 38.118643, -122.273565 38.118702, -122.273817 38.118853, -122.274189 38.119097, -122.274364 38.119233, -122.274603 38.119458, -122.274772 38.119633, -122.275006 38.119917, -122.275261 38.120322, -122.275336 38.120461, -122.275397 38.120614, -122.275542 38.121115, -122.275587 38.121288, -122.275682 38.121768, -122.275697 38.121953, -122.275555 38.121991, -122.275409 38.122015, -122.275253 38.122022, -122.2751 38.12199, -122.274966 38.121921, -122.274883 38.121829, -122.274839 38.121694, -122.274825 38.121467, -122.274722 38.121656, -122.274481 38.12227499999999, -122.274417 38.122381, -122.274214 38.122547, -122.274081 38.122633, -122.273858 38.122753, -122.273328 38.122936, -122.272622 38.123208))"
