,Id2,Percent of population 25 years and over with Bachelor's degree,All families - Percent  below poverty level; Estimate; Families,% Single Family,% Owner Occupied,Percent White alone,Percent Black or African African alone,Percent Asian alone,Percent Hispanic,Estimate; Total Number of Housing Units,Estimate; Median value (dollars),Median income (dollars); All households,CRA Eligible_x,County,type,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Total Loans,CRA
578,6075047701,29.9,4.3,0.3009118541033435,0.34557595993322204,0.30741626794258375,0.01602870813397129,0.4698564593301435,0.12535885167464114,1974,849700.0,63933.0,eligible,San Francisco County,mod,0.9545454545454546,21.0,0.0,0.0,0.045454545454545456,1.0,0.0,0.0,22.0,1
579,6075047702,29.7,4.1,0.4342105263157895,0.5131926121372031,0.4428921568627451,0.011519607843137256,0.44313725490196076,0.0482843137254902,1596,827400.0,78478.0,not eligible,San Francisco County,mid,0.0,0.0,0.7894736842105263,30.0,0.0,0.0,0.21052631578947367,8.0,30.0,0
580,6075047800,29.6,3.8,0.44417622208811103,0.4535390808453539,0.3779915007828226,0.02806978304629837,0.5097293670319839,0.05211362111384478,3314,873500.0,77965.0,not eligible,San Francisco County,mid,0.0,0.0,0.9245283018867924,49.0,0.0,0.0,0.07547169811320754,4.0,49.0,0
581,6075047901,33.5,2.2,0.47821310875137313,0.4801092043681747,0.421968787515006,0.05357142857142857,0.4047118847539016,0.04336734693877551,2731,754400.0,71844.0,not eligible,San Francisco County,mid,0.0,0.0,0.8870967741935484,55.0,0.0,0.0,0.1129032258064516,7.0,55.0,0
582,6075060300,76.2,0.0,0.4523809523809524,0.23809523809523808,0.44,0.0,0.18,0.0,42,1000000.0,106250.0,eligible,San Francisco County,low,0.8333333333333334,5.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,6.0,1
583,6075060400,35.6,6.3,0.04,0.12101063829787234,0.5147112241191427,0.058481656374863786,0.3192880494006538,0.0741009807482746,1550,656900.0,59500.0,not eligible,San Francisco County,mid,0.0,0.0,0.7222222222222222,13.0,0.0,0.0,0.2777777777777778,5.0,13.0,0
584,6075060501,14.3,0.0,0.5469613259668509,0.44751381215469616,0.0,0.1296875,0.378125,0.4421875,181,601100.0,26417.0,not eligible,San Francisco County,mid,0.0,0.0,0.75,3.0,0.0,0.0,0.25,1.0,3.0,0
585,6075060502,18.5,34.6,0.5323076923076923,0.21337946943483277,0.0634162973065121,0.3566314353903853,0.38493010569382885,0.14217524718718036,975,555400.0,21270.0,eligible,San Francisco County,low,0.2222222222222222,2.0,0.0,0.0,0.7777777777777778,7.0,0.0,0.0,9.0,1
586,6075060600,5.6,0.0,0.6824324324324325,0.6756756756756757,0.1412639405204461,0.7286245353159851,0.03345724907063197,0.0,148,477100.0,55156.0,eligible,San Francisco County,mod,0.5833333333333334,7.0,0.0,0.0,0.4166666666666667,5.0,0.0,0.0,12.0,1
587,6075060700,36.8,3.6,0.02536824877250409,0.2859097127222982,0.48446927374301674,0.04089385474860335,0.36245810055865924,0.08513966480446927,2444,831600.0,106058.0,eligible,San Francisco County,low,0.8778004073319755,431.0,0.0,0.0,0.12219959266802445,60.0,0.0,0.0,491.0,1
588,6075060900,41.7,0.0,0.13513513513513514,0.27450980392156865,0.49261083743842365,0.13793103448275862,0.19950738916256158,0.16995073891625614,222,694400.0,147708.0,eligible,San Francisco County,mod,0.5,5.0,0.0,0.0,0.5,5.0,0.0,0.0,10.0,1
589,6075061000,31.4,0.0,0.808187134502924,0.6491228070175439,0.12526733883287502,0.17231897341888175,0.4375190956309196,0.22761992056217537,855,620200.0,84226.0,eligible,San Francisco County,mod,0.7375,59.0,0.0,0.0,0.2625,21.0,0.0,0.0,80.0,1
