Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",STATEFP00,COUNTYFP00,Period
6010.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8552631578947368,65,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6011.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9090909090909092,40,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6012.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9310344827586208,54,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6012.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9310344827586208,54,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6012.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9310344827586208,54,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6013.0,2014,San Mateo County,mod,eligible,0.7111111111111111,32,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6013.0,2014,San Mateo County,mod,eligible,0.7111111111111111,32,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6013.0,2014,San Mateo County,mod,eligible,0.7111111111111111,32,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6014.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8518518518518519,46,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6015.01,2014,San Mateo County,mid,not eligible,0.0,0,0.813953488372093,35,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6015.02,2014,San Mateo County,mod,eligible,0.6666666666666666,4,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6016.01,2014,San Mateo County,mid,not eligible,0.0,0,0.7837837837837838,29,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6016.01,2014,San Mateo County,mid,not eligible,0.0,0,0.7837837837837838,29,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6016.01,2014,San Mateo County,mid,not eligible,0.0,0,0.7837837837837838,29,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6016.03,2014,San Mateo County,mid,not eligible,0.0,0,0.9183673469387756,45,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6016.04,2014,San Mateo County,mid,not eligible,0.0,0,0.7619047619047619,48,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6016.05,2014,San Mateo County,mid,not eligible,0.0,0,0.9393939393939394,31,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6017.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9649122807017544,55,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6018.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8958333333333334,43,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6018.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8958333333333334,43,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6019.01,2014,San Mateo County,mid,not eligible,0.0,0,0.7692307692307693,30,0.0,0,0.0,0,,,slump 2008-2012
6019.02,2014,San Mateo County,mid,not eligible,0.0,0,0.9302325581395348,40,0.0,0,0.0,0,,,slump 2008-2012
6020.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9032258064516128,56,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6020.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9032258064516128,56,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6021.0,2014,San Mateo County,mod,eligible,0.96,24,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6022.0,2014,San Mateo County,mod,eligible,0.9090909090909092,20,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6023.0,2014,San Mateo County,mid,not eligible,0.0,0,0.975,39,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6024.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8857142857142857,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6024.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8857142857142857,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6025.0,2014,San Mateo County,high,not eligible,0.0,0,0.8888888888888888,40,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6026.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9056603773584906,96,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6027.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9298245614035088,53,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6028.0,2014,San Mateo County,mid,not eligible,0.0,0,0.96875,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6029.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9591836734693876,47,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6029.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9591836734693876,47,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6030.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9253731343283582,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6030.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9253731343283582,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6031.0,2014,San Mateo County,high,not eligible,0.0,0,0.9833333333333332,59,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6031.0,2014,San Mateo County,high,not eligible,0.0,0,0.9833333333333332,59,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6032.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9827586206896552,57,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6032.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9827586206896552,57,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6033.0,2014,San Mateo County,mid,not eligible,0.0,0,0.975609756097561,80,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6033.0,2014,San Mateo County,mid,not eligible,0.0,0,0.975609756097561,80,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6034.0,2014,San Mateo County,high,not eligible,0.0,0,0.9090909090909092,80,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6034.0,2014,San Mateo County,high,not eligible,0.0,0,0.9090909090909092,80,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6037.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9655172413793104,56,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6038.01,2014,San Mateo County,mid,not eligible,0.0,0,0.5729166666666666,55,0.0,0,0.0,0,,,slump 2008-2012
6038.02,2014,San Mateo County,mid,not eligible,0.0,0,0.9861111111111112,71,0.0,0,0.0,0,,,slump 2008-2012
6038.02,2014,San Mateo County,mid,not eligible,0.0,0,0.9861111111111112,71,0.0,0,0.0,0,,,slump 2008-2012
6039.0,2014,San Mateo County,mid,not eligible,0.0,0,0.96875,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6040.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,28,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6041.01,2014,San Mateo County,mod,eligible,0.8478260869565217,39,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6041.01,2014,San Mateo County,mod,eligible,0.8478260869565217,39,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6041.02,2014,San Mateo County,mid,not eligible,0.0,0,0.6326530612244898,31,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6042.0,2014,San Mateo County,mod,eligible,0.875,28,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6042.0,2014,San Mateo County,mod,eligible,0.875,28,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6044.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8947368421052632,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6044.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8947368421052632,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6045.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6046.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,26,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6046.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,26,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6046.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,26,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6047.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6048.0,2014,San Mateo County,mid,not eligible,0.0,0,0.95,19,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6049.0,2014,San Mateo County,mid,not eligible,0.0,0,0.98,49,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6050.0,2014,San Mateo County,high,not eligible,0.0,0,0.9764705882352941,83,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6050.0,2014,San Mateo County,high,not eligible,0.0,0,0.9764705882352941,83,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6050.0,2014,San Mateo County,high,not eligible,0.0,0,0.9764705882352941,83,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6051.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,33,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6052.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,60,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6053.0,2014,San Mateo County,high,not eligible,0.0,0,0.9636363636363636,53,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6054.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9545454545454546,63,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6055.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,51,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6056.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,89,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6056.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,89,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6057.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,88,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6057.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,88,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6057.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,88,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6058.0,2014,San Mateo County,high,not eligible,0.0,0,0.9183673469387756,45,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6059.0,2014,San Mateo County,mod,eligible,0.9710144927536232,67,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6060.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9032258064516128,84,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6061.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9090909090909092,50,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6062.0,2014,San Mateo County,mod,eligible,0.8840579710144928,61,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6063.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9512195121951221,39,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6064.0,2014,San Mateo County,high,not eligible,0.0,0,0.9833333333333332,59,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6065.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,37,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6066.0,2014,San Mateo County,high,not eligible,0.0,0,0.9705882352941176,33,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6067.0,2014,San Mateo County,high,not eligible,0.0,0,0.9848484848484848,65,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6067.0,2014,San Mateo County,high,not eligible,0.0,0,0.9848484848484848,65,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6068.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6068.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6068.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6069.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,33,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6069.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,33,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6069.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,33,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6070.0,2014,San Mateo County,high,not eligible,0.0,0,0.975,39,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6070.0,2014,San Mateo County,high,not eligible,0.0,0,0.975,39,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6071.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6072.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9736842105263158,37,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6073.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,50,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6074.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9186046511627908,79,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6075.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9495798319327732,113,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6076.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9887640449438202,88,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6077.01,2014,San Mateo County,mid,not eligible,0.0,0,0.9,45,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6077.02,2014,San Mateo County,mid,not eligible,0.0,0,1.0,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6078.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9767441860465116,42,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6079.0,2014,San Mateo County,high,not eligible,0.0,0,0.8918918918918919,66,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6080.01,2014,San Mateo County,high,not eligible,0.0,0,0.9259259259259259,50,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6080.02,2014,San Mateo County,high,not eligible,0.0,0,1.0,47,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6080.04,2014,San Mateo County,high,not eligible,0.0,0,1.0,76,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6080.13,2014,San Mateo County,high,not eligible,0.0,0,0.9583333333333334,46,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6080.23,2014,San Mateo County,high,not eligible,0.0,0,1.0,21,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6081.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9791666666666666,47,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6082.0,2014,San Mateo County,high,not eligible,0.0,0,0.96875,31,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6083.0,2014,San Mateo County,high,not eligible,0.0,0,0.9310344827586208,27,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6084.0,2014,San Mateo County,mid,not eligible,0.0,0,0.8947368421052632,34,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6085.01,2014,San Mateo County,mid,not eligible,0.0,0,0.9607843137254902,49,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6085.02,2014,San Mateo County,mod,eligible,0.9473684210526316,36,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6086.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6087.0,2014,San Mateo County,high,not eligible,0.0,0,0.984,123,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6088.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,94,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6089.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,101,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6089.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,101,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6089.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,101,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6090.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,29,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6091.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,20,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6091.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,20,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6091.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,20,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6092.01,2014,San Mateo County,high,not eligible,0.0,0,1.0,54,0.0,0,0.0,0,,,slump 2008-2012
6092.02,2014,San Mateo County,mid,not eligible,0.0,0,0.9795918367346941,48,0.0,0,0.0,0,,,slump 2008-2012
6093.0,2014,San Mateo County,high,not eligible,0.0,0,0.9743589743589745,38,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6094.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,53,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6095.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,57,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6095.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,57,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6096.01,2014,San Mateo County,high,not eligible,0.0,0,1.0,67,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6096.01,2014,San Mateo County,high,not eligible,0.0,0,1.0,67,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6096.02,2014,San Mateo County,high,not eligible,0.0,0,1.0,35,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6096.03,2014,San Mateo County,high,not eligible,0.0,0,0.9642857142857144,81,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6096.03,2014,San Mateo County,high,not eligible,0.0,0,0.9642857142857144,81,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6096.03,2014,San Mateo County,high,not eligible,0.0,0,0.9642857142857144,81,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6097.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,93,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6097.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,93,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6097.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,93,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6098.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,46,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6098.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,46,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6098.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,46,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6099.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,35,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6100.0,2014,San Mateo County,mid,not eligible,0.0,0,1.0,41,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6101.0,2014,San Mateo County,mod,eligible,0.96875,31,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6102.01,2014,San Mateo County,low,eligible,0.8888888888888888,16,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6102.02,2014,San Mateo County,low,eligible,1.0,10,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6102.03,2014,San Mateo County,mod,eligible,1.0,12,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6103.02,2014,San Mateo County,mid,not eligible,0.0,0,0.8552631578947368,65,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6103.02,2014,San Mateo County,mid,not eligible,0.0,0,0.8552631578947368,65,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6103.03,2014,San Mateo County,high,not eligible,0.0,0,0.9696969696969696,96,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6103.04,2014,San Mateo County,high,not eligible,0.0,0,0.9921875,127,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6103.04,2014,San Mateo County,high,not eligible,0.0,0,0.9921875,127,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6103.04,2014,San Mateo County,high,not eligible,0.0,0,0.9921875,127,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6104.0,2014,San Mateo County,mod,eligible,0.9642857142857144,27,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6105.0,2014,San Mateo County,mod,eligible,0.9722222222222222,35,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6105.0,2014,San Mateo County,mod,eligible,0.9722222222222222,35,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6106.01,2014,San Mateo County,low,eligible,0.9302325581395348,40,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6106.02,2014,San Mateo County,mid,not eligible,0.0,0,0.9807692307692308,51,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6107.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9782608695652174,45,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6107.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9782608695652174,45,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6108.0,2014,San Mateo County,mod,eligible,0.9655172413793104,28,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6109.0,2014,San Mateo County,mod,eligible,0.972972972972973,72,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6110.0,2014,San Mateo County,mid,not eligible,0.0,0,0.98,49,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6111.0,2014,San Mateo County,high,not eligible,0.0,0,0.983739837398374,121,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6111.0,2014,San Mateo County,high,not eligible,0.0,0,0.983739837398374,121,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6112.0,2014,San Mateo County,high,not eligible,0.0,0,0.967741935483871,30,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6113.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9555555555555556,86,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6113.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9555555555555556,86,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6113.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9555555555555556,86,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6114.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6115.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,62,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6116.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,27,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6116.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,27,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6117.0,2014,San Mateo County,mod,eligible,0.8846153846153846,46,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6118.0,2014,San Mateo County,mod,eligible,0.9310344827586208,27,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6118.0,2014,San Mateo County,mod,eligible,0.9310344827586208,27,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6119.0,2014,San Mateo County,mod,eligible,0.8762886597938144,85,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6119.0,2014,San Mateo County,mod,eligible,0.8762886597938144,85,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6120.0,2014,San Mateo County,mod,eligible,0.9148936170212766,43,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6121.0,2014,San Mateo County,low,eligible,0.8412698412698413,53,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6121.0,2014,San Mateo County,low,eligible,0.8412698412698413,53,0.0,0,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6125.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,51,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6126.0,2014,San Mateo County,mid,not eligible,0.0,0,0.9615384615384616,75,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6127.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,30,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6128.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,41,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6128.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,41,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6129.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,79,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6129.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,79,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6130.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6130.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6130.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6132.0,2014,San Mateo County,high,not eligible,0.0,0,0.9894736842105264,94,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6132.0,2014,San Mateo County,high,not eligible,0.0,0,0.9894736842105264,94,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6132.0,2014,San Mateo County,high,not eligible,0.0,0,0.9894736842105264,94,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6132.0,2014,San Mateo County,high,not eligible,0.0,0,0.9894736842105264,94,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6133.0,2014,San Mateo County,high,not eligible,0.0,0,1.0,39,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6134.0,2014,San Mateo County,high,not eligible,0.0,0,0.9821428571428572,55,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6134.0,2014,San Mateo County,high,not eligible,0.0,0,0.9821428571428572,55,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6135.01,2014,San Mateo County,mid,not eligible,0.0,0,0.9454545454545454,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6135.01,2014,San Mateo County,mid,not eligible,0.0,0,0.9454545454545454,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6135.01,2014,San Mateo County,mid,not eligible,0.0,0,0.9454545454545454,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6135.01,2014,San Mateo County,mid,not eligible,0.0,0,0.9454545454545454,52,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6135.02,2014,San Mateo County,high,not eligible,0.0,0,0.9411764705882352,128,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
6135.02,2014,San Mateo County,high,not eligible,0.0,0,0.9411764705882352,128,0.0,0,0.0,0,6.0,81.0,slump 2008-2012
