GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US06037463500,06037463500,"Census Tract 4635, Los Angeles County, California",2560,171,912,190,1648,200
1400000US06037463600,06037463600,"Census Tract 4636, Los Angeles County, California",6142,254,1552,235,4590,288
1400000US06037463700,06037463700,"Census Tract 4637, Los Angeles County, California",882,70,615,104,267,93
1400000US06037463800,06037463800,"Census Tract 4638, Los Angeles County, California",1630,86,1490,106,140,67
1400000US06037463900,06037463900,"Census Tract 4639, Los Angeles County, California",1525,89,964,105,561,102
1400000US06037464000,06037464000,"Census Tract 4640, Los Angeles County, California",2724,149,1543,199,1181,193
1400000US06037464100,06037464100,"Census Tract 4641, Los Angeles County, California",2343,134,2238,142,105,73
1400000US06037464200,06037464200,"Census Tract 4642, Los Angeles County, California",1888,117,1760,121,128,62
1400000US06037480002,06037480002,"Census Tract 4800.02, Los Angeles County, California",1113,50,981,76,132,71
1400000US06037480011,06037480011,"Census Tract 4800.11, Los Angeles County, California",1768,109,766,129,1002,162
1400000US06037480012,06037480012,"Census Tract 4800.12, Los Angeles County, California",1726,96,962,110,764,143
1400000US06037480101,06037480101,"Census Tract 4801.01, Los Angeles County, California",1336,77,782,113,554,110
1400000US06037480102,06037480102,"Census Tract 4801.02, Los Angeles County, California",1340,95,815,119,525,112
1400000US06037480201,06037480201,"Census Tract 4802.01, Los Angeles County, California",1359,89,1184,103,175,69
1400000US06037480202,06037480202,"Census Tract 4802.02, Los Angeles County, California",870,51,785,55,85,44
1400000US06037480301,06037480301,"Census Tract 4803.01, Los Angeles County, California",3076,121,537,162,2539,210
1400000US06037480302,06037480302,"Census Tract 4803.02, Los Angeles County, California",1692,87,794,158,898,164
1400000US06037480400,06037480400,"Census Tract 4804, Los Angeles County, California",2302,96,1171,193,1131,200
1400000US06037480500,06037480500,"Census Tract 4805, Los Angeles County, California",2018,95,1228,136,790,132
1400000US06037480600,06037480600,"Census Tract 4806, Los Angeles County, California",3180,149,889,142,2291,188
1400000US06037480702,06037480702,"Census Tract 4807.02, Los Angeles County, California",1604,59,1196,105,408,93
1400000US06037480703,06037480703,"Census Tract 4807.03, Los Angeles County, California",1236,53,765,114,471,109
1400000US06037480704,06037480704,"Census Tract 4807.04, Los Angeles County, California",1794,105,574,86,1220,121
1400000US06037480802,06037480802,"Census Tract 4808.02, Los Angeles County, California",1088,31,684,105,404,108
1400000US06037480803,06037480803,"Census Tract 4808.03, Los Angeles County, California",1265,82,882,118,383,110
1400000US06037480804,06037480804,"Census Tract 4808.04, Los Angeles County, California",1849,108,449,117,1400,133
1400000US06037480901,06037480901,"Census Tract 4809.01, Los Angeles County, California",1485,149,402,110,1083,165
1400000US06037480902,06037480902,"Census Tract 4809.02, Los Angeles County, California",1409,68,384,111,1025,128
1400000US06037480903,06037480903,"Census Tract 4809.03, Los Angeles County, California",988,63,482,111,506,109
1400000US06037481001,06037481001,"Census Tract 4810.01, Los Angeles County, California",1251,99,476,107,775,134
1400000US06037481002,06037481002,"Census Tract 4810.02, Los Angeles County, California",1962,88,620,137,1342,156
1400000US06037481101,06037481101,"Census Tract 4811.01, Los Angeles County, California",1429,77,283,69,1146,105
1400000US06037481102,06037481102,"Census Tract 4811.02, Los Angeles County, California",1331,93,203,74,1128,107
1400000US06037481103,06037481103,"Census Tract 4811.03, Los Angeles County, California",1484,84,813,114,671,136
1400000US06037481201,06037481201,"Census Tract 4812.01, Los Angeles County, California",1139,105,557,101,582,110
1400000US06037481202,06037481202,"Census Tract 4812.02, Los Angeles County, California",1876,138,1004,135,872,157
1400000US06037481300,06037481300,"Census Tract 4813, Los Angeles County, California",806,61,516,90,290,82
1400000US06037481401,06037481401,"Census Tract 4814.01, Los Angeles County, California",1896,82,809,119,1087,116
1400000US06037481402,06037481402,"Census Tract 4814.02, Los Angeles County, California",2074,99,1035,189,1039,193
1400000US06037481500,06037481500,"Census Tract 4815, Los Angeles County, California",1544,54,1038,126,506,129
1400000US06037481602,06037481602,"Census Tract 4816.02, Los Angeles County, California",2661,106,1035,181,1626,181
1400000US06037481603,06037481603,"Census Tract 4816.03, Los Angeles County, California",1200,94,487,108,713,132
1400000US06037481604,06037481604,"Census Tract 4816.04, Los Angeles County, California",1267,91,407,89,860,116
1400000US06037481711,06037481711,"Census Tract 4817.11, Los Angeles County, California",1389,83,281,83,1108,106
1400000US06037481712,06037481712,"Census Tract 4817.12, Los Angeles County, California",1534,111,537,127,997,144
1400000US06037481713,06037481713,"Census Tract 4817.13, Los Angeles County, California",825,76,359,90,466,100
1400000US06037481714,06037481714,"Census Tract 4817.14, Los Angeles County, California",905,59,235,81,670,95
1400000US06037481800,06037481800,"Census Tract 4818, Los Angeles County, California",917,60,726,99,191,93
1400000US06037481901,06037481901,"Census Tract 4819.01, Los Angeles County, California",2052,83,1412,142,640,128
1400000US06037481902,06037481902,"Census Tract 4819.02, Los Angeles County, California",1078,46,713,94,365,99
1400000US06037482001,06037482001,"Census Tract 4820.01, Los Angeles County, California",969,63,795,90,174,76
1400000US06037482002,06037482002,"Census Tract 4820.02, Los Angeles County, California",2448,118,1368,170,1080,183
1400000US06037482101,06037482101,"Census Tract 4821.01, Los Angeles County, California",1535,70,697,105,838,109
1400000US06037482102,06037482102,"Census Tract 4821.02, Los Angeles County, California",988,32,712,103,276,104
1400000US06037482201,06037482201,"Census Tract 4822.01, Los Angeles County, California",1214,59,561,116,653,114
1400000US06037482202,06037482202,"Census Tract 4822.02, Los Angeles County, California",1555,85,707,126,848,139
1400000US06037482301,06037482301,"Census Tract 4823.01, Los Angeles County, California",1293,67,536,99,757,117
1400000US06037482303,06037482303,"Census Tract 4823.03, Los Angeles County, California",1514,82,375,86,1139,112
1400000US06037482304,06037482304,"Census Tract 4823.04, Los Angeles County, California",912,108,209,68,703,136
1400000US06037482401,06037482401,"Census Tract 4824.01, Los Angeles County, California",944,51,454,87,490,97
1400000US06037482402,06037482402,"Census Tract 4824.02, Los Angeles County, California",2014,96,1235,166,779,161
1400000US06037482502,06037482502,"Census Tract 4825.02, Los Angeles County, California",827,53,442,97,385,104
1400000US06037482503,06037482503,"Census Tract 4825.03, Los Angeles County, California",1017,84,357,89,660,110
1400000US06037482521,06037482521,"Census Tract 4825.21, Los Angeles County, California",1416,75,897,126,519,119
1400000US06037482522,06037482522,"Census Tract 4825.22, Los Angeles County, California",1528,72,1189,112,339,107
1400000US06037482600,06037482600,"Census Tract 4826, Los Angeles County, California",2333,107,1823,161,510,171
1400000US06037482701,06037482701,"Census Tract 4827.01, Los Angeles County, California",1366,55,741,130,625,130
1400000US06037482702,06037482702,"Census Tract 4827.02, Los Angeles County, California",839,29,636,110,203,99
1400000US06037482800,06037482800,"Census Tract 4828, Los Angeles County, California",1335,73,1087,89,248,74
1400000US06037500100,06037500100,"Census Tract 5001, Los Angeles County, California",1201,114,1187,116,14,21
1400000US06037500201,06037500201,"Census Tract 5002.01, Los Angeles County, California",1949,91,1831,121,118,82
1400000US06037500202,06037500202,"Census Tract 5002.02, Los Angeles County, California",1511,71,1353,108,158,80
1400000US06037500300,06037500300,"Census Tract 5003, Los Angeles County, California",1051,33,899,80,152,79
1400000US06037500401,06037500401,"Census Tract 5004.01, Los Angeles County, California",2243,107,1850,178,393,149
1400000US06037500402,06037500402,"Census Tract 5004.02, Los Angeles County, California",1101,94,502,88,599,114
1400000US06037500500,06037500500,"Census Tract 5005, Los Angeles County, California",854,70,645,108,209,88
1400000US06037500600,06037500600,"Census Tract 5006, Los Angeles County, California",1327,78,1036,98,291,88
1400000US06037500700,06037500700,"Census Tract 5007, Los Angeles County, California",1613,102,1147,134,466,120
1400000US06037500800,06037500800,"Census Tract 5008, Los Angeles County, California",1371,76,1008,116,363,117
1400000US06037500900,06037500900,"Census Tract 5009, Los Angeles County, California",1578,61,822,109,756,110
1400000US06037501000,06037501000,"Census Tract 5010, Los Angeles County, California",2067,88,1601,156,466,133
1400000US06037501200,06037501200,"Census Tract 5012, Los Angeles County, California",1465,50,1015,135,450,123
1400000US06037501300,06037501300,"Census Tract 5013, Los Angeles County, California",2345,112,1509,159,836,166
1400000US06037501400,06037501400,"Census Tract 5014, Los Angeles County, California",1230,57,466,119,764,135
1400000US06037501501,06037501501,"Census Tract 5015.01, Los Angeles County, California",754,56,673,75,81,56
1400000US06037501503,06037501503,"Census Tract 5015.03, Los Angeles County, California",1709,175,328,78,1381,179
1400000US06037501504,06037501504,"Census Tract 5015.04, Los Angeles County, California",1517,75,184,60,1333,85
1400000US06037501600,06037501600,"Census Tract 5016, Los Angeles County, California",2220,83,1502,160,718,148
1400000US06037501700,06037501700,"Census Tract 5017, Los Angeles County, California",1221,58,926,99,295,89
1400000US06037501801,06037501801,"Census Tract 5018.01, Los Angeles County, California",2251,101,346,76,1905,120
1400000US06037501802,06037501802,"Census Tract 5018.02, Los Angeles County, California",1114,50,525,86,589,88
1400000US06037501900,06037501900,"Census Tract 5019, Los Angeles County, California",1325,36,1162,87,163,77
1400000US06037502001,06037502001,"Census Tract 5020.01, Los Angeles County, California",1160,67,842,107,318,96
1400000US06037502002,06037502002,"Census Tract 5020.02, Los Angeles County, California",1731,76,939,119,792,134
1400000US06037502100,06037502100,"Census Tract 5021, Los Angeles County, California",1550,60,986,115,564,117
1400000US06037502200,06037502200,"Census Tract 5022, Los Angeles County, California",1801,76,1236,118,565,113
1400000US06037502301,06037502301,"Census Tract 5023.01, Los Angeles County, California",1402,23,1095,138,307,135
1400000US06037502302,06037502302,"Census Tract 5023.02, Los Angeles County, California",704,55,234,60,470,76
1400000US06037502401,06037502401,"Census Tract 5024.01, Los Angeles County, California",1261,44,952,101,309,91
1400000US06037502402,06037502402,"Census Tract 5024.02, Los Angeles County, California",1038,42,799,105,239,95
1400000US06037502500,06037502500,"Census Tract 5025, Los Angeles County, California",1100,52,525,110,575,104
1400000US06037502601,06037502601,"Census Tract 5026.01, Los Angeles County, California",1757,76,1464,124,293,115
1400000US06037502602,06037502602,"Census Tract 5026.02, Los Angeles County, California",1259,80,598,92,661,111
1400000US06037502700,06037502700,"Census Tract 5027, Los Angeles County, California",1956,118,1204,179,752,145
1400000US06037502800,06037502800,"Census Tract 5028, Los Angeles County, California",2630,174,1459,175,1171,167
1400000US06037502901,06037502901,"Census Tract 5029.01, Los Angeles County, California",1404,56,1142,107,262,117
1400000US06037502902,06037502902,"Census Tract 5029.02, Los Angeles County, California",913,45,393,94,520,87
1400000US06037503000,06037503000,"Census Tract 5030, Los Angeles County, California",1106,92,509,115,597,126
1400000US06037503101,06037503101,"Census Tract 5031.01, Los Angeles County, California",2054,100,1038,160,1016,177
1400000US06037503102,06037503102,"Census Tract 5031.02, Los Angeles County, California",1714,55,1192,135,522,129
1400000US06037503201,06037503201,"Census Tract 5032.01, Los Angeles County, California",1153,16,1056,67,97,67
1400000US06037503202,06037503202,"Census Tract 5032.02, Los Angeles County, California",1265,46,900,65,365,67
1400000US06037503301,06037503301,"Census Tract 5033.01, Los Angeles County, California",966,64,785,88,181,88
1400000US06037503302,06037503302,"Census Tract 5033.02, Los Angeles County, California",1908,41,929,140,979,138
1400000US06037503401,06037503401,"Census Tract 5034.01, Los Angeles County, California",2133,116,1570,148,563,127
1400000US06037503402,06037503402,"Census Tract 5034.02, Los Angeles County, California",1285,42,1064,88,221,79
1400000US06037503501,06037503501,"Census Tract 5035.01, Los Angeles County, California",1967,60,1193,109,774,118
1400000US06037503502,06037503502,"Census Tract 5035.02, Los Angeles County, California",1249,33,1045,87,204,83
1400000US06037503601,06037503601,"Census Tract 5036.01, Los Angeles County, California",1207,74,1085,94,122,62
1400000US06037503602,06037503602,"Census Tract 5036.02, Los Angeles County, California",1219,65,1163,66,56,39
1400000US06037503701,06037503701,"Census Tract 5037.01, Los Angeles County, California",1661,37,908,91,753,97
1400000US06037503702,06037503702,"Census Tract 5037.02, Los Angeles County, California",1612,69,1169,88,443,101
1400000US06037503703,06037503703,"Census Tract 5037.03, Los Angeles County, California",2969,114,2326,148,643,120
1400000US06037503801,06037503801,"Census Tract 5038.01, Los Angeles County, California",1205,82,990,88,215,78
1400000US06037503802,06037503802,"Census Tract 5038.02, Los Angeles County, California",1591,68,1285,119,306,101
1400000US06037503901,06037503901,"Census Tract 5039.01, Los Angeles County, California",831,31,730,79,101,68
1400000US06037503902,06037503902,"Census Tract 5039.02, Los Angeles County, California",1445,50,1330,87,115,69
1400000US06037504001,06037504001,"Census Tract 5040.01, Los Angeles County, California",1116,108,798,92,318,88
1400000US06037504002,06037504002,"Census Tract 5040.02, Los Angeles County, California",1651,77,1295,144,356,126
1400000US06037504101,06037504101,"Census Tract 5041.01, Los Angeles County, California",1459,45,1005,106,454,106
1400000US06037504102,06037504102,"Census Tract 5041.02, Los Angeles County, California",0,132,0,132,0,132
1400000US06037530003,06037530003,"Census Tract 5300.03, Los Angeles County, California",919,52,832,57,87,45
1400000US06037530004,06037530004,"Census Tract 5300.04, Los Angeles County, California",1119,69,708,70,411,85
1400000US06037530005,06037530005,"Census Tract 5300.05, Los Angeles County, California",1350,77,1148,96,202,78
1400000US06037530006,06037530006,"Census Tract 5300.06, Los Angeles County, California",1384,97,326,95,1058,111
1400000US06037530101,06037530101,"Census Tract 5301.01, Los Angeles County, California",1570,89,371,90,1199,111
1400000US06037530102,06037530102,"Census Tract 5301.02, Los Angeles County, California",1579,89,823,108,756,107
1400000US06037530202,06037530202,"Census Tract 5302.02, Los Angeles County, California",1158,75,689,111,469,127
1400000US06037530203,06037530203,"Census Tract 5302.03, Los Angeles County, California",1048,55,314,68,734,76
1400000US06037530204,06037530204,"Census Tract 5302.04, Los Angeles County, California",1065,86,429,110,636,123
1400000US06037530301,06037530301,"Census Tract 5303.01, Los Angeles County, California",629,51,335,66,294,75
1400000US06037530302,06037530302,"Census Tract 5303.02, Los Angeles County, California",1747,80,659,117,1088,138
1400000US06037530400,06037530400,"Census Tract 5304, Los Angeles County, California",1239,55,561,89,678,99
1400000US06037530500,06037530500,"Census Tract 5305, Los Angeles County, California",1192,48,464,96,728,102
1400000US06037530601,06037530601,"Census Tract 5306.01, Los Angeles County, California",794,67,345,82,449,87
1400000US06037530602,06037530602,"Census Tract 5306.02, Los Angeles County, California",316,77,184,88,132,59
1400000US06037530700,06037530700,"Census Tract 5307, Los Angeles County, California",467,86,196,62,271,86
1400000US06037530801,06037530801,"Census Tract 5308.01, Los Angeles County, California",1411,83,591,114,820,121
1400000US06037530802,06037530802,"Census Tract 5308.02, Los Angeles County, California",822,76,499,76,323,81
1400000US06037530901,06037530901,"Census Tract 5309.01, Los Angeles County, California",848,69,247,79,601,105
1400000US06037530902,06037530902,"Census Tract 5309.02, Los Angeles County, California",1045,79,352,92,693,107
1400000US06037531000,06037531000,"Census Tract 5310, Los Angeles County, California",1270,63,434,113,836,123
1400000US06037531101,06037531101,"Census Tract 5311.01, Los Angeles County, California",1208,86,469,121,739,134
1400000US06037531102,06037531102,"Census Tract 5311.02, Los Angeles County, California",780,52,201,78,579,84
1400000US06037531201,06037531201,"Census Tract 5312.01, Los Angeles County, California",1220,73,400,79,820,111
1400000US06037531202,06037531202,"Census Tract 5312.02, Los Angeles County, California",1157,62,244,90,913,102
1400000US06037531301,06037531301,"Census Tract 5313.01, Los Angeles County, California",1254,80,337,96,917,112
1400000US06037531302,06037531302,"Census Tract 5313.02, Los Angeles County, California",1439,80,447,126,992,134
1400000US06037531501,06037531501,"Census Tract 5315.01, Los Angeles County, California",1845,78,608,123,1237,132
1400000US06037531502,06037531502,"Census Tract 5315.02, Los Angeles County, California",809,29,195,81,614,83
1400000US06037531602,06037531602,"Census Tract 5316.02, Los Angeles County, California",1143,58,260,90,883,102
1400000US06037531603,06037531603,"Census Tract 5316.03, Los Angeles County, California",866,45,327,74,539,76
1400000US06037531604,06037531604,"Census Tract 5316.04, Los Angeles County, California",916,46,269,111,647,116
1400000US06037531701,06037531701,"Census Tract 5317.01, Los Angeles County, California",1396,66,581,139,815,151
1400000US06037531702,06037531702,"Census Tract 5317.02, Los Angeles County, California",1229,83,267,94,962,112
1400000US06037531800,06037531800,"Census Tract 5318, Los Angeles County, California",1216,79,522,123,694,119
1400000US06037531901,06037531901,"Census Tract 5319.01, Los Angeles County, California",1696,81,618,109,1078,138
1400000US06037531902,06037531902,"Census Tract 5319.02, Los Angeles County, California",1122,53,451,116,671,122
1400000US06037532001,06037532001,"Census Tract 5320.01, Los Angeles County, California",1081,35,363,79,718,83
1400000US06037532002,06037532002,"Census Tract 5320.02, Los Angeles County, California",854,74,385,82,469,92
1400000US06037532101,06037532101,"Census Tract 5321.01, Los Angeles County, California",1714,67,383,112,1331,130
1400000US06037532102,06037532102,"Census Tract 5321.02, Los Angeles County, California",926,75,664,81,262,64
1400000US06037532200,06037532200,"Census Tract 5322, Los Angeles County, California",1725,72,573,107,1152,123
1400000US06037532302,06037532302,"Census Tract 5323.02, Los Angeles County, California",1097,94,614,119,483,120
1400000US06037532303,06037532303,"Census Tract 5323.03, Los Angeles County, California",1226,113,612,107,614,132
1400000US06037532304,06037532304,"Census Tract 5323.04, Los Angeles County, California",952,84,442,109,510,109
1400000US06037532400,06037532400,"Census Tract 5324, Los Angeles County, California",23,11,4,4,19,11
1400000US06037532500,06037532500,"Census Tract 5325, Los Angeles County, California",1072,92,357,93,715,123
1400000US06037532603,06037532603,"Census Tract 5326.03, Los Angeles County, California",805,60,205,72,600,76
1400000US06037532604,06037532604,"Census Tract 5326.04, Los Angeles County, California",698,39,171,65,527,68
1400000US06037532605,06037532605,"Census Tract 5326.05, Los Angeles County, California",1084,69,253,72,831,100
1400000US06037532606,06037532606,"Census Tract 5326.06, Los Angeles County, California",1197,96,106,65,1091,111
1400000US06037532700,06037532700,"Census Tract 5327, Los Angeles County, California",570,60,130,67,440,80
1400000US06037532800,06037532800,"Census Tract 5328, Los Angeles County, California",1002,90,289,80,713,116
1400000US06037532900,06037532900,"Census Tract 5329, Los Angeles County, California",1557,75,386,90,1171,101
1400000US06037533000,06037533000,"Census Tract 5330, Los Angeles County, California",1545,89,536,125,1009,136
1400000US06037533103,06037533103,"Census Tract 5331.03, Los Angeles County, California",866,63,91,49,775,73
1400000US06037533104,06037533104,"Census Tract 5331.04, Los Angeles County, California",1225,94,131,68,1094,116
1400000US06037533105,06037533105,"Census Tract 5331.05, Los Angeles County, California",629,58,140,52,489,66
1400000US06037533106,06037533106,"Census Tract 5331.06, Los Angeles County, California",396,53,184,62,212,60
1400000US06037533107,06037533107,"Census Tract 5331.07, Los Angeles County, California",1006,62,288,87,718,101
1400000US06037533201,06037533201,"Census Tract 5332.01, Los Angeles County, California",685,48,112,66,573,76
1400000US06037533202,06037533202,"Census Tract 5332.02, Los Angeles County, California",637,54,357,105,280,108
1400000US06037533203,06037533203,"Census Tract 5332.03, Los Angeles County, California",457,60,102,59,355,72
1400000US06037533300,06037533300,"Census Tract 5333, Los Angeles County, California",835,68,156,46,679,80
1400000US06037533401,06037533401,"Census Tract 5334.01, Los Angeles County, California",1224,58,453,89,771,105
1400000US06037533402,06037533402,"Census Tract 5334.02, Los Angeles County, California",1041,57,184,77,857,90
1400000US06037533403,06037533403,"Census Tract 5334.03, Los Angeles County, California",688,87,303,102,385,109
1400000US06037533501,06037533501,"Census Tract 5335.01, Los Angeles County, California",724,77,130,63,594,104
1400000US06037533502,06037533502,"Census Tract 5335.02, Los Angeles County, California",576,41,249,83,327,82
1400000US06037533503,06037533503,"Census Tract 5335.03, Los Angeles County, California",464,65,180,74,284,86
1400000US06037533601,06037533601,"Census Tract 5336.01, Los Angeles County, California",1070,133,227,75,843,155
1400000US06037533602,06037533602,"Census Tract 5336.02, Los Angeles County, California",1461,129,244,89,1217,158
1400000US06037533603,06037533603,"Census Tract 5336.03, Los Angeles County, California",1677,109,426,102,1251,138
1400000US06037533701,06037533701,"Census Tract 5337.01, Los Angeles County, California",1038,64,267,76,771,89
1400000US06037533702,06037533702,"Census Tract 5337.02, Los Angeles County, California",800,70,233,81,567,94
1400000US06037533703,06037533703,"Census Tract 5337.03, Los Angeles County, California",1058,55,239,92,819,99
1400000US06037533801,06037533801,"Census Tract 5338.01, Los Angeles County, California",2012,96,646,123,1366,130
1400000US06037533803,06037533803,"Census Tract 5338.03, Los Angeles County, California",1609,96,513,109,1096,133
1400000US06037533804,06037533804,"Census Tract 5338.04, Los Angeles County, California",1209,72,422,99,787,128
1400000US06037533901,06037533901,"Census Tract 5339.01, Los Angeles County, California",1426,82,228,79,1198,100
1400000US06037533902,06037533902,"Census Tract 5339.02, Los Angeles County, California",971,47,338,96,633,98
1400000US06037534001,06037534001,"Census Tract 5340.01, Los Angeles County, California",1280,59,384,89,896,113
1400000US06037534002,06037534002,"Census Tract 5340.02, Los Angeles County, California",959,64,346,75,613,88
1400000US06037534101,06037534101,"Census Tract 5341.01, Los Angeles County, California",558,24,216,71,342,70
1400000US06037534102,06037534102,"Census Tract 5341.02, Los Angeles County, California",1495,74,308,119,1187,128
1400000US06037534201,06037534201,"Census Tract 5342.01, Los Angeles County, California",1066,38,215,83,851,85
1400000US06037534202,06037534202,"Census Tract 5342.02, Los Angeles County, California",1268,55,193,86,1075,98
1400000US06037534203,06037534203,"Census Tract 5342.03, Los Angeles County, California",875,31,232,78,643,78
1400000US06037534301,06037534301,"Census Tract 5343.01, Los Angeles County, California",1105,71,237,71,868,95
1400000US06037534302,06037534302,"Census Tract 5343.02, Los Angeles County, California",835,47,128,61,707,78
1400000US06037534403,06037534403,"Census Tract 5344.03, Los Angeles County, California",711,43,194,70,517,77
1400000US06037534404,06037534404,"Census Tract 5344.04, Los Angeles County, California",955,63,209,82,746,100
1400000US06037534405,06037534405,"Census Tract 5344.05, Los Angeles County, California",911,65,133,74,778,89
1400000US06037534406,06037534406,"Census Tract 5344.06, Los Angeles County, California",913,78,128,48,785,92
1400000US06037534501,06037534501,"Census Tract 5345.01, Los Angeles County, California",1278,74,690,93,588,101
1400000US06037534502,06037534502,"Census Tract 5345.02, Los Angeles County, California",997,87,451,102,546,117
1400000US06037534700,06037534700,"Census Tract 5347, Los Angeles County, California",914,69,678,78,236,112
1400000US06037534802,06037534802,"Census Tract 5348.02, Los Angeles County, California",675,66,392,88,283,87
1400000US06037534803,06037534803,"Census Tract 5348.03, Los Angeles County, California",1141,74,659,121,482,114
1400000US06037534804,06037534804,"Census Tract 5348.04, Los Angeles County, California",887,53,384,83,503,96
1400000US06037534900,06037534900,"Census Tract 5349, Los Angeles County, California",1566,60,555,102,1011,111
1400000US06037535000,06037535000,"Census Tract 5350, Los Angeles County, California",1677,109,560,105,1117,135
1400000US06037535101,06037535101,"Census Tract 5351.01, Los Angeles County, California",1632,78,637,102,995,124
1400000US06037535102,06037535102,"Census Tract 5351.02, Los Angeles County, California",972,48,472,89,500,90
1400000US06037535200,06037535200,"Census Tract 5352, Los Angeles County, California",1101,129,521,131,580,127
1400000US06037535300,06037535300,"Census Tract 5353, Los Angeles County, California",1394,58,639,97,755,107
1400000US06037535400,06037535400,"Census Tract 5354, Los Angeles County, California",644,68,393,86,251,92
1400000US06037535501,06037535501,"Census Tract 5355.01, Los Angeles County, California",1001,70,127,66,874,91
1400000US06037535502,06037535502,"Census Tract 5355.02, Los Angeles County, California",1230,65,396,124,834,140
1400000US06037535503,06037535503,"Census Tract 5355.03, Los Angeles County, California",560,55,97,48,463,68
1400000US06037535603,06037535603,"Census Tract 5356.03, Los Angeles County, California",940,73,339,84,601,107
1400000US06037535604,06037535604,"Census Tract 5356.04, Los Angeles County, California",1026,56,453,84,573,88
1400000US06037535605,06037535605,"Census Tract 5356.05, Los Angeles County, California",1106,69,372,104,734,128
1400000US06037535606,06037535606,"Census Tract 5356.06, Los Angeles County, California",511,15,149,53,362,55
1400000US06037535607,06037535607,"Census Tract 5356.07, Los Angeles County, California",1035,72,624,97,411,97
1400000US06037535701,06037535701,"Census Tract 5357.01, Los Angeles County, California",1496,56,549,113,947,121
1400000US06037535702,06037535702,"Census Tract 5357.02, Los Angeles County, California",1343,78,425,113,918,135
1400000US06037535802,06037535802,"Census Tract 5358.02, Los Angeles County, California",1695,72,887,126,808,139
1400000US06037535803,06037535803,"Census Tract 5358.03, Los Angeles County, California",1137,34,384,100,753,102
1400000US06037535804,06037535804,"Census Tract 5358.04, Los Angeles County, California",1341,86,326,87,1015,126
1400000US06037535901,06037535901,"Census Tract 5359.01, Los Angeles County, California",1425,53,880,106,545,116
1400000US06037535902,06037535902,"Census Tract 5359.02, Los Angeles County, California",1571,38,1223,120,348,122
1400000US06037536000,06037536000,"Census Tract 5360, Los Angeles County, California",1079,58,295,96,784,108
1400000US06037536101,06037536101,"Census Tract 5361.01, Los Angeles County, California",2361,124,1234,178,1127,195
1400000US06037536102,06037536102,"Census Tract 5361.02, Los Angeles County, California",1014,68,741,93,273,90
1400000US06037536200,06037536200,"Census Tract 5362, Los Angeles County, California",1878,61,1209,155,669,156
1400000US06037540000,06037540000,"Census Tract 5400, Los Angeles County, California",1459,93,576,117,883,125
1400000US06037540101,06037540101,"Census Tract 5401.01, Los Angeles County, California",1301,82,849,92,452,86
1400000US06037540102,06037540102,"Census Tract 5401.02, Los Angeles County, California",1397,103,1126,121,271,93
1400000US06037540201,06037540201,"Census Tract 5402.01, Los Angeles County, California",571,36,93,43,478,57
1400000US06037540202,06037540202,"Census Tract 5402.02, Los Angeles County, California",1508,80,338,97,1170,119
1400000US06037540203,06037540203,"Census Tract 5402.03, Los Angeles County, California",1166,80,285,85,881,105
1400000US06037540300,06037540300,"Census Tract 5403, Los Angeles County, California",1193,55,735,111,458,107
1400000US06037540400,06037540400,"Census Tract 5404, Los Angeles County, California",475,52,256,61,219,58
1400000US06037540501,06037540501,"Census Tract 5405.01, Los Angeles County, California",1067,52,609,100,458,94
1400000US06037540502,06037540502,"Census Tract 5405.02, Los Angeles County, California",1372,84,417,95,955,124
1400000US06037540600,06037540600,"Census Tract 5406, Los Angeles County, California",964,94,294,81,670,121
1400000US06037540700,06037540700,"Census Tract 5407, Los Angeles County, California",764,53,408,79,356,78
1400000US06037540800,06037540800,"Census Tract 5408, Los Angeles County, California",1642,129,803,139,839,180
1400000US06037540901,06037540901,"Census Tract 5409.01, Los Angeles County, California",1139,56,701,118,438,115
1400000US06037540902,06037540902,"Census Tract 5409.02, Los Angeles County, California",1312,127,809,121,503,149
1400000US06037541001,06037541001,"Census Tract 5410.01, Los Angeles County, California",329,33,301,33,28,32
1400000US06037541002,06037541002,"Census Tract 5410.02, Los Angeles County, California",977,101,908,120,69,69
1400000US06037541100,06037541100,"Census Tract 5411, Los Angeles County, California",900,49,560,119,340,115
1400000US06037541200,06037541200,"Census Tract 5412, Los Angeles County, California",1724,85,1190,124,534,122
1400000US06037541300,06037541300,"Census Tract 5413, Los Angeles County, California",1340,89,969,111,371,98
1400000US06037541400,06037541400,"Census Tract 5414, Los Angeles County, California",1484,90,694,123,790,135
1400000US06037541500,06037541500,"Census Tract 5415, Los Angeles County, California",1104,128,422,105,682,124
1400000US06037541603,06037541603,"Census Tract 5416.03, Los Angeles County, California",608,59,246,57,362,70
1400000US06037541604,06037541604,"Census Tract 5416.04, Los Angeles County, California",1390,65,415,102,975,110
1400000US06037541605,06037541605,"Census Tract 5416.05, Los Angeles County, California",1196,86,590,122,606,135
1400000US06037541606,06037541606,"Census Tract 5416.06, Los Angeles County, California",561,56,99,71,462,90
1400000US06037541700,06037541700,"Census Tract 5417, Los Angeles County, California",1297,82,943,129,354,116
1400000US06037541801,06037541801,"Census Tract 5418.01, Los Angeles County, California",1056,100,428,127,628,114
1400000US06037541802,06037541802,"Census Tract 5418.02, Los Angeles County, California",1026,92,732,120,294,105
